epoch,episode_reward,pnl_total,approx_kl,clipfrac
66,-168.88990000000175,110.0,0.0008016837404236293,0.19318167900813646
67,-258.23809999998326,2.0,0.0008072862347962415,0.18281038190654822
68,-215.28799999999475,20.0,0.000690738511318494,0.18459877082587858
69,-277.2524999999791,-13.0,0.0010578439710953764,0.2029626550103881
70,-175.40019999999393,84.0,0.0005666517912878158,0.20542344721769423
71,-104.22520000001087,138.0,0.0006546814663699095,0.18661526776850224
72,-69.86060000001032,172.0,0.000957189092883039,0.20630498053996185
73,-269.63309999997756,10.0,0.0005567997888503765,0.1931213836773838
74,-232.61289999997834,1.0,0.0008772696529903394,0.18910308531485498
75,-181.69479999999893,97.0,0.0002622073083760992,0.17752371528676072
76,-197.59739999998956,74.0,0.0013379407072247169,0.16108932615698954
77,-199.88529999999378,115.0,0.002089450103312629,0.20046848331970213
78,-124.47160000000665,104.0,0.001243635277373151,0.2167145935205841
79,-296.3131999999763,54.0,0.0039377330315944975,0.1899801760691365
80,-271.62309999996876,-70.0,0.004779409781157914,0.21301876258497177
81,-274.2662999999838,71.0,0.006438479774499827,0.18754552940740005
82,-184.175899999981,20.0,0.004395110398347338,0.26627005603605586
83,-276.25719999997455,42.0,0.003559649097879676,0.17981501329249064
84,-119.20930000001107,97.0,0.0036868522639021024,0.21548983245156705
85,-319.2777999999739,-23.0,0.0025560244476453497,0.1961403128347899
86,-177.60199999999642,61.0,0.002774853744348978,0.20703615305798226
87,-137.22110000000933,142.0,0.0017156198886081448,0.1662045638567131
88,-140.29220000000512,100.0,0.0012947137776169065,0.21813833157188797
89,-246.55179999999154,11.0,0.0007400920121893394,0.181949590577891
90,-85.33390000000674,150.0,0.0012280506878500762,0.20992696763776048
91,-247.6124999999788,73.0,0.0007020685565724929,0.21925798645488134
92,-192.84499999999483,67.0,0.0005704125708832994,0.2128556827695942
93,-253.78109999997815,25.0,0.0007983724673444589,0.17956895060151032
94,-169.87949999999543,43.0,0.0006386634929281412,0.22452950255798274
95,-196.852999999985,47.0,0.0010446321131391749,0.22929289870846428
96,-260.62239999997684,18.0,0.0004960459750212689,0.20950771398891352
97,-139.31890000001,88.0,0.0016784184932404106,0.20046000894600233
98,-218.95739999999526,83.0,0.0014739481332765678,0.18621636662436158
99,-179.63049999999663,73.0,0.0002764500756089355,0.19610300227558533
100,-262.7940999999822,39.0,0.002041500910069628,0.20287500647827983
101,-130.00880000000527,105.0,0.0022128792236404287,0.20490863628832526
102,-201.21530000000067,76.0,0.0012372051162042464,0.1801553135002522
103,-124.99820000000327,142.0,0.0008314962716260771,0.19338817225377025
104,-161.67770000000647,112.0,0.00048223309604030585,0.19624329207612104
105,-151.36159999999785,86.0,0.001009532567460263,0.2196831975842973
106,-214.3172999999849,64.0,0.0019416964602513825,0.18347761946681299
107,-241.9454999999803,25.0,0.0007652840583288803,0.19679252375652523
108,-167.4968999999878,73.0,0.0007055134176306111,0.20868062144635538
109,-180.07799999999486,71.0,0.00030297737680484715,0.18931679526883127
110,-140.36889999999312,102.0,0.0008144561539713896,0.19338720498949682
111,-256.74009999997816,-3.0,0.0007394858643908121,0.17796681054230584
112,-207.32460000000003,91.0,0.0004819393606531345,0.18503952574131913
113,-107.57820000000649,126.0,0.0008024716394892925,0.2031642927077452
114,-278.38349999997934,15.0,0.0005642816291392113,0.18380389824558638
115,-233.11539999998556,22.0,0.0007562122254009745,0.19039035456157044
116,-231.50579999998956,33.0,0.000265457853330238,0.18697277686901784
117,-200.18909999999076,72.0,0.0006310880717616161,0.17869686726235637
118,-200.09739999999778,57.0,0.000626264793410021,0.19881187646502727
119,-371.9268999999679,-61.0,0.0011080610931314464,0.18263761008060292
120,-246.07979999998597,6.0,0.0012275633975341886,0.21319843601974608
121,-248.79699999997794,46.0,0.0014979883614949742,0.2072452672291547
122,-53.54920000000135,191.0,0.0014041735061207298,0.21045924062644572
123,-192.9452999999967,105.0,0.000719277143006318,0.174183609435874
124,-95.99280000001067,136.0,0.0012926145340806645,0.195884534880813
125,-298.1042999999786,-9.0,0.0008045096849998931,0.18735749879851937
126,-117.16630000001149,101.0,0.0014583606074618153,0.1993862903971029
127,-72.72020000000839,216.0,0.0014073919667165874,0.17617072771597458
128,-195.49879999999246,34.0,0.001795528175486987,0.21397412513186664
129,-271.65749999997854,31.0,0.001034936204991697,0.15644251501285716
130,-120.84550000001073,125.0,0.000737340990416382,0.1884526633044803
131,-220.3234999999822,77.0,0.0022318058783256625,0.18719348214615725
132,-274.1958999999729,-15.0,0.0019560622204392673,0.24489337386024235
133,-244.16579999998248,24.0,0.001227344320257448,0.19180630924376219
134,-170.38770000000142,68.0,0.0016805892009152128,0.19775617340775697
135,-197.6468999999882,70.0,0.0007988752964760543,0.18872590865449687
136,-204.1503999999903,66.0,0.0011620606389657808,0.2064910491462797
137,-178.8882999999961,102.0,0.0013288756211678493,0.18015070563476338
138,-235.02269999997466,50.0,0.0010030160033597656,0.20674879868563853
139,-232.43589999999529,62.0,0.0011204591717279598,0.20139528470309942
140,-193.52989999999252,74.0,0.00010707359570005792,0.21440231645675867
141,-184.36399999998562,61.0,0.0016532063913664867,0.19271540916279742
142,-190.4406999999874,84.0,0.0006799562452454809,0.214211677188838
143,-189.55909999998804,93.0,0.000536006761481794,0.19121106756287382
144,-177.39120000000418,55.0,0.0014486881953321006,0.20332064793298119
145,-252.5361999999831,26.0,0.0007266346319499318,0.20000492537541217
146,-155.36700000000442,89.0,0.0003683714623285165,0.21092457672286974
147,-167.193099999993,97.0,0.00031927515077481266,0.2012579133121395
148,-193.51490000000507,64.0,0.0004622744061060458,0.2114922635404295
149,-107.88800000000883,127.0,0.0005717677998509436,0.17559746643650884
150,-169.08820000000057,124.0,0.0008248426985885185,0.18752525196606784
151,-208.8963999999859,38.0,0.0005800270819595186,0.22870136629544982
152,-254.59799999998526,-7.0,0.0006149498005087432,0.19116864678155826
153,-259.6680999999855,-3.0,0.0014099453798352396,0.18169382791108402
154,-126.06030000000868,131.0,0.0008307481427771947,0.17960261440786876
155,-227.87729999999027,29.0,0.0006031279402266495,0.16371533339598068
156,-178.09759999999824,68.0,0.0010246587494293635,0.19907601503655314
157,-232.79799999999324,39.0,0.0006959741033250267,0.20402758387162498
158,-192.85789999999886,68.0,0.0002754499468641083,0.19947970821522176
159,-212.67379999999116,22.0,0.0005635824750886274,0.20989654001191652
160,-271.98189999997265,26.0,0.0007755240150656487,0.1663263286709001
161,-16.361099999999094,194.0,0.0014368357481448345,0.19569574695962824
162,-280.922399999976,17.0,0.0023465873913377628,0.1451050193465658
163,-147.64049999999463,87.0,0.0018418823268515744,0.20283882065038933
164,-145.14280000000826,144.0,0.0022873527156039735,0.19634649238402122
165,-192.46219999999565,44.0,0.0015179786899735565,0.22230543248894574
166,-265.34819999997484,29.0,0.0012822360950897412,0.19251512418697148
167,-280.04519999997063,-19.0,0.001181542569760926,0.22041949175151163
168,-138.4387999999985,141.0,0.0008111901034250255,0.19852841347701064
169,-225.78779999998758,7.0,0.0007264350849051258,0.21609486285352
170,-268.81059999997257,16.0,0.000698383937105973,0.1926596234797647
171,-163.28809999999322,97.0,0.0003559139291658204,0.17428007745184004
172,-132.4316000000065,149.0,0.0008668016086247869,0.1873672623309846
173,-116.9801000000129,130.0,0.0006254443104760293,0.20598232319676563
174,-164.00170000000165,120.0,0.0003963082387216625,0.1769859855688226
175,-138.8407000000068,96.0,0.0012658749137938827,0.2077636273308216
176,-111.27080000001204,168.0,0.0005741468276327348,0.20487944221761273
177,-230.9827999999898,9.0,0.0005297294673087699,0.20013692323118448
178,-253.7228999999771,13.0,0.0008798599045277163,0.18569994928609385
179,-264.24369999998305,22.0,0.000489430841202863,0.16861415997539697
180,-117.71300000000436,126.0,0.00044399917305781855,0.21498767056159282
181,-216.7873999999789,38.0,0.0010841750791777901,0.19923335303993603
182,-161.06600000000256,104.0,0.0010203047469363618,0.19867881453645073
183,-270.59259999998466,-20.0,0.00018822262417846728,0.1809895152201582
184,-184.9818999999946,84.0,0.0003621672385028325,0.20993719808757305
185,-201.83309999998573,45.0,0.000657218612200507,0.20048109736097486
186,-128.86060000001376,130.0,0.0004915026834169112,0.17405592495771616
187,-240.6048999999937,20.0,0.0004437815285792854,0.203861182690353
188,-174.6495000000017,97.0,0.0010288813559064262,0.20897744994267428
189,-180.60350000000335,33.0,0.0011266685240499147,0.22014402190076285
190,-143.98750000000524,117.0,0.0007636302544166316,0.1738443524441927
191,-124.41250000001145,119.0,0.0013525467829104425,0.2057565531791433
192,-218.48959999999175,123.0,0.0025483042931897983,0.1770880506128857
193,-134.6556000000074,86.0,0.0015218439067738426,0.22786264316374927
194,-286.470299999976,40.0,0.0025219792618564065,0.18522714096807727
195,-146.45179999999792,59.0,0.0019500384255001048,0.2017380115208461
196,-54.16720000000492,236.0,0.0011672396220654647,0.16369820019769432
197,-133.14830000001044,86.0,0.0009715039302950333,0.22565927891992033
198,-249.8111999999898,74.0,0.0019658577515129813,0.1798696278741485
199,-48.31740000000588,167.0,0.0017807730103557237,0.21196884707253622
200,-208.17629999998752,95.0,0.002450247965450552,0.17657223634274774
