epoch,episode_reward,pnl_total,approx_kl,clipfrac
1,-104.79152999999727,-17.0,0.006774246722893652,0.07983763881385425
2,-41.09803000000019,27.0,0.004294834713901999,0.10989013482008549
3,4.539679999994966,85.0,0.00342085197728059,0.10844352922174118
4,25.39781000000147,100.0,0.0036817793719434266,0.09409237777604568
5,88.66422000000459,171.0,0.0053863047014240375,0.10597999672719974
6,88.40844999999304,159.0,0.0032154341792891695,0.10379834819603588
7,-72.27318000000521,10.0,0.00538710564411448,0.11510351636995937
8,-72.1745200000015,10.0,0.0035721364591106085,0.10757141509740953
9,17.423419999998263,96.0,0.0028422749316530296,0.10478466959509826
10,14.144390000002911,86.0,0.0033577035671219133,0.11716068050028472
11,-88.53100999999812,-13.0,0.0018182823889629008,0.08895183280603775
12,-127.39706999999535,-56.0,0.0035394128575934164,0.10736354084266041
13,21.717110000002485,100.0,0.0019377932883871353,0.08913405549508945
14,38.96206999999616,109.0,0.002638506911407242,0.10607691674141695
15,82.40493000000973,158.0,0.0022387244482389773,0.11074089927487815
16,3.947480000001176,72.0,0.002750486983180035,0.10744427277132967
17,-27.738770000011467,48.0,0.003455579356190753,0.08685274188104548
18,-12.252870000000113,60.0,0.0017793011719436887,0.08866950614680073
19,67.60138999998804,136.0,0.0031859444964882173,0.10550304645339385
20,-79.29120999999829,0.0,0.0030566724341789444,0.08719299843732194
21,-11.785620000006114,54.0,0.0014209598184064792,0.11566173459791781
22,-22.3395999999994,48.0,0.0018273665834162753,0.10372073616561116
23,31.381709999995508,116.0,0.0039370808242664085,0.0776888770760586
24,59.36404999999244,131.0,0.0018460750389020792,0.107513517616255
25,-7.669470000000514,73.0,0.002682356301476155,0.1029847761283055
26,-32.79567999999858,39.0,0.0019844424221940288,0.11053106895900819
27,6.991910000001653,79.0,0.0015412529526729003,0.08153252484313897
28,6.219609999995092,78.0,0.0020923467305310143,0.08851348782352955
29,-13.710030000004398,63.0,0.0033038815847056028,0.09744953459733172
30,1.765520000002006,81.0,0.0016062351688916105,0.09320619210156779
31,-31.27107999999879,47.0,0.001214107977992906,0.1098211831135663
32,-5.507599999998467,74.0,0.0011782174590897565,0.10072532063041696
33,109.42867000000861,190.0,0.0014527857784555364,0.0955384804231935
34,139.1130900000018,222.0,0.0021004323884068034,0.08266069816844847
35,178.75994999997235,244.0,0.0029387604922011096,0.11424495981056366
36,30.886950000000688,108.0,0.002852254077951757,0.10267312347037805
37,-17.778899999998565,46.0,0.003373706473657936,0.10031048503907904
38,-31.064720000004908,44.0,0.003160075939280468,0.09767706459696522
39,11.315040000001915,86.0,0.003859776205098756,0.12966139248837502
40,-80.33556999999763,8.0,0.003921383657408469,0.0716286091833986
41,44.09346999998811,121.0,0.0042162351601532375,0.1222181169945278
42,56.687009999994864,129.0,0.0022721521446322527,0.08648649076715309
43,-29.827210000003284,40.0,0.0022074522670820613,0.10625408306742544
44,-21.33089000000563,52.0,0.001829595202656227,0.08700984653196489
45,73.237230000003,148.0,0.0015877098026759622,0.07989217227768917
46,-57.98194999999314,16.0,0.0014478301123046356,0.09793177626052538
47,-40.90992000001137,27.0,0.0013574407178066695,0.09194430228113043
48,4.788290000000369,69.0,0.0011898241763693954,0.08008696387725457
49,-105.08322999999903,-39.0,0.002943935202670188,0.09011949316000208
50,42.65489999999715,124.0,0.002035917871020598,0.0839781312901058
51,-101.82263999999029,-25.0,0.004494418983423076,0.12359649344464603
52,-78.35174999999523,-1.0,0.0024204811138196906,0.08862801865113294
53,-75.6611799999949,-3.0,0.0027840215392258105,0.09049963775948183
54,-56.52107000001354,19.0,0.0016400366279509364,0.09273823826505945
55,-51.06471000001172,25.0,0.0029457168024453867,0.10183187275014768
56,-14.236429999997853,62.0,0.002589257348120476,0.09156202439786187
