file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20251029.xlsx,7011,60,-109.0,30,300
ticks_20251029.xlsx,7011,54,-134.0,40,300
ticks_20251029.xlsx,7011,46,-107.0,50,300
ticks_20251029.xlsx,7011,44,-149.0,60,300
ticks_20251029.xlsx,7011,46,-174.0,70,300
ticks_20251029.xlsx,7011,36,-134.0,80,300
ticks_20251029.xlsx,7011,36,-106.0,90,300
ticks_20251029.xlsx,7011,30,-84.0,100,300
ticks_20251029.xlsx,7011,36,-98.0,110,300
ticks_20251029.xlsx,7011,28,-91.0,120,300
ticks_20251029.xlsx,7011,22,-37.0,130,300
ticks_20251029.xlsx,7011,36,-58.0,140,300
ticks_20251029.xlsx,7011,24,-35.0,150,300
ticks_20251029.xlsx,7011,24,-4.0,160,300
ticks_20251029.xlsx,7011,26,23.0,170,300
ticks_20251029.xlsx,7011,26,39.0,180,300
ticks_20251029.xlsx,7011,28,27.0,190,300
ticks_20251029.xlsx,7011,60,-101.0,30,350
ticks_20251029.xlsx,7011,42,-106.0,40,350
ticks_20251029.xlsx,7011,38,-74.0,50,350
ticks_20251029.xlsx,7011,38,-124.0,60,350
ticks_20251029.xlsx,7011,28,-113.0,70,350
ticks_20251029.xlsx,7011,32,-99.0,80,350
ticks_20251029.xlsx,7011,32,-100.0,90,350
ticks_20251029.xlsx,7011,36,-72.0,100,350
ticks_20251029.xlsx,7011,26,-51.0,110,350
ticks_20251029.xlsx,7011,20,-12.0,120,350
ticks_20251029.xlsx,7011,24,-2.0,130,350
ticks_20251029.xlsx,7011,28,-18.0,140,350
ticks_20251029.xlsx,7011,30,34.0,150,350
ticks_20251029.xlsx,7011,32,23.0,160,350
ticks_20251029.xlsx,7011,28,63.0,170,350
ticks_20251029.xlsx,7011,32,40.0,180,350
ticks_20251029.xlsx,7011,30,19.0,190,350
ticks_20251029.xlsx,7011,58,-122.0,30,400
ticks_20251029.xlsx,7011,44,-115.0,40,400
ticks_20251029.xlsx,7011,36,-103.0,50,400
ticks_20251029.xlsx,7011,36,-126.0,60,400
ticks_20251029.xlsx,7011,28,-132.0,70,400
ticks_20251029.xlsx,7011,32,-86.0,80,400
ticks_20251029.xlsx,7011,30,-83.0,90,400
ticks_20251029.xlsx,7011,28,-71.0,100,400
ticks_20251029.xlsx,7011,32,-54.0,110,400
ticks_20251029.xlsx,7011,26,-8.0,120,400
ticks_20251029.xlsx,7011,24,-6.0,130,400
ticks_20251029.xlsx,7011,28,-24.0,140,400
ticks_20251029.xlsx,7011,38,17.0,150,400
ticks_20251029.xlsx,7011,34,28.0,160,400
ticks_20251029.xlsx,7011,36,7.0,170,400
ticks_20251029.xlsx,7011,32,-40.0,180,400
ticks_20251029.xlsx,7011,30,-37.0,190,400
ticks_20251029.xlsx,7011,56,-109.0,30,450
ticks_20251029.xlsx,7011,42,-93.0,40,450
ticks_20251029.xlsx,7011,36,-81.0,50,450
ticks_20251029.xlsx,7011,38,-124.0,60,450
ticks_20251029.xlsx,7011,32,-157.0,70,450
ticks_20251029.xlsx,7011,26,-98.0,80,450
ticks_20251029.xlsx,7011,30,-106.0,90,450
ticks_20251029.xlsx,7011,28,-86.0,100,450
ticks_20251029.xlsx,7011,32,-58.0,110,450
ticks_20251029.xlsx,7011,32,-37.0,120,450
ticks_20251029.xlsx,7011,32,-28.0,130,450
ticks_20251029.xlsx,7011,34,-37.0,140,450
ticks_20251029.xlsx,7011,36,17.0,150,450
ticks_20251029.xlsx,7011,38,7.0,160,450
ticks_20251029.xlsx,7011,36,-8.0,170,450
ticks_20251029.xlsx,7011,34,-42.0,180,450
ticks_20251029.xlsx,7011,30,-40.0,190,450
ticks_20251029.xlsx,7011,58,-102.0,30,500
ticks_20251029.xlsx,7011,42,-98.0,40,500
ticks_20251029.xlsx,7011,36,-104.0,50,500
ticks_20251029.xlsx,7011,40,-147.0,60,500
ticks_20251029.xlsx,7011,40,-173.0,70,500
ticks_20251029.xlsx,7011,32,-136.0,80,500
ticks_20251029.xlsx,7011,32,-130.0,90,500
ticks_20251029.xlsx,7011,36,-112.0,100,500
ticks_20251029.xlsx,7011,34,-73.0,110,500
ticks_20251029.xlsx,7011,28,-75.0,120,500
ticks_20251029.xlsx,7011,32,-68.0,130,500
ticks_20251029.xlsx,7011,30,-71.0,140,500
ticks_20251029.xlsx,7011,32,-44.0,150,500
ticks_20251029.xlsx,7011,28,29.0,160,500
ticks_20251029.xlsx,7011,30,24.0,170,500
ticks_20251029.xlsx,7011,28,-12.0,180,500
ticks_20251029.xlsx,7011,24,-11.0,190,500
ticks_20251029.xlsx,7011,60,-100.0,30,550
ticks_20251029.xlsx,7011,46,-118.0,40,550
ticks_20251029.xlsx,7011,38,-106.0,50,550
ticks_20251029.xlsx,7011,40,-131.0,60,550
ticks_20251029.xlsx,7011,38,-196.0,70,550
ticks_20251029.xlsx,7011,32,-130.0,80,550
ticks_20251029.xlsx,7011,30,-155.0,90,550
ticks_20251029.xlsx,7011,30,-120.0,100,550
ticks_20251029.xlsx,7011,26,-101.0,110,550
ticks_20251029.xlsx,7011,32,-79.0,120,550
ticks_20251029.xlsx,7011,30,-47.0,130,550
ticks_20251029.xlsx,7011,28,-45.0,140,550
ticks_20251029.xlsx,7011,20,3.0,150,550
ticks_20251029.xlsx,7011,28,-12.0,160,550
ticks_20251029.xlsx,7011,28,0.0,170,550
ticks_20251029.xlsx,7011,28,34.0,180,550
ticks_20251029.xlsx,7011,16,2.0,190,550
ticks_20251029.xlsx,7011,68,-132.0,30,600
ticks_20251029.xlsx,7011,48,-132.0,40,600
ticks_20251029.xlsx,7011,38,-113.0,50,600
ticks_20251029.xlsx,7011,46,-201.0,60,600
ticks_20251029.xlsx,7011,44,-207.0,70,600
ticks_20251029.xlsx,7011,34,-176.0,80,600
ticks_20251029.xlsx,7011,36,-183.0,90,600
ticks_20251029.xlsx,7011,36,-157.0,100,600
ticks_20251029.xlsx,7011,26,-106.0,110,600
ticks_20251029.xlsx,7011,28,-72.0,120,600
ticks_20251029.xlsx,7011,30,-23.0,130,600
ticks_20251029.xlsx,7011,26,-65.0,140,600
ticks_20251029.xlsx,7011,20,-6.0,150,600
ticks_20251029.xlsx,7011,28,-42.0,160,600
ticks_20251029.xlsx,7011,30,-37.0,170,600
ticks_20251029.xlsx,7011,26,-5.0,180,600
ticks_20251029.xlsx,7011,26,-50.0,190,600
ticks_20251029.xlsx,7011,64,-125.0,30,650
ticks_20251029.xlsx,7011,56,-164.0,40,650
ticks_20251029.xlsx,7011,40,-148.0,50,650
ticks_20251029.xlsx,7011,36,-177.0,60,650
ticks_20251029.xlsx,7011,34,-204.0,70,650
ticks_20251029.xlsx,7011,32,-161.0,80,650
ticks_20251029.xlsx,7011,32,-140.0,90,650
ticks_20251029.xlsx,7011,26,-128.0,100,650
ticks_20251029.xlsx,7011,26,-113.0,110,650
ticks_20251029.xlsx,7011,34,-142.0,120,650
ticks_20251029.xlsx,7011,28,-95.0,130,650
ticks_20251029.xlsx,7011,32,-87.0,140,650
ticks_20251029.xlsx,7011,28,-49.0,150,650
ticks_20251029.xlsx,7011,30,-54.0,160,650
ticks_20251029.xlsx,7011,32,-51.0,170,650
ticks_20251029.xlsx,7011,28,-44.0,180,650
ticks_20251029.xlsx,7011,30,-38.0,190,650
ticks_20251029.xlsx,7011,60,-139.0,30,700
ticks_20251029.xlsx,7011,48,-148.0,40,700
ticks_20251029.xlsx,7011,40,-157.0,50,700
ticks_20251029.xlsx,7011,34,-169.0,60,700
ticks_20251029.xlsx,7011,30,-171.0,70,700
ticks_20251029.xlsx,7011,28,-155.0,80,700
ticks_20251029.xlsx,7011,28,-182.0,90,700
ticks_20251029.xlsx,7011,30,-178.0,100,700
ticks_20251029.xlsx,7011,28,-145.0,110,700
ticks_20251029.xlsx,7011,24,-94.0,120,700
ticks_20251029.xlsx,7011,22,-95.0,130,700
ticks_20251029.xlsx,7011,24,-100.0,140,700
ticks_20251029.xlsx,7011,28,-77.0,150,700
ticks_20251029.xlsx,7011,28,-52.0,160,700
ticks_20251029.xlsx,7011,24,-46.0,170,700
ticks_20251029.xlsx,7011,26,-22.0,180,700
ticks_20251029.xlsx,7011,22,-16.0,190,700
ticks_20251029.xlsx,7011,56,-143.0,30,750
ticks_20251029.xlsx,7011,42,-149.0,40,750
ticks_20251029.xlsx,7011,36,-141.0,50,750
ticks_20251029.xlsx,7011,36,-178.0,60,750
ticks_20251029.xlsx,7011,34,-206.0,70,750
ticks_20251029.xlsx,7011,26,-158.0,80,750
ticks_20251029.xlsx,7011,30,-181.0,90,750
ticks_20251029.xlsx,7011,34,-173.0,100,750
ticks_20251029.xlsx,7011,30,-149.0,110,750
ticks_20251029.xlsx,7011,22,-92.0,120,750
ticks_20251029.xlsx,7011,22,-53.0,130,750
ticks_20251029.xlsx,7011,18,-66.0,140,750
ticks_20251029.xlsx,7011,16,-49.0,150,750
ticks_20251029.xlsx,7011,24,-47.0,160,750
ticks_20251029.xlsx,7011,30,-30.0,170,750
ticks_20251029.xlsx,7011,30,-31.0,180,750
ticks_20251029.xlsx,7011,30,-20.0,190,750
ticks_20251029.xlsx,7011,58,-132.0,30,800
ticks_20251029.xlsx,7011,44,-147.0,40,800
ticks_20251029.xlsx,7011,42,-147.0,50,800
ticks_20251029.xlsx,7011,42,-190.0,60,800
ticks_20251029.xlsx,7011,30,-182.0,70,800
ticks_20251029.xlsx,7011,28,-159.0,80,800
ticks_20251029.xlsx,7011,30,-174.0,90,800
ticks_20251029.xlsx,7011,32,-164.0,100,800
ticks_20251029.xlsx,7011,34,-155.0,110,800
ticks_20251029.xlsx,7011,24,-110.0,120,800
ticks_20251029.xlsx,7011,22,-77.0,130,800
