file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251021.xlsx,8306,46,1050.0,30,300,35
ticks_20251021.xlsx,8306,20,-700.0,40,300,35
ticks_20251021.xlsx,8306,24,-150.0,50,300,35
ticks_20251021.xlsx,8306,16,-200.0,60,300,35
ticks_20251021.xlsx,8306,12,200.0,70,300,35
ticks_20251021.xlsx,8306,12,-50.0,80,300,35
ticks_20251021.xlsx,8306,8,-900.0,90,300,35
ticks_20251021.xlsx,8306,4,-150.0,100,300,35
ticks_20251021.xlsx,8306,2,200.0,110,300,35
ticks_20251021.xlsx,8306,2,400.0,120,300,35
ticks_20251021.xlsx,8306,0,0.0,130,300,35
ticks_20251021.xlsx,8306,0,0.0,140,300,35
ticks_20251021.xlsx,8306,0,0.0,150,300,35
ticks_20251021.xlsx,8306,0,0.0,160,300,35
ticks_20251021.xlsx,8306,0,0.0,170,300,35
ticks_20251021.xlsx,8306,0,0.0,180,300,35
ticks_20251021.xlsx,8306,0,0.0,190,300,35
ticks_20251021.xlsx,8306,42,400.0,30,350,35
ticks_20251021.xlsx,8306,24,1400.0,40,350,35
ticks_20251021.xlsx,8306,22,250.0,50,350,35
ticks_20251021.xlsx,8306,16,50.0,60,350,35
ticks_20251021.xlsx,8306,16,-250.0,70,350,35
ticks_20251021.xlsx,8306,14,-150.0,80,350,35
ticks_20251021.xlsx,8306,8,0.0,90,350,35
ticks_20251021.xlsx,8306,6,350.0,100,350,35
ticks_20251021.xlsx,8306,2,600.0,110,350,35
ticks_20251021.xlsx,8306,2,300.0,120,350,35
ticks_20251021.xlsx,8306,2,200.0,130,350,35
ticks_20251021.xlsx,8306,2,250.0,140,350,35
ticks_20251021.xlsx,8306,2,350.0,150,350,35
ticks_20251021.xlsx,8306,2,400.0,160,350,35
ticks_20251021.xlsx,8306,4,450.0,170,350,35
ticks_20251021.xlsx,8306,2,100.0,180,350,35
ticks_20251021.xlsx,8306,0,0.0,190,350,35
ticks_20251021.xlsx,8306,46,250.0,30,400,35
ticks_20251021.xlsx,8306,26,-150.0,40,400,35
ticks_20251021.xlsx,8306,22,1500.0,50,400,35
ticks_20251021.xlsx,8306,12,1100.0,60,400,35
ticks_20251021.xlsx,8306,14,-150.0,70,400,35
ticks_20251021.xlsx,8306,12,-100.0,80,400,35
ticks_20251021.xlsx,8306,10,100.0,90,400,35
ticks_20251021.xlsx,8306,4,1450.0,100,400,35
ticks_20251021.xlsx,8306,4,400.0,110,400,35
ticks_20251021.xlsx,8306,2,300.0,120,400,35
