file,code,trade,PERIOD_MA_1,PERIOD_MA_2,THRESHOLD_MR,total
ticks_20251105.xlsx,7011,100,60,300,3,137.0
ticks_20251105.xlsx,7011,100,90,300,3,181.0
ticks_20251105.xlsx,7011,100,120,300,3,174.0
ticks_20251105.xlsx,7011,82,60,600,3,277.0
ticks_20251105.xlsx,7011,72,90,600,3,283.0
ticks_20251105.xlsx,7011,54,120,600,3,268.0
ticks_20251105.xlsx,7011,48,60,900,3,311.0
ticks_20251105.xlsx,7011,40,90,900,3,299.0
ticks_20251105.xlsx,7011,36,120,900,3,239.0
ticks_20251105.xlsx,7011,100,60,300,5,113.0
ticks_20251105.xlsx,7011,84,90,300,5,189.0
ticks_20251105.xlsx,7011,82,120,300,5,124.0
ticks_20251105.xlsx,7011,54,60,600,5,226.0
ticks_20251105.xlsx,7011,54,90,600,5,225.0
ticks_20251105.xlsx,7011,30,120,600,5,43.0
ticks_20251105.xlsx,7011,40,60,900,5,306.0
ticks_20251105.xlsx,7011,26,90,900,5,145.0
ticks_20251105.xlsx,7011,24,120,900,5,110.0
ticks_20251105.xlsx,7011,68,60,300,7,168.0
ticks_20251105.xlsx,7011,46,90,300,7,210.0
ticks_20251105.xlsx,7011,48,120,300,7,84.0
ticks_20251105.xlsx,7011,34,60,600,7,259.0
ticks_20251105.xlsx,7011,30,90,600,7,49.0
ticks_20251105.xlsx,7011,16,120,600,7,42.0
ticks_20251105.xlsx,7011,20,60,900,7,208.0
ticks_20251105.xlsx,7011,10,90,900,7,78.0
ticks_20251105.xlsx,7011,18,120,900,7,95.0
