file,code,trade,PERIOD_MA_1,PERIOD_MA_2,THRESHOLD_MR,total
ticks_20250911.xlsx,7011,62,60,300,3,-15.0
ticks_20250911.xlsx,7011,48,90,300,3,17.0
ticks_20250911.xlsx,7011,44,120,300,3,7.0
ticks_20250911.xlsx,7011,46,60,600,3,-10.0
ticks_20250911.xlsx,7011,36,90,600,3,8.0
ticks_20250911.xlsx,7011,24,120,600,3,5.0
ticks_20250911.xlsx,7011,38,60,900,3,36.0
ticks_20250911.xlsx,7011,32,90,900,3,16.0
ticks_20250911.xlsx,7011,26,120,900,3,40.0
ticks_20250911.xlsx,7011,22,60,300,5,-28.0
ticks_20250911.xlsx,7011,12,90,300,5,33.0
ticks_20250911.xlsx,7011,8,120,300,5,5.0
ticks_20250911.xlsx,7011,8,60,600,5,2.0
ticks_20250911.xlsx,7011,14,90,600,5,27.0
ticks_20250911.xlsx,7011,8,120,600,5,-10.0
ticks_20250911.xlsx,7011,8,60,900,5,24.0
ticks_20250911.xlsx,7011,12,90,900,5,21.0
ticks_20250911.xlsx,7011,14,120,900,5,23.0
ticks_20250911.xlsx,7011,8,60,300,7,3.0
ticks_20250911.xlsx,7011,4,90,300,7,26.0
ticks_20250911.xlsx,7011,4,120,300,7,9.0
ticks_20250911.xlsx,7011,4,60,600,7,11.0
ticks_20250911.xlsx,7011,2,90,600,7,26.0
ticks_20250911.xlsx,7011,2,120,600,7,17.0
ticks_20250911.xlsx,7011,2,60,900,7,16.0
ticks_20250911.xlsx,7011,4,90,900,7,23.0
ticks_20250911.xlsx,7011,2,120,900,7,19.0
