file,code,trade,PERIOD_MA_1,PERIOD_MA_2,THRESHOLD_MR,total
ticks_20251022.xlsx,7011,100,60,300,3,-29.0
ticks_20251022.xlsx,7011,94,90,300,3,5.0
ticks_20251022.xlsx,7011,90,120,300,3,72.0
ticks_20251022.xlsx,7011,100,60,600,3,-59.0
ticks_20251022.xlsx,7011,80,90,600,3,53.0
ticks_20251022.xlsx,7011,72,120,600,3,18.0
ticks_20251022.xlsx,7011,90,60,900,3,-57.0
ticks_20251022.xlsx,7011,72,90,900,3,-17.0
ticks_20251022.xlsx,7011,64,120,900,3,-55.0
ticks_20251022.xlsx,7011,74,60,300,5,-17.0
ticks_20251022.xlsx,7011,42,90,300,5,57.0
ticks_20251022.xlsx,7011,50,120,300,5,72.0
ticks_20251022.xlsx,7011,58,60,600,5,-34.0
ticks_20251022.xlsx,7011,30,90,600,5,23.0
ticks_20251022.xlsx,7011,34,120,600,5,87.0
ticks_20251022.xlsx,7011,50,60,900,5,-38.0
ticks_20251022.xlsx,7011,36,90,900,5,-8.0
ticks_20251022.xlsx,7011,36,120,900,5,-28.0
ticks_20251022.xlsx,7011,40,60,300,7,-85.0
ticks_20251022.xlsx,7011,18,90,300,7,-87.0
ticks_20251022.xlsx,7011,30,120,300,7,47.0
ticks_20251022.xlsx,7011,28,60,600,7,5.0
ticks_20251022.xlsx,7011,16,90,600,7,17.0
ticks_20251022.xlsx,7011,18,120,600,7,84.0
ticks_20251022.xlsx,7011,26,60,900,7,-53.0
ticks_20251022.xlsx,7011,16,90,900,7,17.0
ticks_20251022.xlsx,7011,18,120,900,7,-16.0
