file,code,trade,PERIOD_MA_1,PERIOD_MA_2,THRESHOLD_MR,total
ticks_20251202.xlsx,7011,92,60,300,3,-58.0
ticks_20251202.xlsx,7011,76,90,300,3,-30.0
ticks_20251202.xlsx,7011,62,120,300,3,-21.0
ticks_20251202.xlsx,7011,52,60,600,3,-23.0
ticks_20251202.xlsx,7011,40,90,600,3,24.0
ticks_20251202.xlsx,7011,30,120,600,3,-22.0
ticks_20251202.xlsx,7011,40,60,900,3,-8.0
ticks_20251202.xlsx,7011,36,90,900,3,-20.0
ticks_20251202.xlsx,7011,26,120,900,3,-40.0
ticks_20251202.xlsx,7011,26,60,300,5,-6.0
ticks_20251202.xlsx,7011,18,90,300,5,-20.0
ticks_20251202.xlsx,7011,20,120,300,5,3.0
ticks_20251202.xlsx,7011,12,60,600,5,8.0
ticks_20251202.xlsx,7011,16,90,600,5,13.0
ticks_20251202.xlsx,7011,18,120,600,5,-24.0
ticks_20251202.xlsx,7011,16,60,900,5,-16.0
ticks_20251202.xlsx,7011,12,90,900,5,-1.0
ticks_20251202.xlsx,7011,12,120,900,5,-24.0
ticks_20251202.xlsx,7011,10,60,300,7,2.0
ticks_20251202.xlsx,7011,8,90,300,7,-21.0
ticks_20251202.xlsx,7011,6,120,300,7,1.0
ticks_20251202.xlsx,7011,10,60,600,7,9.0
ticks_20251202.xlsx,7011,6,90,600,7,4.0
ticks_20251202.xlsx,7011,4,120,600,7,-11.0
ticks_20251202.xlsx,7011,6,60,900,7,-11.0
ticks_20251202.xlsx,7011,4,90,900,7,5.0
ticks_20251202.xlsx,7011,4,120,900,7,6.0
