file,code,trade,PERIOD_MA_1,PERIOD_MA_2,THRESHOLD_MR,total
ticks_20251107.xlsx,7011,100,60,300,3,-83.0
ticks_20251107.xlsx,7011,100,90,300,3,15.0
ticks_20251107.xlsx,7011,100,120,300,3,-22.0
ticks_20251107.xlsx,7011,100,60,600,3,52.0
ticks_20251107.xlsx,7011,94,90,600,3,158.0
ticks_20251107.xlsx,7011,68,120,600,3,115.0
ticks_20251107.xlsx,7011,92,60,900,3,6.0
ticks_20251107.xlsx,7011,74,90,900,3,48.0
ticks_20251107.xlsx,7011,64,120,900,3,58.0
ticks_20251107.xlsx,7011,100,60,300,5,-93.0
ticks_20251107.xlsx,7011,92,90,300,5,-12.0
ticks_20251107.xlsx,7011,80,120,300,5,-34.0
ticks_20251107.xlsx,7011,70,60,600,5,45.0
ticks_20251107.xlsx,7011,52,90,600,5,126.0
ticks_20251107.xlsx,7011,40,120,600,5,113.0
ticks_20251107.xlsx,7011,46,60,900,5,53.0
ticks_20251107.xlsx,7011,32,90,900,5,17.0
ticks_20251107.xlsx,7011,36,120,900,5,84.0
ticks_20251107.xlsx,7011,58,60,300,7,-92.0
ticks_20251107.xlsx,7011,46,90,300,7,-90.0
ticks_20251107.xlsx,7011,38,120,300,7,-32.0
ticks_20251107.xlsx,7011,32,60,600,7,101.0
ticks_20251107.xlsx,7011,24,90,600,7,120.0
ticks_20251107.xlsx,7011,24,120,600,7,111.0
ticks_20251107.xlsx,7011,32,60,900,7,64.0
ticks_20251107.xlsx,7011,28,90,900,7,18.0
ticks_20251107.xlsx,7011,14,120,900,7,67.0
