file,code,trade,PERIOD_MA_1,PERIOD_MA_2,THRESHOLD_MR,total
ticks_20251030.xlsx,7011,100,60,300,3,-11.0
ticks_20251030.xlsx,7011,100,90,300,3,-28.0
ticks_20251030.xlsx,7011,100,120,300,3,-116.0
ticks_20251030.xlsx,7011,86,60,600,3,-74.0
ticks_20251030.xlsx,7011,72,90,600,3,-104.0
ticks_20251030.xlsx,7011,60,120,600,3,-68.0
ticks_20251030.xlsx,7011,70,60,900,3,-24.0
ticks_20251030.xlsx,7011,56,90,900,3,-63.0
ticks_20251030.xlsx,7011,44,120,900,3,-42.0
ticks_20251030.xlsx,7011,56,60,300,5,-55.0
ticks_20251030.xlsx,7011,54,90,300,5,-66.0
ticks_20251030.xlsx,7011,60,120,300,5,-84.0
ticks_20251030.xlsx,7011,42,60,600,5,-68.0
ticks_20251030.xlsx,7011,34,90,600,5,-71.0
ticks_20251030.xlsx,7011,28,120,600,5,-96.0
ticks_20251030.xlsx,7011,42,60,900,5,-5.0
ticks_20251030.xlsx,7011,32,90,900,5,-51.0
ticks_20251030.xlsx,7011,28,120,900,5,-39.0
ticks_20251030.xlsx,7011,28,60,300,7,-30.0
ticks_20251030.xlsx,7011,26,90,300,7,-80.0
ticks_20251030.xlsx,7011,20,120,300,7,-44.0
ticks_20251030.xlsx,7011,22,60,600,7,-62.0
ticks_20251030.xlsx,7011,18,90,600,7,-72.0
ticks_20251030.xlsx,7011,16,120,600,7,-57.0
ticks_20251030.xlsx,7011,16,60,900,7,0.0
ticks_20251030.xlsx,7011,22,90,900,7,-42.0
ticks_20251030.xlsx,7011,18,120,900,7,-44.0
