file,code,trade,PERIOD_MA_1,PERIOD_MA_2,THRESHOLD_MR,total
ticks_20251007.xlsx,7011,100,60,300,3,121.0
ticks_20251007.xlsx,7011,100,90,300,3,20.0
ticks_20251007.xlsx,7011,100,120,300,3,92.0
ticks_20251007.xlsx,7011,84,60,600,3,99.0
ticks_20251007.xlsx,7011,74,90,600,3,99.0
ticks_20251007.xlsx,7011,68,120,600,3,193.0
ticks_20251007.xlsx,7011,54,60,900,3,191.0
ticks_20251007.xlsx,7011,46,90,900,3,173.0
ticks_20251007.xlsx,7011,44,120,900,3,195.0
ticks_20251007.xlsx,7011,88,60,300,5,55.0
ticks_20251007.xlsx,7011,70,90,300,5,-48.0
ticks_20251007.xlsx,7011,56,120,300,5,49.0
ticks_20251007.xlsx,7011,56,60,600,5,109.0
ticks_20251007.xlsx,7011,50,90,600,5,101.0
ticks_20251007.xlsx,7011,34,120,600,5,170.0
ticks_20251007.xlsx,7011,44,60,900,5,178.0
ticks_20251007.xlsx,7011,28,90,900,5,185.0
ticks_20251007.xlsx,7011,22,120,900,5,163.0
ticks_20251007.xlsx,7011,42,60,300,7,39.0
ticks_20251007.xlsx,7011,34,90,300,7,19.0
ticks_20251007.xlsx,7011,40,120,300,7,19.0
ticks_20251007.xlsx,7011,38,60,600,7,48.0
ticks_20251007.xlsx,7011,30,90,600,7,130.0
ticks_20251007.xlsx,7011,24,120,600,7,84.0
ticks_20251007.xlsx,7011,26,60,900,7,41.0
ticks_20251007.xlsx,7011,20,90,900,7,193.0
ticks_20251007.xlsx,7011,18,120,900,7,189.0
