file,code,trade,PERIOD_MA_1,PERIOD_MA_2,THRESHOLD_MR,total
ticks_20250822.xlsx,7011,84,60,300,3,-47.0
ticks_20250822.xlsx,7011,52,90,300,3,-48.0
ticks_20250822.xlsx,7011,62,120,300,3,-40.0
ticks_20250822.xlsx,7011,48,60,600,3,-53.0
ticks_20250822.xlsx,7011,42,90,600,3,-20.0
ticks_20250822.xlsx,7011,32,120,600,3,-38.0
ticks_20250822.xlsx,7011,34,60,900,3,-55.0
ticks_20250822.xlsx,7011,44,90,900,3,-45.0
ticks_20250822.xlsx,7011,30,120,900,3,-65.0
ticks_20250822.xlsx,7011,22,60,300,5,-22.0
ticks_20250822.xlsx,7011,16,90,300,5,-22.0
ticks_20250822.xlsx,7011,8,120,300,5,-14.0
ticks_20250822.xlsx,7011,8,60,600,5,-19.0
ticks_20250822.xlsx,7011,10,90,600,5,-3.0
ticks_20250822.xlsx,7011,8,120,600,5,-11.0
ticks_20250822.xlsx,7011,8,60,900,5,-27.0
ticks_20250822.xlsx,7011,4,90,900,5,-13.0
ticks_20250822.xlsx,7011,8,120,900,5,-24.0
ticks_20250822.xlsx,7011,6,60,300,7,-24.0
ticks_20250822.xlsx,7011,2,90,300,7,-13.0
ticks_20250822.xlsx,7011,2,120,300,7,6.0
ticks_20250822.xlsx,7011,6,60,600,7,-24.0
ticks_20250822.xlsx,7011,2,90,600,7,-10.0
ticks_20250822.xlsx,7011,2,120,600,7,-15.0
ticks_20250822.xlsx,7011,6,60,900,7,-24.0
ticks_20250822.xlsx,7011,2,90,900,7,-10.0
ticks_20250822.xlsx,7011,2,120,900,7,-15.0
