file,code,trade,PERIOD_MA_1,PERIOD_MA_2,THRESHOLD_MR,total
ticks_20251104.xlsx,7011,100,60,300,3,-50.0
ticks_20251104.xlsx,7011,100,90,300,3,-46.0
ticks_20251104.xlsx,7011,100,120,300,3,-81.0
ticks_20251104.xlsx,7011,78,60,600,3,0.0
ticks_20251104.xlsx,7011,58,90,600,3,84.0
ticks_20251104.xlsx,7011,58,120,600,3,41.0
ticks_20251104.xlsx,7011,46,60,900,3,52.0
ticks_20251104.xlsx,7011,50,90,900,3,55.0
ticks_20251104.xlsx,7011,52,120,900,3,54.0
ticks_20251104.xlsx,7011,70,60,300,5,-61.0
ticks_20251104.xlsx,7011,62,90,300,5,-46.0
ticks_20251104.xlsx,7011,56,120,300,5,-21.0
ticks_20251104.xlsx,7011,38,60,600,5,-14.0
ticks_20251104.xlsx,7011,30,90,600,5,76.0
ticks_20251104.xlsx,7011,28,120,600,5,59.0
ticks_20251104.xlsx,7011,26,60,900,5,30.0
ticks_20251104.xlsx,7011,16,90,900,5,64.0
ticks_20251104.xlsx,7011,24,120,900,5,95.0
ticks_20251104.xlsx,7011,36,60,300,7,-30.0
ticks_20251104.xlsx,7011,36,90,300,7,-10.0
ticks_20251104.xlsx,7011,32,120,300,7,-6.0
ticks_20251104.xlsx,7011,24,60,600,7,-7.0
ticks_20251104.xlsx,7011,10,90,600,7,69.0
ticks_20251104.xlsx,7011,14,120,600,7,55.0
ticks_20251104.xlsx,7011,12,60,900,7,1.0
ticks_20251104.xlsx,7011,10,90,900,7,73.0
ticks_20251104.xlsx,7011,10,120,900,7,82.0
