file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20250819.xlsx,7011,100,11.0,30,300
ticks_20250819.xlsx,7011,100,10.0,40,300
ticks_20250819.xlsx,7011,100,6.0,50,300
ticks_20250819.xlsx,7011,100,-15.0,60,300
ticks_20250819.xlsx,7011,100,25.0,70,300
ticks_20250819.xlsx,7011,100,12.0,80,300
ticks_20250819.xlsx,7011,98,12.0,90,300
ticks_20250819.xlsx,7011,76,-8.0,100,300
ticks_20250819.xlsx,7011,98,-1.0,110,300
ticks_20250819.xlsx,7011,92,-4.0,120,300
ticks_20250819.xlsx,7011,100,15.0,130,300
ticks_20250819.xlsx,7011,92,22.0,140,300
ticks_20250819.xlsx,7011,80,10.0,150,300
ticks_20250819.xlsx,7011,100,46.0,160,300
ticks_20250819.xlsx,7011,98,44.0,170,300
ticks_20250819.xlsx,7011,90,86.0,180,300
ticks_20250819.xlsx,7011,100,-8.0,190,300
ticks_20250819.xlsx,7011,100,18.0,30,350
ticks_20250819.xlsx,7011,100,36.0,40,350
ticks_20250819.xlsx,7011,100,-45.0,50,350
ticks_20250819.xlsx,7011,100,9.0,60,350
ticks_20250819.xlsx,7011,96,33.0,70,350
ticks_20250819.xlsx,7011,100,2.0,80,350
ticks_20250819.xlsx,7011,94,16.0,90,350
ticks_20250819.xlsx,7011,92,-34.0,100,350
ticks_20250819.xlsx,7011,88,44.0,110,350
ticks_20250819.xlsx,7011,92,30.0,120,350
ticks_20250819.xlsx,7011,86,49.0,130,350
ticks_20250819.xlsx,7011,70,58.0,140,350
ticks_20250819.xlsx,7011,80,22.0,150,350
ticks_20250819.xlsx,7011,92,60.0,160,350
ticks_20250819.xlsx,7011,82,78.0,170,350
ticks_20250819.xlsx,7011,80,77.0,180,350
ticks_20250819.xlsx,7011,80,72.0,190,350
ticks_20250819.xlsx,7011,100,26.0,30,400
ticks_20250819.xlsx,7011,100,38.0,40,400
ticks_20250819.xlsx,7011,100,12.0,50,400
ticks_20250819.xlsx,7011,100,26.0,60,400
ticks_20250819.xlsx,7011,94,18.0,70,400
ticks_20250819.xlsx,7011,78,10.0,80,400
ticks_20250819.xlsx,7011,86,3.0,90,400
ticks_20250819.xlsx,7011,73,-20.0,100,400
ticks_20250819.xlsx,7011,92,22.0,110,400
ticks_20250819.xlsx,7011,86,38.0,120,400
ticks_20250819.xlsx,7011,74,47.0,130,400
ticks_20250819.xlsx,7011,78,45.0,140,400
ticks_20250819.xlsx,7011,68,68.0,150,400
ticks_20250819.xlsx,7011,62,78.0,160,400
ticks_20250819.xlsx,7011,82,93.0,170,400
ticks_20250819.xlsx,7011,74,96.0,180,400
ticks_20250819.xlsx,7011,66,118.0,190,400
ticks_20250819.xlsx,7011,100,17.0,30,450
ticks_20250819.xlsx,7011,98,7.0,40,450
ticks_20250819.xlsx,7011,92,22.0,50,450
ticks_20250819.xlsx,7011,84,27.0,60,450
ticks_20250819.xlsx,7011,92,18.0,70,450
ticks_20250819.xlsx,7011,84,0.0,80,450
ticks_20250819.xlsx,7011,68,-23.0,90,450
ticks_20250819.xlsx,7011,66,43.0,100,450
ticks_20250819.xlsx,7011,70,45.0,110,450
ticks_20250819.xlsx,7011,62,59.0,120,450
ticks_20250819.xlsx,7011,56,44.0,130,450
