,ts,price,ma1,ma2,vwap,momentum,profit,profit_max,dd_ratio,diff_ma,diff_vwap,n_trade,count_negative,ma_gc,ma_dc,vwap_gc,vwap_dc,warmup
2026-06-25 09:03:02,1782345782.3110516,6781.0,6781.0,6781.0,6781.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,False,False,1.0
2026-06-25 09:03:04,1782345784.3052003,6735.0,6774.1,6758.0,6735.0,-6.899999999999636,0.0,0.0,0.0,0.0023823616454572896,0.0058054936896808264,0,0,True,False,True,False,1.0
2026-06-25 09:03:06,1782345786.3046546,6707.0,6764.035,6741.0,6728.158084914183,-16.965000000000146,0.0,0.0,0.0,0.003417148790980545,0.005332353169028523,0,0,False,False,False,False,1.0
2026-06-25 09:03:08,1782345788.3042755,6661.0,6748.57975,6721.0,6699.272329472329,-32.420250000000124,0.0,0.0,0.0,0.0041035188216039095,0.007360115860755649,0,0,False,False,False,False,1.0
2026-06-25 09:03:10,1782345790.3038125,6640.0,6732.2927875,6704.8,6689.994138080764,-48.70721250000042,0.0,0.0,0.0,0.004100463473929035,0.006322673614684245,0,0,False,False,False,False,1.0
2026-06-25 09:03:12,1782345792.3029072,6610.0,6701.123869374999,6689.0,6678.831122734915,-79.87613062500077,0.0,0.0,0.0,0.0018125085027656197,0.003337821578419489,0,0,False,False,False,False,1.0
2026-06-25 09:03:14,1782345794.3143992,6597.0,6675.155288968749,6675.857142857143,6662.712871287129,-105.84471103125088,0.0,0.0,0.0,-0.00010513314970272383,0.0018674701914951986,0,0,False,True,False,False,1.0
2026-06-25 09:03:16,1782345796.325217,6597.0,6655.181995623437,6666.0,6660.19128678592,-125.8180043765633,0.0,0.0,0.0,-0.001622862942778772,-0.0007521242178767418,0,0,False,False,False,True,1.0
2026-06-25 09:03:18,1782345798.3155148,6607.0,6643.904696279921,6659.444444444444,6646.703025734898,-137.09530372007885,0.0,0.0,0.0,-0.0023334901723652073,-0.0004210101525737023,0,0,False,False,False,False,1.0
2026-06-25 09:03:20,1782345800.3220015,6643.0,6643.993991837933,6657.8,6646.593521421108,-137.0060081620668,0.0,0.0,0.0,-0.0020736591910341215,-0.0003911070497686519,0,0,False,False,False,False,1.0
2026-06-25 09:03:22,1782345802.3199027,6651.0,6648.119893062243,6657.181818181818,6646.697816772087,-132.88010693775686,0.0,0.0,0.0,-0.001361225420466259,0.00021395230073007105,0,0,False,False,True,False,1.0
2026-06-25 09:03:24,1782345804.3201299,6619.0,6645.401909102907,6654.0,6644.938091143594,-135.59809089709324,0.0,0.0,0.0,-0.0012921687551988644,6.980019271077902e-05,0,0,False,False,False,False,1.0
2026-06-25 09:03:26,1782345806.3201857,6610.0,6641.06662273747,6650.615384615385,6642.901214574898,-139.93337726252958,0.0,0.0,0.0,-0.001435771176905391,-0.0002761732830533113,0,0,False,False,False,True,1.0
2026-06-25 09:03:28,1782345808.314994,6613.0,6637.30662932685,6647.928571428572,6642.079709510894,-143.69337067314973,0.0,0.0,0.0,-0.0015977822245822869,-0.0007186123010852791,0,0,False,False,False,False,1.0
2026-06-25 09:03:30,1782345810.3389404,6614.0,6631.635634927823,6645.666666666667,6640.452604681833,-149.36436507217695,0.0,0.0,0.0,-0.002111305372750753,-0.0013277663856516879,0,0,False,False,False,False,1.0
2026-06-25 09:03:32,1782345812.3328905,6617.0,6626.890289688649,6643.875,6639.940175763928,-154.10971031135068,0.0,0.0,0.0,-0.002556446397825167,-0.001965361995716666,0,0,False,False,False,False,1.0
2026-06-25 09:03:34,1782345814.3443718,6642.0,6630.881746235352,6643.764705882353,6639.97431018078,-150.11825376464822,0.0,0.0,0.0,-0.0019391053442327463,-0.0013693673379860604,0,0,False,False,False,False,1.0
2026-06-25 09:03:36,1782345816.336859,6633.0,6632.924484300049,6643.166666666667,6639.7438472744,-148.0755156999512,0.0,0.0,0.0,-0.0015417620662763513,-0.0010270521169503076,0,0,False,False,False,False,1.0
2026-06-25 09:03:38,1782345818.331262,6628.0,6633.310811655041,6642.368421052632,6639.283609576427,-147.6891883449589,0.0,0.0,0.0,-0.0013636114143989603,-0.0008996148187992293,0,0,False,False,False,False,1.0
2026-06-25 09:03:40,1782345820.3315856,6637.0,6635.589189906785,6642.1,6639.237782429798,-145.41081009321533,0.0,0.0,0.0,-0.0009802336750750057,-0.0005495499095798736,0,0,False,False,False,False,1.0
2026-06-25 09:03:42,1782345822.329689,6628.0,6635.275811420767,6641.428571428572,6638.925468453926,-145.72418857923276,0.0,0.0,0.0,-0.0009264211670172129,-0.0005497361057148806,0,0,False,False,False,False,1.0
2026-06-25 09:03:44,1782345824.342346,6628.0,6633.134439707652,6640.818181818182,6638.351552629829,-147.86556029234816,0.0,0.0,0.0,-0.001157047505316043,-0.0007859048862981911,0,0,False,False,False,False,1.0
2026-06-25 09:03:46,1782345826.3330426,6626.0,6631.539273751504,6640.173913043478,6638.0604466952345,-149.46072624849603,0.0,0.0,0.0,-0.0013003634249718658,-0.0009823913168758708,0,0,False,False,False,False,1.0
2026-06-25 09:03:48,1782345828.3367696,6640.0,6633.708382688778,6640.166666666667,6638.118591762187,-147.29161731122167,0.0,0.0,0.0,-0.0009726087163307107,-0.0006643763609287776,0,0,False,False,False,False,1.0
2026-06-25 09:03:50,1782345830.3320398,6636.0,6633.977125285462,6640.0,6638.034288824383,-147.02287471453837,0.0,0.0,0.0,-0.0009070594449605986,-0.0006111995452858715,0,0,False,False,False,False,1.0
2026-06-25 09:03:52,1782345832.3443623,6635.0,6634.655556492642,6639.807692307692,6637.983765461465,-146.34444350735794,0.0,0.0,0.0,-0.0007759465414968469,-0.0005013885370042618,0,0,False,False,False,False,1.0
2026-06-25 09:03:54,1782345834.3379555,6642.0,6636.807223018745,6639.888888888889,6638.175707814269,-144.1927769812546,0.0,0.0,0.0,-0.00046411407204420546,-0.00020615374701708883,0,0,False,False,False,False,1.0
2026-06-25 09:03:56,1782345836.3326864,6650.0,6640.586139565934,6640.25,6638.454857079671,-140.413860434066,0.0,0.0,0.0,5.0621522673693086e-05,0.00032105098733789067,0,0,True,False,True,False,1.0
2026-06-25 09:03:58,1782345838.3446763,6641.0,6640.723218631044,6640.275862068966,6638.509791193335,-140.2767813689561,0.0,0.0,0.0,6.737017728943048e-05,0.0003334223353326825,0,0,False,False,False,False,1.0
2026-06-25 09:04:00,1782345840.3583593,6656.0,6644.514735836387,6640.8,6638.723804434945,-136.48526416361256,0.0,0.0,0.0,0.0005593807728567736,0.0008722958767427163,0,0,False,False,False,False,1.0
2026-06-25 09:04:02,1782345842.354107,6656.0,6647.8125254609295,6641.290322580645,6639.024938310495,-133.18747453907054,0.0,0.0,0.0,0.0009820686287586049,0.0013236261698199084,0,0,False,False,False,False,1.0
2026-06-25 09:04:04,1782345844.3477466,6661.0,6651.21564664179,6641.90625,6639.103112738687,-129.78435335820996,0.0,0.0,0.0,0.001401615182657847,0.001824423223652372,0,0,False,False,False,False,1.0
2026-06-25 09:04:06,1782345846.3580222,6652.0,6651.483299645522,6642.212121212121,6639.440827347293,-129.51670035447842,0.0,0.0,0.0,0.001395796801459073,0.0018137780893576064,0,0,False,False,False,False,1.0
2026-06-25 09:04:08,1782345848.3519666,6635.0,6648.560804698694,6642.0,6639.304854560719,-132.43919530130643,0.0,0.0,0.0,0.0009877754740580508,0.0013941143449101433,0,0,False,False,False,False,1.0
2026-06-25 09:04:10,1782345850.3654346,6633.0,6644.50168399389,6641.742857142857,6639.188714915895,-136.49831600611014,0.0,0.0,0.0,0.0004153769440299289,0.0008002437204501806,0,0,False,False,False,False,1.0
2026-06-25 09:04:12,1782345852.3788342,6648.0,6644.426431394806,6641.916666666667,6639.251901049187,-136.57356860519394,0.0,0.0,0.0,0.00037786754247229174,0.0007793845485515337,0,0,False,False,False,False,1.0
2026-06-25 09:04:14,1782345854.3916814,6655.0,6645.562466685586,6642.27027027027,6639.486345533852,-135.4375333144144,0.0,0.0,0.0,0.0004956432486722152,0.0009151492804591698,0,0,False,False,False,False,1.0
2026-06-25 09:04:16,1782345856.404804,6657.0,6647.653096682748,6642.6578947368425,6639.602646823341,-133.34690331725233,0.0,0.0,0.0,0.000751988439727262,0.0012124897057293126,0,0,False,False,False,False,1.0
2026-06-25 09:04:18,1782345858.398314,6639.0,6646.655132180335,6642.5641025641025,6639.586380716708,-134.34486781966461,0.0,0.0,0.0,0.0006158810894506329,0.0010646373220110762,0,0,False,False,False,False,1.0
2026-06-25 09:04:20,1782345860.4227479,6645.0,6647.306862353285,6642.625,6639.611567232257,-133.6931376467146,0.0,0.0,0.0,0.0007048211141356612,0.0011589977882149707,0,0,False,False,False,False,1.0
2026-06-25 09:04:22,1782345862.4129894,6644.0,6646.510833000292,6642.658536585366,6639.682462753545,-134.48916699970778,0.0,0.0,0.0,0.000579932928015041,0.0010284181939500768,0,0,False,False,False,False,1.0
2026-06-25 09:04:24,1782345864.423564,6643.0,6645.084208050248,6642.666666666667,6639.704497838006,-135.91579194975202,0.0,0.0,0.0,0.00036394139656478476,0.0008102333792103822,0,0,False,False,False,False,1.0
2026-06-25 09:04:26,1782345866.4496956,6641.0,6643.271576842711,6642.627906976744,6639.717871796003,-137.7284231572894,0.0,0.0,0.0,9.689988284460205e-05,0.0005352192842112595,0,0,False,False,False,False,1.0
2026-06-25 09:04:28,1782345868.444816,6642.0,6643.305840316304,6642.613636363636,6639.734165571616,-137.69415968369594,0.0,0.0,0.0,0.00010420656545169119,0.0005379243589611711,0,0,False,False,False,False,1.0
2026-06-25 09:04:30,1782345870.4421084,6631.0,6640.409964268859,6642.355555555556,6639.506142820578,-140.59003573114114,0.0,0.0,0.0,-0.0002929068265654224,0.00013612781264733708,0,0,False,True,False,False,1.0
2026-06-25 09:04:32,1782345872.4560215,6618.0,6635.09846962853,6641.826086956522,6638.581628903858,-145.90153037146956,0.0,0.0,0.0,-0.0010129168153323823,-0.0005246842578784791,0,0,False,False,False,True,1.0
2026-06-25 09:04:34,1782345874.4677143,6629.0,6633.133699184251,6641.553191489362,6638.541119557705,-147.86630081574913,0.0,0.0,0.0,-0.0012676992959869443,-0.0008145495035835092,0,0,False,False,False,False,1.0
2026-06-25 09:04:36,1782345876.4620056,6631.0,6632.063644306613,6641.333333333333,6638.4818101153505,-148.93635569338676,0.0,0.0,0.0,-0.0013957572314876212,-0.0009668122911714001,0,0,False,False,False,False,1.0
2026-06-25 09:04:38,1782345878.4561517,6624.0,6629.5040976606215,6640.9795918367345,6638.443362831858,-151.49590233937852,0.0,0.0,0.0,-0.0017279821474258054,-0.0013465905608666003,0,0,False,False,False,False,1.0
2026-06-25 09:04:40,1782345880.4684098,6635.0,6630.628483011528,6640.86,6638.407451636016,-150.37151698847174,0.0,0.0,0.0,-0.001540691565320066,-0.0011718124687526803,0,0,False,False,False,False,1.0
2026-06-25 09:04:42,1782345882.4633985,6619.0,6628.959210559799,6640.431372549019,6638.086830566865,-152.04078944020057,0.0,0.0,0.0,-0.001727623003024281,-0.0013750377541062839,0,0,False,False,False,False,1.0
2026-06-25 09:04:44,1782345884.4591765,6611.0,6624.91532897583,6639.865384615385,6637.739295099706,-156.08467102417035,0.0,0.0,0.0,-0.002251560050327901,-0.0019319779752940888,0,0,False,False,False,False,1.0
