,ts,price,ma1,ma2,vwap,momentum,profit,profit_max,dd_ratio,diff_ma,diff_vwap,n_trade,count_negative,ma_gc,ma_dc,vwap_gc,vwap_dc,warmup
2026-08-13 09:00:11,1786579211.4729445,5605.0,5605.0,5605.0,5605.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,False,False,1.0
2026-08-13 09:00:13,1786579213.4825935,5600.0,5604.25,5602.5,5600.0,1.0,0.0,0.0,0.0,0.0003123605533244087,0.0007589285714285714,0,0,False,False,False,False,1.0
2026-08-13 09:00:15,1786579215.4728804,5585.0,5601.3625,5596.666666666667,5588.286038592509,1.0,0.0,0.0,0.0,0.0008390410958903893,0.0023399771087567623,0,0,False,False,False,False,1.0
2026-08-13 09:00:17,1786579217.4712381,5577.0,5597.708125,5591.75,5587.145918367347,1.0,0.0,0.0,0.0,0.0010655206330755325,0.0018904476072355131,0,0,False,False,False,False,1.0
2026-08-13 09:00:19,1786579219.4765103,5582.0,5595.35190625,5589.8,5585.849618320611,1.0,0.0,0.0,0.0,0.0009932209113026895,0.0017011356514545963,0,0,False,False,False,False,1.0
2026-08-13 09:00:21,1786579221.4731045,5592.0,5593.8741203125,5590.166666666667,5586.357843137255,1.0,0.0,0.0,0.0,0.0006632098588294477,0.001345470051561128,0,0,False,False,False,False,1.0
2026-08-13 09:00:23,1786579223.4728394,5587.0,5591.868002265625,5589.714285714285,5586.394319682959,1.0,0.0,0.0,0.0,0.0003852999350690114,0.000979823884501111,0,0,False,False,False,False,1.0
2026-08-13 09:00:25,1786579225.4849741,5582.0,5590.162801925781,5588.75,5586.094153846154,1.0,0.0,0.0,0.0,0.000252793903069814,0.00072835293634036,0,0,False,False,False,False,1.0
2026-08-13 09:00:27,1786579227.5023258,5584.0,5589.763381636914,5588.222222222223,5586.018386714116,1.0,0.0,0.0,0.0,0.00027578706669235844,0.0006704229495029287,0,0,False,False,False,False,1.0
2026-08-13 09:00:29,1786579229.5092092,5595.0,5591.523874391377,5588.9,5586.425254813137,0.7928480031356623,0.0,0.0,0.0,0.00046947957404449626,0.000912680174830393,0,0,False,False,False,False,1.0
2026-08-13 09:00:31,1786579231.5093272,5601.0,5593.6202932326705,5590.0,5588.401370533529,0.5959980575545576,0.0,0.0,0.0,0.0006476374298158353,0.0009338847289422728,0,0,False,False,False,False,1.0
