file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20260123.xlsx,285A,46,31000.0,5.0,0.1
ticks_20260123.xlsx,285A,46,33500.0,10.0,0.1
ticks_20260123.xlsx,285A,46,38000.0,15.0,0.1
ticks_20260123.xlsx,285A,46,37000.0,20.0,0.1
ticks_20260123.xlsx,285A,44,38000.0,25.0,0.1
ticks_20260123.xlsx,285A,44,47000.0,30.0,0.1
ticks_20260123.xlsx,285A,44,33000.0,35.0,0.1
ticks_20260123.xlsx,285A,44,35500.0,40.0,0.1
ticks_20260123.xlsx,285A,46,35000.0,5.0,0.2
ticks_20260123.xlsx,285A,46,37500.0,10.0,0.2
ticks_20260123.xlsx,285A,46,40500.0,15.0,0.2
ticks_20260123.xlsx,285A,46,35500.0,20.0,0.2
ticks_20260123.xlsx,285A,44,39000.0,25.0,0.2
ticks_20260123.xlsx,285A,44,48500.0,30.0,0.2
ticks_20260123.xlsx,285A,44,36500.0,35.0,0.2
ticks_20260123.xlsx,285A,44,41000.0,40.0,0.2
ticks_20260123.xlsx,285A,46,37000.0,5.0,0.3
ticks_20260123.xlsx,285A,46,39000.0,10.0,0.3
ticks_20260123.xlsx,285A,46,40500.0,15.0,0.3
ticks_20260123.xlsx,285A,46,37500.0,20.0,0.3
ticks_20260123.xlsx,285A,44,37500.0,25.0,0.3
ticks_20260123.xlsx,285A,44,44500.0,30.0,0.3
ticks_20260123.xlsx,285A,44,33500.0,35.0,0.3
ticks_20260123.xlsx,285A,44,38000.0,40.0,0.3
ticks_20260123.xlsx,285A,46,34000.0,5.0,0.4
ticks_20260123.xlsx,285A,46,38000.0,10.0,0.4
ticks_20260123.xlsx,285A,46,37500.0,15.0,0.4
ticks_20260123.xlsx,285A,46,34500.0,20.0,0.4
ticks_20260123.xlsx,285A,44,34500.0,25.0,0.4
ticks_20260123.xlsx,285A,44,39500.0,30.0,0.4
ticks_20260123.xlsx,285A,44,27000.0,35.0,0.4
ticks_20260123.xlsx,285A,44,32500.0,40.0,0.4
ticks_20260123.xlsx,285A,46,39500.0,5.0,0.5
ticks_20260123.xlsx,285A,46,42000.0,10.0,0.5
ticks_20260123.xlsx,285A,46,40500.0,15.0,0.5
ticks_20260123.xlsx,285A,46,39000.0,20.0,0.5
ticks_20260123.xlsx,285A,44,38500.0,25.0,0.5
ticks_20260123.xlsx,285A,44,42000.0,30.0,0.5
ticks_20260123.xlsx,285A,44,31500.0,35.0,0.5
ticks_20260123.xlsx,285A,44,34000.0,40.0,0.5
ticks_20260123.xlsx,285A,46,36500.0,5.0,0.6
ticks_20260123.xlsx,285A,46,37000.0,10.0,0.6
ticks_20260123.xlsx,285A,46,34500.0,15.0,0.6
ticks_20260123.xlsx,285A,46,33000.0,20.0,0.6
ticks_20260123.xlsx,285A,44,30000.0,25.0,0.6
ticks_20260123.xlsx,285A,44,32500.0,30.0,0.6
ticks_20260123.xlsx,285A,44,24000.0,35.0,0.6
ticks_20260123.xlsx,285A,44,26500.0,40.0,0.6
ticks_20260123.xlsx,285A,46,43500.0,5.0,0.7
ticks_20260123.xlsx,285A,46,44000.0,10.0,0.7
ticks_20260123.xlsx,285A,46,40500.0,15.0,0.7
ticks_20260123.xlsx,285A,46,39000.0,20.0,0.7
ticks_20260123.xlsx,285A,44,36000.0,25.0,0.7
ticks_20260123.xlsx,285A,44,38000.0,30.0,0.7
ticks_20260123.xlsx,285A,44,25500.0,35.0,0.7
ticks_20260123.xlsx,285A,44,28000.0,40.0,0.7
ticks_20260123.xlsx,285A,46,46500.0,5.0,0.8
ticks_20260123.xlsx,285A,46,46500.0,10.0,0.8
ticks_20260123.xlsx,285A,46,42500.0,15.0,0.8
ticks_20260123.xlsx,285A,46,40000.0,20.0,0.8
ticks_20260123.xlsx,285A,44,39500.0,25.0,0.8
ticks_20260123.xlsx,285A,44,41000.0,30.0,0.8
ticks_20260123.xlsx,285A,44,30000.0,35.0,0.8
ticks_20260123.xlsx,285A,44,32500.0,40.0,0.8
