file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251120.xlsx,7203,26,-2400.0,2.5,0.1
ticks_20251120.xlsx,7203,24,-3800.0,5.0,0.1
ticks_20251120.xlsx,7203,24,-3600.0,10.0,0.1
ticks_20251120.xlsx,7203,24,-3600.0,12.5,0.1
ticks_20251120.xlsx,7203,24,-3600.0,15.0,0.1
ticks_20251120.xlsx,7203,24,-3600.0,17.5,0.1
ticks_20251120.xlsx,7203,24,-3600.0,20.0,0.1
ticks_20251120.xlsx,7203,26,-2400.0,2.5,0.2
ticks_20251120.xlsx,7203,24,-3900.0,5.0,0.2
ticks_20251120.xlsx,7203,24,-3600.0,10.0,0.2
ticks_20251120.xlsx,7203,24,-3600.0,12.5,0.2
ticks_20251120.xlsx,7203,24,-3600.0,15.0,0.2
ticks_20251120.xlsx,7203,24,-3600.0,17.5,0.2
ticks_20251120.xlsx,7203,24,-3600.0,20.0,0.2
ticks_20251120.xlsx,7203,26,-2500.0,2.5,0.3
ticks_20251120.xlsx,7203,24,-3900.0,5.0,0.3
ticks_20251120.xlsx,7203,24,-3600.0,10.0,0.3
ticks_20251120.xlsx,7203,24,-3600.0,12.5,0.3
ticks_20251120.xlsx,7203,24,-3600.0,15.0,0.3
ticks_20251120.xlsx,7203,24,-3600.0,17.5,0.3
ticks_20251120.xlsx,7203,24,-3600.0,20.0,0.3
ticks_20251120.xlsx,7203,26,-1600.0,2.5,0.4
ticks_20251120.xlsx,7203,24,-4000.0,5.0,0.4
ticks_20251120.xlsx,7203,24,-3600.0,10.0,0.4
ticks_20251120.xlsx,7203,24,-3600.0,12.5,0.4
ticks_20251120.xlsx,7203,24,-3600.0,15.0,0.4
ticks_20251120.xlsx,7203,24,-3600.0,17.5,0.4
ticks_20251120.xlsx,7203,24,-3600.0,20.0,0.4
ticks_20251120.xlsx,7203,26,-2100.0,2.5,0.5
ticks_20251120.xlsx,7203,24,-4100.0,5.0,0.5
ticks_20251120.xlsx,7203,24,-3600.0,10.0,0.5
ticks_20251120.xlsx,7203,24,-3600.0,12.5,0.5
ticks_20251120.xlsx,7203,24,-3600.0,15.0,0.5
ticks_20251120.xlsx,7203,24,-3600.0,17.5,0.5
ticks_20251120.xlsx,7203,24,-3600.0,20.0,0.5
ticks_20251120.xlsx,7203,26,-2100.0,2.5,0.6
ticks_20251120.xlsx,7203,24,-4100.0,5.0,0.6
ticks_20251120.xlsx,7203,24,-3600.0,10.0,0.6
ticks_20251120.xlsx,7203,24,-3600.0,12.5,0.6
ticks_20251120.xlsx,7203,24,-3600.0,15.0,0.6
ticks_20251120.xlsx,7203,24,-3600.0,17.5,0.6
ticks_20251120.xlsx,7203,24,-3600.0,20.0,0.6
ticks_20251120.xlsx,7203,26,-1600.0,2.5,0.7
ticks_20251120.xlsx,7203,24,-3600.0,5.0,0.7
ticks_20251120.xlsx,7203,24,-3600.0,10.0,0.7
ticks_20251120.xlsx,7203,24,-3600.0,12.5,0.7
ticks_20251120.xlsx,7203,24,-3600.0,15.0,0.7
ticks_20251120.xlsx,7203,24,-3600.0,17.5,0.7
ticks_20251120.xlsx,7203,24,-3600.0,20.0,0.7
