file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20250904.xlsx,7203,100,-1600.0,30,300
ticks_20250904.xlsx,7203,68,-1400.0,40,300
ticks_20250904.xlsx,7203,58,-1600.0,50,300
ticks_20250904.xlsx,7203,32,200.0,60,300
ticks_20250904.xlsx,7203,22,50.0,70,300
ticks_20250904.xlsx,7203,20,-750.0,80,300
ticks_20250904.xlsx,7203,18,-1850.0,90,300
ticks_20250904.xlsx,7203,14,-1700.0,100,300
ticks_20250904.xlsx,7203,12,-1600.0,110,300
ticks_20250904.xlsx,7203,6,-500.0,120,300
ticks_20250904.xlsx,7203,12,-1100.0,130,300
ticks_20250904.xlsx,7203,10,-700.0,140,300
ticks_20250904.xlsx,7203,8,-500.0,150,300
ticks_20250904.xlsx,7203,100,450.0,30,400
ticks_20250904.xlsx,7203,74,-750.0,40,400
ticks_20250904.xlsx,7203,48,-350.0,50,400
ticks_20250904.xlsx,7203,40,-1150.0,60,400
ticks_20250904.xlsx,7203,30,-950.0,70,400
ticks_20250904.xlsx,7203,24,-1050.0,80,400
ticks_20250904.xlsx,7203,20,-2000.0,90,400
ticks_20250904.xlsx,7203,16,-1800.0,100,400
ticks_20250904.xlsx,7203,12,-1150.0,110,400
ticks_20250904.xlsx,7203,8,-350.0,120,400
ticks_20250904.xlsx,7203,6,-600.0,130,400
ticks_20250904.xlsx,7203,6,-350.0,140,400
ticks_20250904.xlsx,7203,6,-400.0,150,400
ticks_20250904.xlsx,7203,96,-2400.0,30,500
ticks_20250904.xlsx,7203,64,-1500.0,40,500
ticks_20250904.xlsx,7203,50,-750.0,50,500
ticks_20250904.xlsx,7203,36,-1750.0,60,500
ticks_20250904.xlsx,7203,26,-950.0,70,500
ticks_20250904.xlsx,7203,22,-550.0,80,500
ticks_20250904.xlsx,7203,16,-1700.0,90,500
ticks_20250904.xlsx,7203,16,-1750.0,100,500
ticks_20250904.xlsx,7203,12,-1150.0,110,500
ticks_20250904.xlsx,7203,8,-550.0,120,500
ticks_20250904.xlsx,7203,10,-100.0,130,500
ticks_20250904.xlsx,7203,6,-50.0,140,500
ticks_20250904.xlsx,7203,4,-250.0,150,500
ticks_20250904.xlsx,7203,86,-750.0,30,600
ticks_20250904.xlsx,7203,58,-850.0,40,600
ticks_20250904.xlsx,7203,44,-800.0,50,600
ticks_20250904.xlsx,7203,32,-2100.0,60,600
ticks_20250904.xlsx,7203,24,-1800.0,70,600
ticks_20250904.xlsx,7203,24,-1750.0,80,600
ticks_20250904.xlsx,7203,18,-1150.0,90,600
ticks_20250904.xlsx,7203,16,-1500.0,100,600
ticks_20250904.xlsx,7203,10,-550.0,110,600
ticks_20250904.xlsx,7203,8,-700.0,120,600
ticks_20250904.xlsx,7203,8,-1050.0,130,600
ticks_20250904.xlsx,7203,4,-900.0,140,600
ticks_20250904.xlsx,7203,4,-750.0,150,600
ticks_20250904.xlsx,7203,78,50.0,30,700
ticks_20250904.xlsx,7203,54,-300.0,40,700
ticks_20250904.xlsx,7203,38,-500.0,50,700
ticks_20250904.xlsx,7203,34,-1000.0,60,700
ticks_20250904.xlsx,7203,24,-1550.0,70,700
ticks_20250904.xlsx,7203,18,-1750.0,80,700
ticks_20250904.xlsx,7203,12,-1550.0,90,700
ticks_20250904.xlsx,7203,12,-1700.0,100,700
ticks_20250904.xlsx,7203,10,-1300.0,110,700
ticks_20250904.xlsx,7203,10,-1300.0,120,700
ticks_20250904.xlsx,7203,6,-600.0,130,700
ticks_20250904.xlsx,7203,6,-750.0,140,700
ticks_20250904.xlsx,7203,4,-350.0,150,700
ticks_20250904.xlsx,7203,76,-750.0,30,800
ticks_20250904.xlsx,7203,56,-900.0,40,800
ticks_20250904.xlsx,7203,46,-1100.0,50,800
ticks_20250904.xlsx,7203,30,-2100.0,60,800
ticks_20250904.xlsx,7203,28,-2250.0,70,800
ticks_20250904.xlsx,7203,30,-1600.0,80,800
ticks_20250904.xlsx,7203,12,-1250.0,90,800
ticks_20250904.xlsx,7203,12,-1950.0,100,800
ticks_20250904.xlsx,7203,12,-1450.0,110,800
ticks_20250904.xlsx,7203,12,-1450.0,120,800
ticks_20250904.xlsx,7203,4,-400.0,130,800
ticks_20250904.xlsx,7203,6,-450.0,140,800
ticks_20250904.xlsx,7203,2,-150.0,150,800
ticks_20250904.xlsx,7203,62,-750.0,30,900
ticks_20250904.xlsx,7203,56,-1050.0,40,900
ticks_20250904.xlsx,7203,54,-1350.0,50,900
ticks_20250904.xlsx,7203,32,-3450.0,60,900
ticks_20250904.xlsx,7203,30,-2500.0,70,900
ticks_20250904.xlsx,7203,26,-2900.0,80,900
ticks_20250904.xlsx,7203,22,-1950.0,90,900
ticks_20250904.xlsx,7203,18,-1750.0,100,900
ticks_20250904.xlsx,7203,14,-1800.0,110,900
ticks_20250904.xlsx,7203,12,-1200.0,120,900
ticks_20250904.xlsx,7203,6,-550.0,130,900
ticks_20250904.xlsx,7203,4,-350.0,140,900
ticks_20250904.xlsx,7203,2,-150.0,150,900
ticks_20250904.xlsx,7203,68,-2300.0,30,1000
ticks_20250904.xlsx,7203,52,-1150.0,40,1000
ticks_20250904.xlsx,7203,48,-1100.0,50,1000
ticks_20250904.xlsx,7203,32,-2850.0,60,1000
ticks_20250904.xlsx,7203,30,-3200.0,70,1000
ticks_20250904.xlsx,7203,30,-2250.0,80,1000
ticks_20250904.xlsx,7203,20,-1700.0,90,1000
ticks_20250904.xlsx,7203,16,-2000.0,100,1000
ticks_20250904.xlsx,7203,14,-1850.0,110,1000
ticks_20250904.xlsx,7203,12,-1600.0,120,1000
ticks_20250904.xlsx,7203,6,-600.0,130,1000
ticks_20250904.xlsx,7203,4,-350.0,140,1000
ticks_20250904.xlsx,7203,4,-250.0,150,1000
ticks_20250904.xlsx,7203,60,-1650.0,30,1100
ticks_20250904.xlsx,7203,48,-1400.0,40,1100
ticks_20250904.xlsx,7203,40,-1000.0,50,1100
ticks_20250904.xlsx,7203,34,-1850.0,60,1100
ticks_20250904.xlsx,7203,22,-2550.0,70,1100
ticks_20250904.xlsx,7203,22,-1900.0,80,1100
ticks_20250904.xlsx,7203,14,-1750.0,90,1100
ticks_20250904.xlsx,7203,16,-2150.0,100,1100
ticks_20250904.xlsx,7203,14,-2000.0,110,1100
ticks_20250904.xlsx,7203,16,-1950.0,120,1100
ticks_20250904.xlsx,7203,8,-800.0,130,1100
ticks_20250904.xlsx,7203,6,-550.0,140,1100
ticks_20250904.xlsx,7203,2,-150.0,150,1100
