,ts,price,ma1,ma2,vwap,momentum,profit,profit_max,dd_ratio,diff_ma,diff_vwap,n_trade,count_negative,ma_gc,ma_dc,vwap_gc,vwap_dc,warmup
2026-07-17 09:06:05,1784246765.9803584,5659.0,5659.0,5659.0,5659.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,False,False,1.0
2026-07-17 09:06:07,1784246767.9872267,5615.0,5652.4,5637.0,5615.0,1.0,0.0,0.0,0.0,0.0027319496185913847,0.006660730186999045,0,0,True,False,True,False,1.0
2026-07-17 09:06:10,1784246770.0160012,5628.0,5648.74,5634.0,5616.3449536125945,1.0,0.0,0.0,0.0,0.002616258430954878,0.005767994426084503,0,0,False,False,False,False,1.0
2026-07-17 09:06:12,1784246772.0160728,5613.0,5643.379,5628.75,5616.086381322957,1.0,0.0,0.0,0.0,0.0025989784588052243,0.004859722024185391,0,0,False,False,False,False,1.0
2026-07-17 09:06:14,1784246774.0028434,5620.0,5639.87215,5627.0,5616.263744427934,1.0,0.0,0.0,0.0,0.0022875688644037936,0.00420357850812978,0,0,False,False,False,False,1.0
2026-07-17 09:06:16,1784246776.007492,5614.0,5632.6163275,5624.833333333333,5616.186319062425,1.0,0.0,0.0,0.0,0.0013836844054639014,0.002925474246074762,0,0,False,False,False,False,1.0
2026-07-17 09:06:18,1784246778.012768,5608.0,5628.398878375,5622.428571428572,5615.8322654462245,1.0,0.0,0.0,0.0,0.0010618733293950187,0.002237711586597234,0,0,False,False,False,False,1.0
2026-07-17 09:06:20,1784246780.0086248,5612.0,5624.73904661875,5621.125,5615.70919158361,1.0,0.0,0.0,0.0,0.0006429400909515183,0.0016079634338389823,0,0,False,False,False,False,1.0
2026-07-17 09:06:22,1784246782.0046186,5603.0,5620.728189625937,5619.111111111111,5610.968615470074,1.0,0.0,0.0,0.0,0.00028778190764522973,0.0017393742194449634,0,0,False,False,False,False,1.0
2026-07-17 09:06:24,1784246784.0171897,5603.0,5616.793961182047,5617.5,5610.656037358239,1.0,0.0,0.0,0.0,-0.00012568559287110155,0.0010939761380734756,0,0,False,True,False,False,1.0
2026-07-17 09:06:26,1784246786.028211,5588.0,5610.5248670047395,5614.818181818182,5610.118926664061,1.0,0.0,0.0,0.0,-0.000764640042547605,7.235859809473861e-05,0,0,False,False,False,False,1.0
2026-07-17 09:06:28,1784246788.0259356,5592.0,5606.546136954029,5612.916666666667,5609.279378881987,1.0,0.0,0.0,0.0,-0.0011349767137058303,-0.0004872714912807635,0,0,False,False,False,True,1.0
2026-07-17 09:06:30,1784246790.020368,5594.0,5603.314216410925,5611.461538461538,5609.009029896279,1.0,0.0,0.0,0.0,-0.0014519073141231738,-0.0010152976140705271,0,0,False,False,False,False,1.0
2026-07-17 09:06:32,1784246792.0299485,5588.0,5599.892083949286,5609.785714285715,5608.589452284143,1.0,0.0,0.0,0.0,-0.0017636378357972062,-0.001550722941811131,0,0,False,False,False,False,1.0
2026-07-17 09:06:34,1784246794.0273962,5566.0,5592.033271356893,5606.866666666667,5603.955131621016,1.0,0.0,0.0,0.0,-0.002645576610187547,-0.002127401091570579,0,0,False,False,False,False,1.0
2026-07-17 09:06:36,1784246796.0213423,5567.0,5586.703280653359,5604.375,5603.366019926586,1.0,0.0,0.0,0.0,-0.003153200730971984,-0.0029737017382001044,0,0,False,False,False,False,1.0
2026-07-17 09:06:38,1784246798.0327923,5568.0,5582.097788555355,5602.235294117647,5603.038965087282,1.0,0.0,0.0,0.0,-0.0035945483374174706,-0.0037374675890016994,0,0,False,False,False,False,1.0
2026-07-17 09:06:40,1784246800.03953,5570.0,5578.483120272052,5600.444444444444,5602.3334350213545,1.0,0.0,0.0,0.0,-0.0039213538122278985,-0.004257210861497396,0,0,False,False,False,False,1.0
2026-07-17 09:06:42,1784246802.0493793,5560.0,5573.610652231244,5598.315789473684,5600.782425548589,1.0,0.0,0.0,0.0,-0.0044129588561067756,-0.00485142454264933,0,0,False,False,False,False,1.0
2026-07-17 09:06:44,1784246804.0650084,5554.0,5569.769054396557,5596.1,5597.872760679835,1.0,0.0,0.0,0.0,-0.004705231429646194,-0.005020426059106138,0,0,False,False,False,False,1.0
2026-07-17 09:06:46,1784246806.0911245,5558.0,5567.328696237074,5594.285714285715,5597.423653374512,1.0,0.0,0.0,0.0,-0.004818670233413821,-0.005376573045224891,0,0,False,False,False,False,1.0
2026-07-17 09:06:48,1784246808.0853887,5556.0,5564.729391801513,5592.545454545455,5596.954916928604,1.0,0.0,0.0,0.0,-0.004973774995665688,-0.005757688887152042,0,0,False,False,False,False,1.0
