file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251128.xlsx,8306,46,-2300.0,5.0,0.1
ticks_20251128.xlsx,8306,44,-3150.0,10.0,0.1
ticks_20251128.xlsx,8306,44,-3150.0,15.0,0.1
ticks_20251128.xlsx,8306,44,-3150.0,20.0,0.1
ticks_20251128.xlsx,8306,44,-3150.0,25.0,0.1
ticks_20251128.xlsx,8306,44,-3150.0,30.0,0.1
ticks_20251128.xlsx,8306,44,-3150.0,35.0,0.1
ticks_20251128.xlsx,8306,44,-3150.0,40.0,0.1
ticks_20251128.xlsx,8306,46,-2400.0,5.0,0.2
ticks_20251128.xlsx,8306,44,-3150.0,10.0,0.2
ticks_20251128.xlsx,8306,44,-3150.0,15.0,0.2
ticks_20251128.xlsx,8306,44,-3150.0,20.0,0.2
ticks_20251128.xlsx,8306,44,-3150.0,25.0,0.2
ticks_20251128.xlsx,8306,44,-3150.0,30.0,0.2
ticks_20251128.xlsx,8306,44,-3150.0,35.0,0.2
ticks_20251128.xlsx,8306,44,-3150.0,40.0,0.2
ticks_20251128.xlsx,8306,46,-2550.0,5.0,0.3
ticks_20251128.xlsx,8306,44,-3150.0,10.0,0.3
ticks_20251128.xlsx,8306,44,-3150.0,15.0,0.3
ticks_20251128.xlsx,8306,44,-3150.0,20.0,0.3
ticks_20251128.xlsx,8306,44,-3150.0,25.0,0.3
ticks_20251128.xlsx,8306,44,-3150.0,30.0,0.3
ticks_20251128.xlsx,8306,44,-3150.0,35.0,0.3
ticks_20251128.xlsx,8306,44,-3150.0,40.0,0.3
ticks_20251128.xlsx,8306,46,-2700.0,5.0,0.4
ticks_20251128.xlsx,8306,44,-3150.0,10.0,0.4
ticks_20251128.xlsx,8306,44,-3150.0,15.0,0.4
ticks_20251128.xlsx,8306,44,-3150.0,20.0,0.4
ticks_20251128.xlsx,8306,44,-3150.0,25.0,0.4
ticks_20251128.xlsx,8306,44,-3150.0,30.0,0.4
ticks_20251128.xlsx,8306,44,-3150.0,35.0,0.4
ticks_20251128.xlsx,8306,44,-3150.0,40.0,0.4
ticks_20251128.xlsx,8306,46,-2800.0,5.0,0.5
ticks_20251128.xlsx,8306,44,-3150.0,10.0,0.5
ticks_20251128.xlsx,8306,44,-3150.0,15.0,0.5
ticks_20251128.xlsx,8306,44,-3150.0,20.0,0.5
ticks_20251128.xlsx,8306,44,-3150.0,25.0,0.5
ticks_20251128.xlsx,8306,44,-3150.0,30.0,0.5
ticks_20251128.xlsx,8306,44,-3150.0,35.0,0.5
ticks_20251128.xlsx,8306,44,-3150.0,40.0,0.5
ticks_20251128.xlsx,8306,46,-2900.0,5.0,0.6
ticks_20251128.xlsx,8306,44,-3150.0,10.0,0.6
ticks_20251128.xlsx,8306,44,-3150.0,15.0,0.6
ticks_20251128.xlsx,8306,44,-3150.0,20.0,0.6
ticks_20251128.xlsx,8306,44,-3150.0,25.0,0.6
ticks_20251128.xlsx,8306,44,-3150.0,30.0,0.6
ticks_20251128.xlsx,8306,44,-3150.0,35.0,0.6
ticks_20251128.xlsx,8306,44,-3150.0,40.0,0.6
ticks_20251128.xlsx,8306,44,-3000.0,5.0,0.7
ticks_20251128.xlsx,8306,44,-3150.0,10.0,0.7
ticks_20251128.xlsx,8306,44,-3150.0,15.0,0.7
ticks_20251128.xlsx,8306,44,-3150.0,20.0,0.7
ticks_20251128.xlsx,8306,44,-3150.0,25.0,0.7
ticks_20251128.xlsx,8306,44,-3150.0,30.0,0.7
ticks_20251128.xlsx,8306,44,-3150.0,35.0,0.7
ticks_20251128.xlsx,8306,44,-3150.0,40.0,0.7
ticks_20251128.xlsx,8306,44,-3000.0,5.0,0.8
ticks_20251128.xlsx,8306,44,-3150.0,10.0,0.8
ticks_20251128.xlsx,8306,44,-3150.0,15.0,0.8
ticks_20251128.xlsx,8306,44,-3150.0,20.0,0.8
ticks_20251128.xlsx,8306,44,-3150.0,25.0,0.8
ticks_20251128.xlsx,8306,44,-3150.0,30.0,0.8
ticks_20251128.xlsx,8306,44,-3150.0,35.0,0.8
ticks_20251128.xlsx,8306,44,-3150.0,40.0,0.8
