file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20260105.xlsx,8306,26,1600.0,5.0,0.1
ticks_20260105.xlsx,8306,24,1400.0,10.0,0.1
ticks_20260105.xlsx,8306,24,1300.0,15.0,0.1
ticks_20260105.xlsx,8306,24,1550.0,20.0,0.1
ticks_20260105.xlsx,8306,24,1900.0,25.0,0.1
ticks_20260105.xlsx,8306,24,2000.0,30.0,0.1
ticks_20260105.xlsx,8306,24,2000.0,35.0,0.1
ticks_20260105.xlsx,8306,24,2000.0,40.0,0.1
ticks_20260105.xlsx,8306,26,1300.0,5.0,0.2
ticks_20260105.xlsx,8306,24,1250.0,10.0,0.2
ticks_20260105.xlsx,8306,24,1650.0,15.0,0.2
ticks_20260105.xlsx,8306,24,1650.0,20.0,0.2
ticks_20260105.xlsx,8306,24,1650.0,25.0,0.2
ticks_20260105.xlsx,8306,24,2000.0,30.0,0.2
ticks_20260105.xlsx,8306,24,2000.0,35.0,0.2
ticks_20260105.xlsx,8306,24,2000.0,40.0,0.2
ticks_20260105.xlsx,8306,26,1050.0,5.0,0.3
ticks_20260105.xlsx,8306,24,1000.0,10.0,0.3
ticks_20260105.xlsx,8306,24,2000.0,15.0,0.3
ticks_20260105.xlsx,8306,24,2000.0,20.0,0.3
ticks_20260105.xlsx,8306,24,2000.0,25.0,0.3
ticks_20260105.xlsx,8306,24,2000.0,30.0,0.3
ticks_20260105.xlsx,8306,24,2000.0,35.0,0.3
ticks_20260105.xlsx,8306,24,2000.0,40.0,0.3
ticks_20260105.xlsx,8306,26,750.0,5.0,0.4
ticks_20260105.xlsx,8306,24,750.0,10.0,0.4
ticks_20260105.xlsx,8306,24,2000.0,15.0,0.4
ticks_20260105.xlsx,8306,24,2000.0,20.0,0.4
ticks_20260105.xlsx,8306,24,2000.0,25.0,0.4
ticks_20260105.xlsx,8306,24,2000.0,30.0,0.4
ticks_20260105.xlsx,8306,24,2000.0,35.0,0.4
ticks_20260105.xlsx,8306,24,2000.0,40.0,0.4
ticks_20260105.xlsx,8306,26,2400.0,5.0,0.5
ticks_20260105.xlsx,8306,24,2200.0,10.0,0.5
ticks_20260105.xlsx,8306,24,2000.0,15.0,0.5
ticks_20260105.xlsx,8306,24,2000.0,20.0,0.5
ticks_20260105.xlsx,8306,24,2000.0,25.0,0.5
ticks_20260105.xlsx,8306,24,2000.0,30.0,0.5
ticks_20260105.xlsx,8306,24,2000.0,35.0,0.5
ticks_20260105.xlsx,8306,24,2000.0,40.0,0.5
ticks_20260105.xlsx,8306,26,2250.0,5.0,0.6
ticks_20260105.xlsx,8306,24,2000.0,10.0,0.6
ticks_20260105.xlsx,8306,24,2000.0,15.0,0.6
ticks_20260105.xlsx,8306,24,2000.0,20.0,0.6
ticks_20260105.xlsx,8306,24,2000.0,25.0,0.6
ticks_20260105.xlsx,8306,24,2000.0,30.0,0.6
ticks_20260105.xlsx,8306,24,2000.0,35.0,0.6
ticks_20260105.xlsx,8306,24,2000.0,40.0,0.6
ticks_20260105.xlsx,8306,26,1750.0,5.0,0.7
ticks_20260105.xlsx,8306,24,2000.0,10.0,0.7
ticks_20260105.xlsx,8306,24,2000.0,15.0,0.7
ticks_20260105.xlsx,8306,24,2000.0,20.0,0.7
ticks_20260105.xlsx,8306,24,2000.0,25.0,0.7
ticks_20260105.xlsx,8306,24,2000.0,30.0,0.7
ticks_20260105.xlsx,8306,24,2000.0,35.0,0.7
ticks_20260105.xlsx,8306,24,2000.0,40.0,0.7
ticks_20260105.xlsx,8306,26,1650.0,5.0,0.8
ticks_20260105.xlsx,8306,24,2000.0,10.0,0.8
ticks_20260105.xlsx,8306,24,2000.0,15.0,0.8
ticks_20260105.xlsx,8306,24,2000.0,20.0,0.8
ticks_20260105.xlsx,8306,24,2000.0,25.0,0.8
ticks_20260105.xlsx,8306,24,2000.0,30.0,0.8
ticks_20260105.xlsx,8306,24,2000.0,35.0,0.8
ticks_20260105.xlsx,8306,24,2000.0,40.0,0.8
