file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20251118.xlsx,7011,100,11700,30,300
ticks_20251118.xlsx,7011,100,14600,40,300
ticks_20251118.xlsx,7011,100,13000,50,300
ticks_20251118.xlsx,7011,84,13400,60,300
ticks_20251118.xlsx,7011,74,10700,70,300
ticks_20251118.xlsx,7011,56,5900,80,300
ticks_20251118.xlsx,7011,56,6100,90,300
ticks_20251118.xlsx,7011,56,3800,100,300
ticks_20251118.xlsx,7011,40,7800,110,300
ticks_20251118.xlsx,7011,38,5600,120,300
ticks_20251118.xlsx,7011,40,1200,130,300
ticks_20251118.xlsx,7011,34,2600,140,300
ticks_20251118.xlsx,7011,24,-1100,150,300
ticks_20251118.xlsx,7011,24,-1300,160,300
ticks_20251118.xlsx,7011,22,-1800,170,300
ticks_20251118.xlsx,7011,24,1700,180,300
ticks_20251118.xlsx,7011,20,2100,190,300
ticks_20251118.xlsx,7011,100,15300,30,350
ticks_20251118.xlsx,7011,94,13900,40,350
ticks_20251118.xlsx,7011,98,11000,50,350
ticks_20251118.xlsx,7011,86,7900,60,350
ticks_20251118.xlsx,7011,62,3000,70,350
ticks_20251118.xlsx,7011,56,5300,80,350
ticks_20251118.xlsx,7011,54,1700,90,350
ticks_20251118.xlsx,7011,50,-1600,100,350
ticks_20251118.xlsx,7011,48,1100,110,350
ticks_20251118.xlsx,7011,36,3100,120,350
ticks_20251118.xlsx,7011,36,1400,130,350
ticks_20251118.xlsx,7011,36,600,140,350
ticks_20251118.xlsx,7011,34,200,150,350
ticks_20251118.xlsx,7011,34,700,160,350
ticks_20251118.xlsx,7011,30,100,170,350
ticks_20251118.xlsx,7011,22,-1800,180,350
ticks_20251118.xlsx,7011,18,800,190,350
ticks_20251118.xlsx,7011,100,6800,30,400
ticks_20251118.xlsx,7011,96,12000,40,400
ticks_20251118.xlsx,7011,78,11400,50,400
ticks_20251118.xlsx,7011,70,6500,60,400
ticks_20251118.xlsx,7011,64,5000,70,400
ticks_20251118.xlsx,7011,58,7600,80,400
ticks_20251118.xlsx,7011,56,300,90,400
ticks_20251118.xlsx,7011,48,-2500,100,400
ticks_20251118.xlsx,7011,46,1400,110,400
ticks_20251118.xlsx,7011,44,2300,120,400
ticks_20251118.xlsx,7011,36,900,130,400
ticks_20251118.xlsx,7011,34,3900,140,400
ticks_20251118.xlsx,7011,34,2900,150,400
ticks_20251118.xlsx,7011,36,400,160,400
ticks_20251118.xlsx,7011,28,3800,170,400
ticks_20251118.xlsx,7011,30,-300,180,400
ticks_20251118.xlsx,7011,26,200,190,400
ticks_20251118.xlsx,7011,100,8200,30,450
ticks_20251118.xlsx,7011,84,9500,40,450
ticks_20251118.xlsx,7011,74,7300,50,450
ticks_20251118.xlsx,7011,70,3900,60,450
ticks_20251118.xlsx,7011,66,2300,70,450
ticks_20251118.xlsx,7011,56,1000,80,450
ticks_20251118.xlsx,7011,54,-6400,90,450
ticks_20251118.xlsx,7011,56,-3400,100,450
ticks_20251118.xlsx,7011,48,-4500,110,450
ticks_20251118.xlsx,7011,52,-5900,120,450
ticks_20251118.xlsx,7011,46,-2200,130,450
ticks_20251118.xlsx,7011,38,-400,140,450
ticks_20251118.xlsx,7011,28,0,150,450
ticks_20251118.xlsx,7011,28,1500,160,450
ticks_20251118.xlsx,7011,26,3100,170,450
ticks_20251118.xlsx,7011,26,2100,180,450
ticks_20251118.xlsx,7011,22,3600,190,450
ticks_20251118.xlsx,7011,100,5100,30,500
ticks_20251118.xlsx,7011,74,8600,40,500
ticks_20251118.xlsx,7011,78,3300,50,500
ticks_20251118.xlsx,7011,66,2200,60,500
ticks_20251118.xlsx,7011,64,400,70,500
ticks_20251118.xlsx,7011,58,-500,80,500
ticks_20251118.xlsx,7011,60,-3600,90,500
ticks_20251118.xlsx,7011,58,-7200,100,500
ticks_20251118.xlsx,7011,50,-900,110,500
ticks_20251118.xlsx,7011,44,-700,120,500
ticks_20251118.xlsx,7011,46,-4000,130,500
ticks_20251118.xlsx,7011,38,-1200,140,500
ticks_20251118.xlsx,7011,32,1000,150,500
ticks_20251118.xlsx,7011,32,600,160,500
ticks_20251118.xlsx,7011,26,-600,170,500
ticks_20251118.xlsx,7011,22,-300,180,500
ticks_20251118.xlsx,7011,24,300,190,500
ticks_20251118.xlsx,7011,100,3100,30,550
ticks_20251118.xlsx,7011,88,6000,40,550
ticks_20251118.xlsx,7011,68,2200,50,550
ticks_20251118.xlsx,7011,66,5100,60,550
ticks_20251118.xlsx,7011,64,1500,70,550
ticks_20251118.xlsx,7011,54,500,80,550
ticks_20251118.xlsx,7011,54,-1300,90,550
ticks_20251118.xlsx,7011,52,-3300,100,550
ticks_20251118.xlsx,7011,48,-8100,110,550
ticks_20251118.xlsx,7011,42,-4000,120,550
ticks_20251118.xlsx,7011,38,-3200,130,550
ticks_20251118.xlsx,7011,34,-1400,140,550
ticks_20251118.xlsx,7011,32,-200,150,550
ticks_20251118.xlsx,7011,28,2200,160,550
ticks_20251118.xlsx,7011,28,-1200,170,550
ticks_20251118.xlsx,7011,22,-5100,180,550
ticks_20251118.xlsx,7011,22,-3700,190,550
ticks_20251118.xlsx,7011,100,2600,30,600
ticks_20251118.xlsx,7011,86,3000,40,600
ticks_20251118.xlsx,7011,80,1900,50,600
ticks_20251118.xlsx,7011,70,-200,60,600
ticks_20251118.xlsx,7011,62,2800,70,600
ticks_20251118.xlsx,7011,56,4200,80,600
ticks_20251118.xlsx,7011,48,900,90,600
ticks_20251118.xlsx,7011,50,-1300,100,600
ticks_20251118.xlsx,7011,44,-2800,110,600
ticks_20251118.xlsx,7011,40,-1700,120,600
ticks_20251118.xlsx,7011,32,-1000,130,600
ticks_20251118.xlsx,7011,34,-2500,140,600
ticks_20251118.xlsx,7011,28,-200,150,600
ticks_20251118.xlsx,7011,26,-1200,160,600
ticks_20251118.xlsx,7011,24,-3400,170,600
ticks_20251118.xlsx,7011,22,-1800,180,600
ticks_20251118.xlsx,7011,16,1200,190,600
ticks_20251118.xlsx,7011,100,3400,30,650
ticks_20251118.xlsx,7011,100,1600,40,650
ticks_20251118.xlsx,7011,76,500,50,650
ticks_20251118.xlsx,7011,72,-700,60,650
ticks_20251118.xlsx,7011,68,1400,70,650
ticks_20251118.xlsx,7011,56,800,80,650
ticks_20251118.xlsx,7011,54,-3000,90,650
ticks_20251118.xlsx,7011,48,1700,100,650
ticks_20251118.xlsx,7011,40,1800,110,650
ticks_20251118.xlsx,7011,34,-3700,120,650
ticks_20251118.xlsx,7011,30,-4800,130,650
ticks_20251118.xlsx,7011,28,-3500,140,650
ticks_20251118.xlsx,7011,30,-1500,150,650
ticks_20251118.xlsx,7011,34,-2600,160,650
ticks_20251118.xlsx,7011,28,-1700,170,650
ticks_20251118.xlsx,7011,20,900,180,650
ticks_20251118.xlsx,7011,20,1900,190,650
ticks_20251118.xlsx,7011,94,5100,30,700
ticks_20251118.xlsx,7011,86,-2000,40,700
ticks_20251118.xlsx,7011,84,-2300,50,700
ticks_20251118.xlsx,7011,74,-3400,60,700
ticks_20251118.xlsx,7011,72,-700,70,700
ticks_20251118.xlsx,7011,56,1700,80,700
ticks_20251118.xlsx,7011,44,2900,90,700
ticks_20251118.xlsx,7011,40,100,100,700
ticks_20251118.xlsx,7011,42,-800,110,700
ticks_20251118.xlsx,7011,34,1900,120,700
ticks_20251118.xlsx,7011,34,-400,130,700
ticks_20251118.xlsx,7011,30,-600,140,700
ticks_20251118.xlsx,7011,28,100,150,700
ticks_20251118.xlsx,7011,34,-2100,160,700
ticks_20251118.xlsx,7011,26,600,170,700
ticks_20251118.xlsx,7011,24,1700,180,700
ticks_20251118.xlsx,7011,18,1900,190,700
ticks_20251118.xlsx,7011,100,-2800,30,750
ticks_20251118.xlsx,7011,82,800,40,750
ticks_20251118.xlsx,7011,84,-5200,50,750
ticks_20251118.xlsx,7011,70,-2500,60,750
ticks_20251118.xlsx,7011,76,-3800,70,750
ticks_20251118.xlsx,7011,54,-2800,80,750
ticks_20251118.xlsx,7011,46,-2300,90,750
ticks_20251118.xlsx,7011,46,-900,100,750
ticks_20251118.xlsx,7011,38,-900,110,750
ticks_20251118.xlsx,7011,36,700,120,750
ticks_20251118.xlsx,7011,28,700,130,750
ticks_20251118.xlsx,7011,26,-2000,140,750
ticks_20251118.xlsx,7011,26,2600,150,750
ticks_20251118.xlsx,7011,24,2600,160,750
ticks_20251118.xlsx,7011,24,2700,170,750
ticks_20251118.xlsx,7011,18,2700,180,750
ticks_20251118.xlsx,7011,20,-300,190,750
ticks_20251118.xlsx,7011,100,-700,30,800
ticks_20251118.xlsx,7011,80,-100,40,800
ticks_20251118.xlsx,7011,70,1700,50,800
ticks_20251118.xlsx,7011,58,4600,60,800
ticks_20251118.xlsx,7011,56,1800,70,800
ticks_20251118.xlsx,7011,52,-6900,80,800
ticks_20251118.xlsx,7011,48,-900,90,800
ticks_20251118.xlsx,7011,40,-300,100,800
ticks_20251118.xlsx,7011,36,1400,110,800
ticks_20251118.xlsx,7011,34,-2600,120,800
ticks_20251118.xlsx,7011,30,-1900,130,800
ticks_20251118.xlsx,7011,24,300,140,800
ticks_20251118.xlsx,7011,22,2000,150,800
ticks_20251118.xlsx,7011,20,1500,160,800
ticks_20251118.xlsx,7011,26,200,170,800
ticks_20251118.xlsx,7011,26,700,180,800
ticks_20251118.xlsx,7011,22,400,190,800
ticks_20251118.xlsx,7011,100,-4100,30,850
ticks_20251118.xlsx,7011,82,-1000,40,850
ticks_20251118.xlsx,7011,84,-2400,50,850
ticks_20251118.xlsx,7011,64,-3100,60,850
ticks_20251118.xlsx,7011,50,-1600,70,850
ticks_20251118.xlsx,7011,46,-1500,80,850
ticks_20251118.xlsx,7011,50,-2500,90,850
ticks_20251118.xlsx,7011,44,-3600,100,850
ticks_20251118.xlsx,7011,40,-900,110,850
ticks_20251118.xlsx,7011,34,-500,120,850
ticks_20251118.xlsx,7011,28,-400,130,850
ticks_20251118.xlsx,7011,22,1400,140,850
ticks_20251118.xlsx,7011,22,1000,150,850
ticks_20251118.xlsx,7011,28,600,160,850
ticks_20251118.xlsx,7011,22,-2200,170,850
ticks_20251118.xlsx,7011,20,1600,180,850
ticks_20251118.xlsx,7011,22,1100,190,850
ticks_20251118.xlsx,7011,94,-1300,30,900
ticks_20251118.xlsx,7011,70,-1900,40,900
ticks_20251118.xlsx,7011,70,-4600,50,900
ticks_20251118.xlsx,7011,52,-500,60,900
ticks_20251118.xlsx,7011,50,300,70,900
ticks_20251118.xlsx,7011,36,-1500,80,900
ticks_20251118.xlsx,7011,40,-1700,90,900
ticks_20251118.xlsx,7011,38,200,100,900
ticks_20251118.xlsx,7011,38,500,110,900
ticks_20251118.xlsx,7011,34,1200,120,900
ticks_20251118.xlsx,7011,32,400,130,900
ticks_20251118.xlsx,7011,26,1700,140,900
ticks_20251118.xlsx,7011,22,-2600,150,900
ticks_20251118.xlsx,7011,22,0,160,900
ticks_20251118.xlsx,7011,26,-500,170,900
ticks_20251118.xlsx,7011,18,2600,180,900
ticks_20251118.xlsx,7011,20,3200,190,900
ticks_20251118.xlsx,7011,100,-1000,30,950
ticks_20251118.xlsx,7011,74,600,40,950
ticks_20251118.xlsx,7011,70,-2600,50,950
ticks_20251118.xlsx,7011,52,-1900,60,950
ticks_20251118.xlsx,7011,50,-500,70,950
ticks_20251118.xlsx,7011,40,-4200,80,950
ticks_20251118.xlsx,7011,38,-5200,90,950
ticks_20251118.xlsx,7011,38,200,100,950
ticks_20251118.xlsx,7011,40,0,110,950
ticks_20251118.xlsx,7011,30,1100,120,950
ticks_20251118.xlsx,7011,26,500,130,950
ticks_20251118.xlsx,7011,18,3300,140,950
ticks_20251118.xlsx,7011,22,-1300,150,950
ticks_20251118.xlsx,7011,20,1900,160,950
ticks_20251118.xlsx,7011,22,200,170,950
ticks_20251118.xlsx,7011,18,900,180,950
ticks_20251118.xlsx,7011,18,3000,190,950
ticks_20251118.xlsx,7011,96,-2000,30,1000
ticks_20251118.xlsx,7011,76,-1100,40,1000
ticks_20251118.xlsx,7011,60,-1500,50,1000
ticks_20251118.xlsx,7011,44,-3100,60,1000
ticks_20251118.xlsx,7011,38,-2100,70,1000
ticks_20251118.xlsx,7011,40,-4200,80,1000
ticks_20251118.xlsx,7011,38,-6300,90,1000
ticks_20251118.xlsx,7011,36,-800,100,1000
ticks_20251118.xlsx,7011,30,-800,110,1000
ticks_20251118.xlsx,7011,28,2000,120,1000
ticks_20251118.xlsx,7011,26,2200,130,1000
ticks_20251118.xlsx,7011,24,1100,140,1000
ticks_20251118.xlsx,7011,18,900,150,1000
ticks_20251118.xlsx,7011,18,0,160,1000
ticks_20251118.xlsx,7011,16,100,170,1000
ticks_20251118.xlsx,7011,14,1600,180,1000
ticks_20251118.xlsx,7011,16,1400,190,1000
ticks_20251118.xlsx,7011,86,-1000,30,1050
ticks_20251118.xlsx,7011,76,-1600,40,1050
ticks_20251118.xlsx,7011,62,-4600,50,1050
ticks_20251118.xlsx,7011,44,-2800,60,1050
ticks_20251118.xlsx,7011,38,-3900,70,1050
ticks_20251118.xlsx,7011,40,-1000,80,1050
ticks_20251118.xlsx,7011,42,-1700,90,1050
ticks_20251118.xlsx,7011,34,1800,100,1050
ticks_20251118.xlsx,7011,24,3000,110,1050
ticks_20251118.xlsx,7011,30,2200,120,1050
ticks_20251118.xlsx,7011,24,-700,130,1050
ticks_20251118.xlsx,7011,20,1000,140,1050
ticks_20251118.xlsx,7011,16,500,150,1050
ticks_20251118.xlsx,7011,14,1700,160,1050
ticks_20251118.xlsx,7011,14,3700,170,1050
ticks_20251118.xlsx,7011,10,1600,180,1050
ticks_20251118.xlsx,7011,12,1300,190,1050
ticks_20251118.xlsx,7011,88,700,30,1100
ticks_20251118.xlsx,7011,80,-200,40,1100
ticks_20251118.xlsx,7011,74,-7200,50,1100
ticks_20251118.xlsx,7011,48,-2300,60,1100
ticks_20251118.xlsx,7011,36,-2200,70,1100
ticks_20251118.xlsx,7011,36,-4200,80,1100
ticks_20251118.xlsx,7011,34,-1700,90,1100
ticks_20251118.xlsx,7011,24,2200,100,1100
ticks_20251118.xlsx,7011,20,1400,110,1100
ticks_20251118.xlsx,7011,20,2000,120,1100
ticks_20251118.xlsx,7011,22,-3400,130,1100
ticks_20251118.xlsx,7011,16,-300,140,1100
ticks_20251118.xlsx,7011,16,-1000,150,1100
ticks_20251118.xlsx,7011,16,800,160,1100
ticks_20251118.xlsx,7011,12,500,170,1100
ticks_20251118.xlsx,7011,10,2100,180,1100
ticks_20251118.xlsx,7011,10,2000,190,1100
