,ts,price,volume,vwap,ma1,rsi,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-03-19 09:04:32,1773878672.524324,3613.0,1867400.0,3627.5644740654884,3628.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:04:34,1773878674.524703,3613.0,1877500.0,3627.3544195344853,3628.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:04:36,1773878676.532879,3613.0,1881300.0,3627.2769492969746,3627.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:04:38,1773878678.541453,3615.0,1889000.0,3627.1441416128127,3626.8333333333335,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:04:40,1773878680.5367131,3614.0,1901400.0,3626.919083126208,3626.133333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:04:42,1773878682.549258,3613.0,1904500.0,3626.8597552591777,3625.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:04:44,1773878684.5501375,3612.0,1912700.0,3626.6940856560163,3624.9333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:04:46,1773878686.5502155,3612.0,1924500.0,3626.462063428342,3624.366666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:04:48,1773878688.5622633,3613.0,1931700.0,3626.333598409543,3623.866666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:04:50,1773878690.5572846,3614.0,1937100.0,3626.245953414923,3623.366666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:04:52,1773878692.5542428,3614.0,1961100.0,3625.8710294680445,3622.766666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:04:54,1773878694.565911,3617.0,1964800.0,3625.829355002539,3622.266666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:04:56,1773878696.574719,3614.0,1971800.0,3625.725144726907,3621.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:04:58,1773878698.581512,3613.0,1983000.0,3625.548275006205,3620.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:00,1773878700.5901651,3615.0,1988900.0,3625.4716028089197,3620.133333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:02,1773878702.584942,3613.0,1991800.0,3625.4272035354775,3619.366666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:04,1773878704.6033893,3614.0,1993300.0,3625.406200220561,3618.633333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:06,1773878706.5953836,3617.0,1999500.0,3625.342818922534,3617.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:08,1773878708.607722,3610.0,2043900.0,3624.55682473751,3617.133333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:10,1773878710.600935,3610.0,2113300.0,3623.4776199124026,3616.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:12,1773878712.6138563,3611.0,2122000.0,3623.3627222692635,3615.866666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:14,1773878714.6268654,3609.0,2132200.0,3623.209319371728,3615.1666666666665,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:16,1773878716.6288598,3611.0,2140100.0,3623.1091494443867,3614.4666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:18,1773878718.6264882,3611.0,2155100.0,3622.92340730136,3613.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:20,1773878720.636141,3612.0,2157500.0,3622.896664286443,3613.366666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:22,1773878722.6301177,3612.0,2160000.0,3622.868945868946,3613.0333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:24,1773878724.6373563,3610.0,2170700.0,3622.7303472571716,3612.8333333333335,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:26,1773878726.6300905,3606.0,2217200.0,3621.9823076923076,3612.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:28,1773878728.6298637,3606.0,2225000.0,3621.8633326970794,3612.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:30,1773878730.6297705,3609.0,2238100.0,3621.7044961824868,3612.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:32,1773878732.6404767,3607.0,2249600.0,3621.5468108914583,3612.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:34,1773878734.6401558,3609.0,2255300.0,3621.4804749095633,3611.866666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:36,1773878736.6353037,3610.0,2267900.0,3621.3478500045844,3611.766666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:38,1773878738.6319308,3610.0,2275100.0,3621.273431095728,3611.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:40,1773878740.630427,3609.0,2277600.0,3621.2455470737914,3611.4333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:42,1773878742.6315355,3615.0,2306400.0,3621.0862557562878,3611.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:44,1773878744.6427813,3614.0,2308800.0,3621.071226581831,3611.5666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:46,1773878746.6572948,3617.0,2326800.0,3621.007480862909,3611.733333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:48,1773878748.6512196,3618.0,2330900.0,3620.9967929271043,3611.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:50,1773878750.6460235,3618.0,2331000.0,3620.996533194661,3612.0333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:52,1773878752.6552653,3617.0,2332500.0,3620.9913442395914,3612.133333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:54,1773878754.6516807,3617.0,2333200.0,3620.9889273356403,3612.133333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:56,1773878756.6614153,3618.0,2337600.0,3620.9775939331266,3612.266666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:05:58,1773878758.673664,3616.0,2338800.0,3620.9724517906334,3612.366666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:00,1773878760.687619,3615.0,2344100.0,3620.94532522067,3612.366666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:02,1773878762.6845725,3616.0,2369000.0,3620.8420036918947,3612.4666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:04,1773878764.6870198,3615.0,2369100.0,3620.8415135497944,3612.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:06,1773878766.6822553,3616.0,2370000.0,3620.8378604963114,3612.4666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:08,1773878768.6817362,3607.0,2395200.0,3620.5515599343184,3612.366666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:10,1773878770.6904838,3608.0,2404400.0,3620.4574641460235,3612.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:12,1773878772.7079995,3608.0,2406800.0,3620.433148991542,3612.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:14,1773878774.7169065,3607.0,2420300.0,3620.287265706701,3612.133333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:16,1773878776.7084596,3608.0,2427800.0,3620.2135774828084,3612.0333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:18,1773878778.7092009,3609.0,2428600.0,3620.206408822119,3611.9666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:20,1773878780.7077065,3607.0,2446400.0,3620.021194453199,3611.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:22,1773878782.72357,3606.0,2452800.0,3619.950846660395,3611.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:24,1773878784.736421,3606.0,2454200.0,3619.935552075176,3611.4666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:26,1773878786.7485306,3605.0,2467100.0,3619.7861849755795,3611.4333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:28,1773878788.745518,3607.0,2469300.0,3619.764414519,3611.4666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:30,1773878790.7584474,3605.0,2490200.0,3619.529398324448,3611.3333333333335,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:32,1773878792.7625887,3604.0,2516700.0,3619.2221724524074,3611.233333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:34,1773878794.7553287,3604.0,2518200.0,3619.2051454138705,3611.0666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:36,1773878796.7534683,3605.0,2518700.0,3619.1998509131568,3610.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:38,1773878798.766688,3607.0,2524800.0,3619.144627485901,3610.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:40,1773878800.7622027,3608.0,2526900.0,3619.1272875453806,3610.766666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:42,1773878802.75713,3609.0,2527800.0,3619.120539019695,3610.5666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:44,1773878804.758757,3608.0,2533400.0,3619.0746202624982,3610.366666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:46,1773878806.7521791,3610.0,2544600.0,3619.000292525962,3610.133333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:48,1773878808.7598326,3609.0,2547700.0,3618.977672382342,3609.8333333333335,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:50,1773878810.7537613,3610.0,2552500.0,3618.946338980586,3609.5666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:52,1773878812.7656,3607.0,2585900.0,3618.6630936324273,3609.233333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:54,1773878814.7614534,3607.0,2590700.0,3618.6234877962506,3608.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:56,1773878816.7603686,3607.0,2614700.0,3618.4294260869565,3608.5333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:06:58,1773878818.7544758,3609.0,2616800.0,3618.4156710197276,3608.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:00,1773878820.7519462,3610.0,2617500.0,3618.4115809206414,3608.133333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:02,1773878822.7604918,3610.0,2618500.0,3618.40574481371,3607.9333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:04,1773878824.7581615,3612.0,2622400.0,3618.3884583448657,3607.8333333333335,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:06,1773878826.7582076,3609.0,2626000.0,3618.365129762562,3607.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:08,1773878828.7528982,3611.0,2632600.0,3618.3317301085613,3607.733333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:10,1773878830.7535787,3614.0,2638800.0,3618.3133552271483,3607.9333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:12,1773878832.7543886,3613.0,2643600.0,3618.2959629023458,3608.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:14,1773878834.753253,3616.0,2660400.0,3618.269956850054,3608.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:16,1773878836.7606604,3614.0,2664400.0,3618.2584722969336,3608.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:18,1773878838.762513,3613.0,2669800.0,3618.2394479431864,3608.733333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:20,1773878840.7607973,3613.0,2676200.0,3618.2170780520346,3608.9333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:22,1773878842.7558026,3615.0,2678800.0,3618.2115077250933,3609.233333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:24,1773878844.7557974,3614.0,2681900.0,3618.2028311291288,3609.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:26,1773878846.7538142,3613.0,2684000.0,3618.1955800371647,3609.766666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:28,1773878848.75727,3613.0,2687600.0,3618.1831965042375,3609.9666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:30,1773878850.7530215,3613.0,2696000.0,3618.15452989202,3610.233333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:32,1773878852.7646112,3612.0,2704500.0,3618.1202776140904,3610.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:34,1773878854.7555108,3612.0,2705500.0,3618.116272983053,3610.766666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:36,1773878856.7530713,3612.0,2709000.0,3618.102297950124,3611.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:38,1773878858.762191,3612.0,2709500.0,3618.1003067284473,3611.1666666666665,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:40,1773878860.758595,3607.0,2751200.0,3617.8062261753494,3611.133333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:42,1773878862.758412,3611.0,2758800.0,3617.7735204855844,3611.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:44,1773878864.7545683,3611.0,2759000.0,3617.77266405361,3611.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:46,1773878866.765749,3610.0,2764600.0,3617.7452437948846,3611.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:48,1773878868.7652485,3609.0,2766900.0,3617.732591054916,3611.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:50,1773878870.766862,3611.0,2768600.0,3617.725399019731,3611.3333333333335,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:52,1773878872.779256,3611.0,2771000.0,3617.7152716777514,3611.4666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:54,1773878874.793857,3612.0,2773000.0,3617.708108785562,3611.633333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:56,1773878876.8061147,3611.0,2778900.0,3617.6833988886806,3611.766666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:07:58,1773878878.8040178,3612.0,2780000.0,3617.6794983778386,3611.866666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:08:00,1773878880.8017733,3612.0,2780800.0,3617.6766650037416,3611.9333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:08:02,1773878882.8138728,3614.0,2790000.0,3617.655691964286,3612.0666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:08:04,1773878884.8264055,3613.0,2792300.0,3617.6490619775864,3612.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-19 09:08:06,1773878886.8248265,3613.0,2798200.0,3617.6321406539173,3612.233333333333,0.39427414075408707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19 09:08:08,1773878888.8239846,3614.0,2808300.0,3617.6096499294954,3612.3333333333335,0.3954693756063373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19 09:08:10,1773878890.8377895,3617.0,2823100.0,3617.604167932438,3612.4333333333334,0.39666787708235085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19 09:08:12,1773878892.8399746,3625.0,2875700.0,3617.8332057697967,3612.8333333333335,0.40144634130486867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19 09:08:14,1773878894.8349245,3623.0,2882100.0,3617.852601325591,3613.0666666666666,0.40421737310295575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19 09:08:16,1773878896.8321664,3623.0,2889900.0,3617.8760436737316,3613.366666666667,0.4077661695678063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19 09:08:18,1773878898.834264,3619.0,2902800.0,3617.8844459898005,3613.5666666666666,0.4101242982217468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19 09:08:20,1773878900.829364,3618.0,2906000.0,3617.8846598796854,3613.733333333333,0.41208815692067674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19 09:08:22,1773878902.8392742,3620.0,2909700.0,3617.8891774891777,3613.9,0.41405203161115817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19 09:08:24,1773878904.832954,3618.0,2913300.0,3617.8894072922067,3614.0333333333333,0.41562416283180936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19 09:08:26,1773878906.8294523,3618.0,2926900.0,3617.8902669028976,3614.2,0.417590568613268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19 09:08:28,1773878908.844916,3617.0,2936800.0,3617.8852580131847,3614.3333333333335,0.41916465623935173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19 09:08:30,1773878910.8407528,3618.0,2944000.0,3617.885725605615,3614.5,0.4211334217153523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
