,ts,price,volume,vwap,ma1,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-02-27 09:00:03,1772150403.6842556,1445.5,236400.0,1445.5,1445.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:05,1772150405.6790557,1444.0,249600.0,1444.0,1444.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:07,1772150407.672656,1442.0,255700.0,1443.3678756476684,1443.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:09,1772150409.7033937,1439.0,281900.0,1440.8527472527473,1442.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:11,1772150411.6822326,1439.0,283100.0,1440.8051391862955,1441.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:13,1772150413.6797397,1439.5,285900.0,1440.731313131313,1441.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:15,1772150415.6746256,1439.5,285900.0,1440.731313131313,1441.2142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:17,1772150417.6880836,1437.5,288300.0,1440.581888246628,1440.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:19,1772150419.7030764,1437.5,288300.0,1440.581888246628,1440.388888888889,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:21,1772150421.7107055,1437.5,288400.0,1440.5759615384616,1440.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:23,1772150423.703918,1438.0,288900.0,1440.5514285714285,1439.909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:25,1772150425.7110543,1438.0,291400.0,1440.4354545454546,1439.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:27,1772150427.7161303,1444.0,307900.0,1441.258041958042,1440.076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:29,1772150429.7143276,1444.0,309500.0,1441.3180574555404,1440.357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:31,1772150431.712287,1444.5,309800.0,1441.3310626702996,1440.6333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:33,1772150433.712622,1444.5,309800.0,1441.3310626702996,1440.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:35,1772150435.708573,1443.5,310600.0,1441.3544474393532,1441.0294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:37,1772150437.7191372,1444.0,312500.0,1441.4204993429698,1441.1944444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:39,1772150439.728988,1443.5,312600.0,1441.4232283464567,1441.3157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:41,1772150441.7410395,1443.5,312600.0,1441.4232283464567,1441.425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:43,1772150443.7468257,1443.5,312600.0,1441.4232283464567,1441.5238095238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:45,1772150445.7414682,1444.0,315500.0,1441.5176991150443,1441.6363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:47,1772150447.7359211,1444.0,315500.0,1441.5176991150443,1441.7391304347825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:49,1772150449.7464006,1444.0,315500.0,1441.5176991150443,1441.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:51,1772150451.7480571,1443.0,315800.0,1441.5232997481107,1441.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:53,1772150453.7519095,1442.5,319400.0,1441.5656626506025,1441.9038461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:55,1772150455.766411,1442.0,321800.0,1441.577868852459,1441.9074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:57,1772150457.7739184,1441.5,322800.0,1441.5769675925926,1441.892857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:59,1772150459.7665372,1443.0,326600.0,1441.6369179600888,1441.9310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:01,1772150461.7689292,1441.5,329100.0,1441.6332254584681,1441.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:03,1772150463.781645,1441.0,329400.0,1441.631182795699,1441.7666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:05,1772150465.7902164,1441.0,330200.0,1441.6257995735607,1441.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:07,1772150467.7863371,1442.0,331800.0,1441.632075471698,1441.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:09,1772150469.800267,1442.0,335100.0,1441.644376899696,1441.7666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:11,1772150471.8141923,1442.5,335400.0,1441.6469696969698,1441.8833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:13,1772150473.8279302,1443.5,337400.0,1441.6836633663365,1442.0166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:15,1772150475.8264477,1445.5,341700.0,1441.8395061728395,1442.2166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:17,1772150477.8179338,1444.0,344800.0,1441.9012915129151,1442.4333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:19,1772150479.8260417,1444.0,344800.0,1441.9012915129151,1442.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:21,1772150481.8296142,1444.0,344800.0,1441.9012915129151,1442.8666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:23,1772150483.8546684,1444.0,344800.0,1441.9012915129151,1443.0666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:25,1772150485.8444571,1445.0,345500.0,1441.9211732355636,1443.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:27,1772150487.8730729,1445.0,347000.0,1441.9629294755878,1443.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:29,1772150489.883505,1445.0,347000.0,1441.9629294755878,1443.3666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:31,1772150491.8843899,1445.5,347200.0,1441.9693140794225,1443.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:33,1772150493.8869178,1445.5,347700.0,1441.9851752021564,1443.4333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:35,1772150495.8827488,1445.5,347700.0,1441.9851752021564,1443.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:37,1772150497.8760602,1445.5,347700.0,1441.9851752021564,1443.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:39,1772150499.8809683,1445.5,348200.0,1442.000894454383,1443.6166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:41,1772150501.8865783,1447.0,351000.0,1442.1230366492146,1443.7333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:43,1772150503.8826096,1447.5,355000.0,1442.304384485666,1443.8666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:45,1772150505.8912156,1448.0,355300.0,1442.318755256518,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:47,1772150507.903826,1447.5,355500.0,1442.3274559193956,1444.1166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:01:49,1772150509.8984232,1448.5,357600.0,1442.4344059405942,1444.2666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
