,ts,price,volume,vwap,ma1,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-02-27 09:00:01,1772150401.6629457,553.0,371600.0,553.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:03,1772150403.6842556,553.9,382500.0,553.9,553.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:05,1772150405.6790557,553.0,387400.0,553.6208860759493,553.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:07,1772150407.672656,553.8,388100.0,553.6284848484848,553.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:09,1772150409.7033937,553.8,388100.0,553.6284848484848,553.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:11,1772150411.6822326,553.8,388100.0,553.6284848484848,553.5500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:13,1772150413.6797397,553.1,391100.0,553.5471794871795,553.4857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:15,1772150415.6746256,554.0,392300.0,553.5734299516909,553.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:17,1772150417.6880836,553.9,393000.0,553.5841121495328,553.5888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:19,1772150419.7030764,553.3,400300.0,553.5118466898955,553.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:21,1772150421.7107055,553.2,400700.0,553.5075601374571,553.5272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:23,1772150423.703918,553.8,400900.0,553.5095563139931,553.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:25,1772150425.7110543,553.8,400900.0,553.5095563139931,553.5692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:27,1772150427.7161303,553.8,401800.0,553.5182119205298,553.5857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:29,1772150429.7143276,553.2,403500.0,553.5012539184953,553.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:31,1772150431.712287,552.9,405000.0,553.474251497006,553.51875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:33,1772150433.712622,552.7,407000.0,553.4305084745763,553.4705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:35,1772150435.708573,552.3,407600.0,553.4116666666666,553.4055555555556,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:37,1772150437.7191372,552.3,408600.0,553.3816216216217,553.3473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:39,1772150439.728988,553.1,408900.0,553.3793565683646,553.3349999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:41,1772150441.7410395,552.6,412200.0,553.3160098522168,553.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-27 09:00:43,1772150443.7468257,553.5,422600.0,553.3535294117647,553.3090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
