file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20250917.xlsx,7203,50,-2800.0,30,300
ticks_20250917.xlsx,7203,38,-2200.0,40,300
ticks_20250917.xlsx,7203,24,-900.0,50,300
ticks_20250917.xlsx,7203,16,-2400.0,60,300
ticks_20250917.xlsx,7203,12,-1650.0,70,300
ticks_20250917.xlsx,7203,10,-1550.0,80,300
ticks_20250917.xlsx,7203,10,-650.0,90,300
ticks_20250917.xlsx,7203,6,-1200.0,100,300
ticks_20250917.xlsx,7203,8,-1300.0,110,300
ticks_20250917.xlsx,7203,6,-950.0,120,300
ticks_20250917.xlsx,7203,6,-900.0,130,300
ticks_20250917.xlsx,7203,4,-900.0,140,300
ticks_20250917.xlsx,7203,0,0.0,150,300
ticks_20250917.xlsx,7203,40,-3000.0,30,400
ticks_20250917.xlsx,7203,30,-2800.0,40,400
ticks_20250917.xlsx,7203,18,-1400.0,50,400
ticks_20250917.xlsx,7203,16,-2400.0,60,400
ticks_20250917.xlsx,7203,14,-1700.0,70,400
ticks_20250917.xlsx,7203,14,-1650.0,80,400
ticks_20250917.xlsx,7203,12,-950.0,90,400
ticks_20250917.xlsx,7203,6,-700.0,100,400
ticks_20250917.xlsx,7203,6,-1400.0,110,400
ticks_20250917.xlsx,7203,4,-900.0,120,400
ticks_20250917.xlsx,7203,4,-1350.0,130,400
ticks_20250917.xlsx,7203,2,-900.0,140,400
ticks_20250917.xlsx,7203,4,-950.0,150,400
ticks_20250917.xlsx,7203,38,-2600.0,30,500
ticks_20250917.xlsx,7203,32,-3100.0,40,500
ticks_20250917.xlsx,7203,26,-2450.0,50,500
ticks_20250917.xlsx,7203,22,-2600.0,60,500
ticks_20250917.xlsx,7203,20,-2000.0,70,500
ticks_20250917.xlsx,7203,10,-1050.0,80,500
ticks_20250917.xlsx,7203,8,-1500.0,90,500
ticks_20250917.xlsx,7203,6,-1000.0,100,500
ticks_20250917.xlsx,7203,4,-150.0,110,500
ticks_20250917.xlsx,7203,4,-150.0,120,500
ticks_20250917.xlsx,7203,4,-100.0,130,500
ticks_20250917.xlsx,7203,2,-100.0,140,500
ticks_20250917.xlsx,7203,2,-150.0,150,500
