file,code,trade,total,THRESHOLD_SLOPE,TURBULENCE
ticks_20260119.xlsx,285A,2,-2000.0,0.1,5.0
ticks_20260119.xlsx,285A,2,-2000.0,0.2,5.0
ticks_20260119.xlsx,285A,0,0.0,0.3,5.0
ticks_20260119.xlsx,285A,0,0.0,0.4,5.0
ticks_20260119.xlsx,285A,0,0.0,0.5,5.0
ticks_20260119.xlsx,285A,0,0.0,0.6,5.0
ticks_20260119.xlsx,285A,0,0.0,0.7,5.0
ticks_20260119.xlsx,285A,0,0.0,0.8,5.0
ticks_20260119.xlsx,285A,0,0.0,0.9,5.0
ticks_20260119.xlsx,285A,0,0.0,1.0,5.0
ticks_20260119.xlsx,285A,10,48000.0,0.1,10.0
ticks_20260119.xlsx,285A,10,48000.0,0.2,10.0
ticks_20260119.xlsx,285A,4,48500.0,0.3,10.0
ticks_20260119.xlsx,285A,2,49000.0,0.4,10.0
ticks_20260119.xlsx,285A,0,0.0,0.5,10.0
ticks_20260119.xlsx,285A,0,0.0,0.6,10.0
ticks_20260119.xlsx,285A,0,0.0,0.7,10.0
ticks_20260119.xlsx,285A,0,0.0,0.8,10.0
ticks_20260119.xlsx,285A,0,0.0,0.9,10.0
ticks_20260119.xlsx,285A,0,0.0,1.0,10.0
ticks_20260119.xlsx,285A,18,42500.0,0.1,15.0
ticks_20260119.xlsx,285A,18,42500.0,0.2,15.0
ticks_20260119.xlsx,285A,10,44000.0,0.3,15.0
ticks_20260119.xlsx,285A,4,45500.0,0.4,15.0
ticks_20260119.xlsx,285A,0,0.0,0.5,15.0
ticks_20260119.xlsx,285A,0,0.0,0.6,15.0
ticks_20260119.xlsx,285A,0,0.0,0.7,15.0
ticks_20260119.xlsx,285A,0,0.0,0.8,15.0
ticks_20260119.xlsx,285A,0,0.0,0.9,15.0
ticks_20260119.xlsx,285A,0,0.0,1.0,15.0
ticks_20260119.xlsx,285A,30,37500.0,0.1,20.0
ticks_20260119.xlsx,285A,28,40000.0,0.2,20.0
ticks_20260119.xlsx,285A,20,41500.0,0.3,20.0
ticks_20260119.xlsx,285A,10,41500.0,0.4,20.0
ticks_20260119.xlsx,285A,0,0.0,0.5,20.0
ticks_20260119.xlsx,285A,0,0.0,0.6,20.0
ticks_20260119.xlsx,285A,0,0.0,0.7,20.0
ticks_20260119.xlsx,285A,0,0.0,0.8,20.0
ticks_20260119.xlsx,285A,0,0.0,0.9,20.0
ticks_20260119.xlsx,285A,0,0.0,1.0,20.0
ticks_20260119.xlsx,285A,32,35500.0,0.1,25.0
ticks_20260119.xlsx,285A,30,38000.0,0.2,25.0
ticks_20260119.xlsx,285A,22,39500.0,0.3,25.0
ticks_20260119.xlsx,285A,12,40000.0,0.4,25.0
ticks_20260119.xlsx,285A,0,0.0,0.5,25.0
ticks_20260119.xlsx,285A,0,0.0,0.6,25.0
ticks_20260119.xlsx,285A,0,0.0,0.7,25.0
ticks_20260119.xlsx,285A,0,0.0,0.8,25.0
ticks_20260119.xlsx,285A,0,0.0,0.9,25.0
ticks_20260119.xlsx,285A,0,0.0,1.0,25.0
ticks_20260119.xlsx,285A,40,30000.0,0.1,30.0
ticks_20260119.xlsx,285A,38,32500.0,0.2,30.0
ticks_20260119.xlsx,285A,30,34000.0,0.3,30.0
ticks_20260119.xlsx,285A,18,35500.0,0.4,30.0
ticks_20260119.xlsx,285A,4,-4000.0,0.5,30.0
