file,code,trade,total,THRESHOLD_SLOPE,TURBULENCE
ticks_20260108.xlsx,285A,0,0.0,0.7,35.0
ticks_20260108.xlsx,285A,0,0.0,0.8,35.0
ticks_20260108.xlsx,285A,0,0.0,0.9,35.0
ticks_20260108.xlsx,285A,0,0.0,1.0,35.0
ticks_20260108.xlsx,285A,84,27500.0,0.1,40.0
ticks_20260108.xlsx,285A,58,36500.0,0.2,40.0
ticks_20260108.xlsx,285A,32,26500.0,0.3,40.0
ticks_20260108.xlsx,285A,20,26500.0,0.4,40.0
ticks_20260108.xlsx,285A,14,25500.0,0.5,40.0
ticks_20260108.xlsx,285A,8,-3000.0,0.6,40.0
ticks_20260108.xlsx,285A,4,0.0,0.7,40.0
ticks_20260108.xlsx,285A,4,-3500.0,0.8,40.0
ticks_20260108.xlsx,285A,0,0.0,0.9,40.0
ticks_20260108.xlsx,285A,0,0.0,1.0,40.0
ticks_20260108.xlsx,285A,86,29500.0,0.1,45.0
ticks_20260108.xlsx,285A,60,38500.0,0.2,45.0
ticks_20260108.xlsx,285A,34,28500.0,0.3,45.0
ticks_20260108.xlsx,285A,22,28500.0,0.4,45.0
ticks_20260108.xlsx,285A,16,27500.0,0.5,45.0
ticks_20260108.xlsx,285A,10,-1000.0,0.6,45.0
ticks_20260108.xlsx,285A,6,2000.0,0.7,45.0
ticks_20260108.xlsx,285A,4,-3500.0,0.8,45.0
ticks_20260108.xlsx,285A,0,0.0,0.9,45.0
ticks_20260108.xlsx,285A,0,0.0,1.0,45.0
ticks_20260108.xlsx,285A,86,29500.0,0.1,50.0
ticks_20260108.xlsx,285A,60,38500.0,0.2,50.0
ticks_20260108.xlsx,285A,34,28500.0,0.3,50.0
ticks_20260108.xlsx,285A,22,28500.0,0.4,50.0
ticks_20260108.xlsx,285A,16,27500.0,0.5,50.0
ticks_20260108.xlsx,285A,10,-1000.0,0.6,50.0
ticks_20260108.xlsx,285A,6,2000.0,0.7,50.0
ticks_20260108.xlsx,285A,4,-3500.0,0.8,50.0
ticks_20260108.xlsx,285A,0,0.0,0.9,50.0
ticks_20260108.xlsx,285A,0,0.0,1.0,50.0
