file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20260113.xlsx,285A,74,0.0,30,300
ticks_20260113.xlsx,285A,48,31000.0,40,300
ticks_20260113.xlsx,285A,30,15500.0,50,300
ticks_20260113.xlsx,285A,28,6000.0,60,300
ticks_20260113.xlsx,285A,20,4500.0,70,300
ticks_20260113.xlsx,285A,20,4500.0,80,300
ticks_20260113.xlsx,285A,14,4000.0,90,300
ticks_20260113.xlsx,285A,10,8000.0,100,300
ticks_20260113.xlsx,285A,12,11500.0,110,300
ticks_20260113.xlsx,285A,12,0.0,120,300
ticks_20260113.xlsx,285A,10,7000.0,130,300
ticks_20260113.xlsx,285A,10,6500.0,140,300
ticks_20260113.xlsx,285A,6,-2000.0,150,300
ticks_20260113.xlsx,285A,60,-6000.0,30,400
ticks_20260113.xlsx,285A,34,-1000.0,40,400
ticks_20260113.xlsx,285A,26,2500.0,50,400
ticks_20260113.xlsx,285A,18,13000.0,60,400
ticks_20260113.xlsx,285A,16,4000.0,70,400
ticks_20260113.xlsx,285A,10,8500.0,80,400
ticks_20260113.xlsx,285A,6,12000.0,90,400
ticks_20260113.xlsx,285A,10,4500.0,100,400
ticks_20260113.xlsx,285A,10,10500.0,110,400
ticks_20260113.xlsx,285A,8,13500.0,120,400
ticks_20260113.xlsx,285A,8,10500.0,130,400
ticks_20260113.xlsx,285A,6,-4000.0,140,400
ticks_20260113.xlsx,285A,6,16000.0,150,400
ticks_20260113.xlsx,285A,60,-5500.0,30,500
ticks_20260113.xlsx,285A,40,500.0,40,500
ticks_20260113.xlsx,285A,30,10500.0,50,500
ticks_20260113.xlsx,285A,24,15500.0,60,500
ticks_20260113.xlsx,285A,16,21000.0,70,500
ticks_20260113.xlsx,285A,8,-2500.0,80,500
ticks_20260113.xlsx,285A,8,3000.0,90,500
ticks_20260113.xlsx,285A,8,-2000.0,100,500
ticks_20260113.xlsx,285A,10,3500.0,110,500
ticks_20260113.xlsx,285A,8,0.0,120,500
ticks_20260113.xlsx,285A,6,8500.0,130,500
ticks_20260113.xlsx,285A,6,-2500.0,140,500
ticks_20260113.xlsx,285A,6,2500.0,150,500
ticks_20260113.xlsx,285A,60,6000.0,30,600
ticks_20260113.xlsx,285A,42,14000.0,40,600
ticks_20260113.xlsx,285A,26,11500.0,50,600
ticks_20260113.xlsx,285A,20,17500.0,60,600
ticks_20260113.xlsx,285A,18,9000.0,70,600
ticks_20260113.xlsx,285A,12,-5000.0,80,600
ticks_20260113.xlsx,285A,10,-4000.0,90,600
ticks_20260113.xlsx,285A,8,1500.0,100,600
ticks_20260113.xlsx,285A,12,1500.0,110,600
ticks_20260113.xlsx,285A,10,3500.0,120,600
ticks_20260113.xlsx,285A,8,-2500.0,130,600
ticks_20260113.xlsx,285A,8,1500.0,140,600
ticks_20260113.xlsx,285A,6,5000.0,150,600
ticks_20260113.xlsx,285A,62,9500.0,30,700
ticks_20260113.xlsx,285A,44,-9500.0,40,700
ticks_20260113.xlsx,285A,24,4500.0,50,700
ticks_20260113.xlsx,285A,16,-12500.0,60,700
ticks_20260113.xlsx,285A,14,6500.0,70,700
ticks_20260113.xlsx,285A,8,-9000.0,80,700
ticks_20260113.xlsx,285A,8,-9000.0,90,700
ticks_20260113.xlsx,285A,8,-8500.0,100,700
ticks_20260113.xlsx,285A,10,-5500.0,110,700
ticks_20260113.xlsx,285A,10,-2500.0,120,700
ticks_20260113.xlsx,285A,8,-3000.0,130,700
ticks_20260113.xlsx,285A,4,2000.0,140,700
ticks_20260113.xlsx,285A,4,9500.0,150,700
ticks_20260113.xlsx,285A,58,17500.0,30,800
ticks_20260113.xlsx,285A,40,0.0,40,800
ticks_20260113.xlsx,285A,22,4500.0,50,800
ticks_20260113.xlsx,285A,18,5500.0,60,800
ticks_20260113.xlsx,285A,16,6500.0,70,800
ticks_20260113.xlsx,285A,10,5500.0,80,800
ticks_20260113.xlsx,285A,10,5500.0,90,800
ticks_20260113.xlsx,285A,10,5500.0,100,800
ticks_20260113.xlsx,285A,14,6500.0,110,800
ticks_20260113.xlsx,285A,10,10500.0,120,800
ticks_20260113.xlsx,285A,10,11000.0,130,800
ticks_20260113.xlsx,285A,6,15500.0,140,800
ticks_20260113.xlsx,285A,6,16000.0,150,800
ticks_20260113.xlsx,285A,60,1000.0,30,900
ticks_20260113.xlsx,285A,34,2000.0,40,900
ticks_20260113.xlsx,285A,18,8500.0,50,900
ticks_20260113.xlsx,285A,18,5000.0,60,900
ticks_20260113.xlsx,285A,16,4500.0,70,900
ticks_20260113.xlsx,285A,12,1000.0,80,900
ticks_20260113.xlsx,285A,12,2500.0,90,900
ticks_20260113.xlsx,285A,10,4000.0,100,900
ticks_20260113.xlsx,285A,14,7000.0,110,900
ticks_20260113.xlsx,285A,10,12000.0,120,900
ticks_20260113.xlsx,285A,8,13000.0,130,900
ticks_20260113.xlsx,285A,6,15500.0,140,900
ticks_20260113.xlsx,285A,6,16000.0,150,900
ticks_20260113.xlsx,285A,56,-2500.0,30,1000
ticks_20260113.xlsx,285A,32,-14500.0,40,1000
ticks_20260113.xlsx,285A,20,7500.0,50,1000
ticks_20260113.xlsx,285A,12,3500.0,60,1000
ticks_20260113.xlsx,285A,14,-1000.0,70,1000
ticks_20260113.xlsx,285A,14,-4500.0,80,1000
ticks_20260113.xlsx,285A,10,1000.0,90,1000
ticks_20260113.xlsx,285A,10,500.0,100,1000
ticks_20260113.xlsx,285A,14,3000.0,110,1000
ticks_20260113.xlsx,285A,10,1500.0,120,1000
ticks_20260113.xlsx,285A,6,4500.0,130,1000
ticks_20260113.xlsx,285A,6,5500.0,140,1000
ticks_20260113.xlsx,285A,6,6000.0,150,1000
ticks_20260113.xlsx,285A,52,12500.0,30,1100
ticks_20260113.xlsx,285A,32,-13500.0,40,1100
ticks_20260113.xlsx,285A,18,-500.0,50,1100
ticks_20260113.xlsx,285A,14,5000.0,60,1100
ticks_20260113.xlsx,285A,12,-1000.0,70,1100
ticks_20260113.xlsx,285A,12,-2500.0,80,1100
ticks_20260113.xlsx,285A,8,-3000.0,90,1100
ticks_20260113.xlsx,285A,8,-5500.0,100,1100
ticks_20260113.xlsx,285A,14,-3500.0,110,1100
ticks_20260113.xlsx,285A,10,1500.0,120,1100
ticks_20260113.xlsx,285A,6,5000.0,130,1100
ticks_20260113.xlsx,285A,6,7500.0,140,1100
ticks_20260113.xlsx,285A,6,8500.0,150,1100
ticks_20260113.xlsx,285A,44,-4000.0,30,1200
ticks_20260113.xlsx,285A,26,-14000.0,40,1200
ticks_20260113.xlsx,285A,18,-3500.0,50,1200
ticks_20260113.xlsx,285A,12,2500.0,60,1200
ticks_20260113.xlsx,285A,14,-9000.0,70,1200
ticks_20260113.xlsx,285A,12,-9500.0,80,1200
ticks_20260113.xlsx,285A,8,-5500.0,90,1200
ticks_20260113.xlsx,285A,8,-5000.0,100,1200
ticks_20260113.xlsx,285A,12,-2000.0,110,1200
ticks_20260113.xlsx,285A,8,8000.0,120,1200
ticks_20260113.xlsx,285A,6,7000.0,130,1200
ticks_20260113.xlsx,285A,6,5000.0,140,1200
ticks_20260113.xlsx,285A,6,8500.0,150,1200
ticks_20260113.xlsx,285A,50,-5500.0,30,1300
ticks_20260113.xlsx,285A,30,-14000.0,40,1300
ticks_20260113.xlsx,285A,16,-7000.0,50,1300
ticks_20260113.xlsx,285A,14,1000.0,60,1300
ticks_20260113.xlsx,285A,12,-6500.0,70,1300
ticks_20260113.xlsx,285A,14,-12000.0,80,1300
ticks_20260113.xlsx,285A,10,-6000.0,90,1300
ticks_20260113.xlsx,285A,8,-5500.0,100,1300
ticks_20260113.xlsx,285A,12,500.0,110,1300
ticks_20260113.xlsx,285A,6,8500.0,120,1300
ticks_20260113.xlsx,285A,6,5000.0,130,1300
ticks_20260113.xlsx,285A,6,7500.0,140,1300
ticks_20260113.xlsx,285A,6,5000.0,150,1300
ticks_20260113.xlsx,285A,52,-3500.0,30,1400
ticks_20260113.xlsx,285A,32,-14000.0,40,1400
ticks_20260113.xlsx,285A,18,-7000.0,50,1400
ticks_20260113.xlsx,285A,14,-4000.0,60,1400
ticks_20260113.xlsx,285A,12,-6500.0,70,1400
ticks_20260113.xlsx,285A,14,-11500.0,80,1400
ticks_20260113.xlsx,285A,10,-5000.0,90,1400
ticks_20260113.xlsx,285A,6,-3000.0,100,1400
ticks_20260113.xlsx,285A,10,1500.0,110,1400
ticks_20260113.xlsx,285A,6,8000.0,120,1400
ticks_20260113.xlsx,285A,6,7000.0,130,1400
ticks_20260113.xlsx,285A,6,7500.0,140,1400
ticks_20260113.xlsx,285A,6,5000.0,150,1400
ticks_20260113.xlsx,285A,52,-3000.0,30,1500
ticks_20260113.xlsx,285A,32,-27500.0,40,1500
ticks_20260113.xlsx,285A,18,-12000.0,50,1500
ticks_20260113.xlsx,285A,16,-8500.0,60,1500
ticks_20260113.xlsx,285A,12,-7500.0,70,1500
