file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251223.xlsx,7011,96,-3400,30,300,40
ticks_20251223.xlsx,7011,84,-3300,40,300,40
ticks_20251223.xlsx,7011,52,-100,50,300,40
ticks_20251223.xlsx,7011,42,-1200,60,300,40
ticks_20251223.xlsx,7011,30,-2300,70,300,40
ticks_20251223.xlsx,7011,28,-1100,80,300,40
ticks_20251223.xlsx,7011,18,300,90,300,40
ticks_20251223.xlsx,7011,18,-400,100,300,40
ticks_20251223.xlsx,7011,18,-1100,110,300,40
ticks_20251223.xlsx,7011,10,-600,120,300,40
ticks_20251223.xlsx,7011,4,-600,130,300,40
ticks_20251223.xlsx,7011,6,-200,140,300,40
ticks_20251223.xlsx,7011,2,300,150,300,40
ticks_20251223.xlsx,7011,6,-400,160,300,40
ticks_20251223.xlsx,7011,4,300,170,300,40
ticks_20251223.xlsx,7011,6,-600,180,300,40
ticks_20251223.xlsx,7011,6,-600,190,300,40
ticks_20251223.xlsx,7011,98,-2500,30,350,40
ticks_20251223.xlsx,7011,76,-2300,40,350,40
ticks_20251223.xlsx,7011,50,-2200,50,350,40
ticks_20251223.xlsx,7011,46,-2500,60,350,40
ticks_20251223.xlsx,7011,34,-2200,70,350,40
ticks_20251223.xlsx,7011,28,-3100,80,350,40
ticks_20251223.xlsx,7011,16,1300,90,350,40
ticks_20251223.xlsx,7011,12,-100,100,350,40
ticks_20251223.xlsx,7011,8,-800,110,350,40
ticks_20251223.xlsx,7011,8,-2200,120,350,40
ticks_20251223.xlsx,7011,4,-700,130,350,40
ticks_20251223.xlsx,7011,4,-300,140,350,40
ticks_20251223.xlsx,7011,6,-300,150,350,40
ticks_20251223.xlsx,7011,4,-100,160,350,40
ticks_20251223.xlsx,7011,6,-200,170,350,40
ticks_20251223.xlsx,7011,2,-200,180,350,40
ticks_20251223.xlsx,7011,4,-900,190,350,40
ticks_20251223.xlsx,7011,80,-4400,30,400,40
ticks_20251223.xlsx,7011,72,-3800,40,400,40
ticks_20251223.xlsx,7011,54,-1700,50,400,40
ticks_20251223.xlsx,7011,36,-1200,60,400,40
ticks_20251223.xlsx,7011,26,-2100,70,400,40
ticks_20251223.xlsx,7011,18,-100,80,400,40
ticks_20251223.xlsx,7011,16,200,90,400,40
ticks_20251223.xlsx,7011,16,-1800,100,400,40
ticks_20251223.xlsx,7011,10,-1600,110,400,40
ticks_20251223.xlsx,7011,10,-2000,120,400,40
ticks_20251223.xlsx,7011,6,-200,130,400,40
ticks_20251223.xlsx,7011,6,-500,140,400,40
ticks_20251223.xlsx,7011,2,100,150,400,40
ticks_20251223.xlsx,7011,2,200,160,400,40
ticks_20251223.xlsx,7011,4,-500,170,400,40
ticks_20251223.xlsx,7011,4,-500,180,400,40
