file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251117.xlsx,8306,74,750.0,5.0,0.1
ticks_20251117.xlsx,8306,74,450.0,10.0,0.1
ticks_20251117.xlsx,8306,74,200.0,15.0,0.1
ticks_20251117.xlsx,8306,74,-150.0,20.0,0.1
ticks_20251117.xlsx,8306,74,-150.0,25.0,0.1
ticks_20251117.xlsx,8306,74,-150.0,30.0,0.1
ticks_20251117.xlsx,8306,74,-150.0,35.0,0.1
ticks_20251117.xlsx,8306,74,-150.0,40.0,0.1
ticks_20251117.xlsx,8306,74,450.0,5.0,0.2
ticks_20251117.xlsx,8306,74,600.0,10.0,0.2
ticks_20251117.xlsx,8306,74,50.0,15.0,0.2
ticks_20251117.xlsx,8306,74,-150.0,20.0,0.2
ticks_20251117.xlsx,8306,74,-150.0,25.0,0.2
ticks_20251117.xlsx,8306,74,-150.0,30.0,0.2
ticks_20251117.xlsx,8306,74,-150.0,35.0,0.2
ticks_20251117.xlsx,8306,74,-150.0,40.0,0.2
ticks_20251117.xlsx,8306,74,200.0,5.0,0.3
ticks_20251117.xlsx,8306,74,200.0,10.0,0.3
ticks_20251117.xlsx,8306,74,-150.0,15.0,0.3
ticks_20251117.xlsx,8306,74,-150.0,20.0,0.3
ticks_20251117.xlsx,8306,74,-150.0,25.0,0.3
ticks_20251117.xlsx,8306,74,-150.0,30.0,0.3
ticks_20251117.xlsx,8306,74,-150.0,35.0,0.3
ticks_20251117.xlsx,8306,74,-150.0,40.0,0.3
ticks_20251117.xlsx,8306,74,200.0,5.0,0.4
ticks_20251117.xlsx,8306,74,-300.0,10.0,0.4
ticks_20251117.xlsx,8306,74,-450.0,15.0,0.4
ticks_20251117.xlsx,8306,74,-150.0,20.0,0.4
ticks_20251117.xlsx,8306,74,-150.0,25.0,0.4
ticks_20251117.xlsx,8306,74,-150.0,30.0,0.4
ticks_20251117.xlsx,8306,74,-150.0,35.0,0.4
ticks_20251117.xlsx,8306,74,-150.0,40.0,0.4
ticks_20251117.xlsx,8306,74,200.0,5.0,0.5
ticks_20251117.xlsx,8306,74,-250.0,10.0,0.5
ticks_20251117.xlsx,8306,74,-150.0,15.0,0.5
ticks_20251117.xlsx,8306,74,-150.0,20.0,0.5
ticks_20251117.xlsx,8306,74,-150.0,25.0,0.5
ticks_20251117.xlsx,8306,74,-150.0,30.0,0.5
ticks_20251117.xlsx,8306,74,-150.0,35.0,0.5
ticks_20251117.xlsx,8306,74,-150.0,40.0,0.5
ticks_20251117.xlsx,8306,74,50.0,5.0,0.6
ticks_20251117.xlsx,8306,74,-250.0,10.0,0.6
ticks_20251117.xlsx,8306,74,-150.0,15.0,0.6
ticks_20251117.xlsx,8306,74,-150.0,20.0,0.6
ticks_20251117.xlsx,8306,74,-150.0,25.0,0.6
ticks_20251117.xlsx,8306,74,-150.0,30.0,0.6
ticks_20251117.xlsx,8306,74,-150.0,35.0,0.6
ticks_20251117.xlsx,8306,74,-150.0,40.0,0.6
ticks_20251117.xlsx,8306,74,-400.0,5.0,0.7
ticks_20251117.xlsx,8306,74,-450.0,10.0,0.7
ticks_20251117.xlsx,8306,74,-150.0,15.0,0.7
ticks_20251117.xlsx,8306,74,-150.0,20.0,0.7
ticks_20251117.xlsx,8306,74,-150.0,25.0,0.7
ticks_20251117.xlsx,8306,74,-150.0,30.0,0.7
ticks_20251117.xlsx,8306,74,-150.0,35.0,0.7
ticks_20251117.xlsx,8306,74,-150.0,40.0,0.7
ticks_20251117.xlsx,8306,74,-850.0,5.0,0.8
ticks_20251117.xlsx,8306,74,-450.0,10.0,0.8
ticks_20251117.xlsx,8306,74,-150.0,15.0,0.8
ticks_20251117.xlsx,8306,74,-150.0,20.0,0.8
ticks_20251117.xlsx,8306,74,-150.0,25.0,0.8
ticks_20251117.xlsx,8306,74,-150.0,30.0,0.8
ticks_20251117.xlsx,8306,74,-150.0,35.0,0.8
ticks_20251117.xlsx,8306,74,-150.0,40.0,0.8
