,ts,price,volume,vwap,ma1,cross1,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-02-17 09:00:03,1771286403.452868,1450.0,395100.0,1450.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:05,1771286405.4470448,1450.0,395100.0,1450.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:07,1771286407.4547107,1447.5,439600.0,1447.5,1449.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:09,1771286409.480447,1448.5,441000.0,1447.5305010893246,1449.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:11,1771286411.4745836,1448.0,451200.0,1447.6158645276291,1448.8,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:13,1771286413.4851341,1448.5,452200.0,1447.6313485113835,1448.75,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:15,1771286415.4780512,1447.5,452500.0,1447.630662020906,1448.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:17,1771286417.4712594,1447.5,462400.0,1447.611441307578,1448.4375,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:19,1771286419.4807262,1449.5,464500.0,1447.6685878962537,1448.5555555555557,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:21,1771286421.476851,1448.5,465100.0,1447.6757142857143,1448.55,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:23,1771286423.4822369,1449.0,476700.0,1447.8639705882354,1448.590909090909,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:25,1771286425.489863,1450.5,479500.0,1447.9514218009479,1448.75,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:27,1771286427.51337,1447.0,482000.0,1447.9240506329113,1448.6153846153845,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:29,1771286429.5070276,1447.0,484900.0,1447.8942093541202,1448.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:31,1771286431.5016937,1447.0,484900.0,1447.8942093541202,1448.4,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:33,1771286433.5107493,1446.5,491400.0,1447.8001038421598,1448.28125,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:35,1771286435.50496,1446.5,491400.0,1447.8001038421598,1448.1764705882354,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:37,1771286437.5113075,1445.0,496000.0,1447.6724479682855,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:39,1771286439.5052023,1445.5,496700.0,1447.6574803149606,1447.8684210526317,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:41,1771286441.5118186,1445.5,496800.0,1447.6553588987217,1447.75,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:43,1771286443.5023372,1444.0,496900.0,1447.651768172888,1447.5714285714287,-1.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:45,1771286445.5101795,1444.0,497000.0,1447.6481844946024,1447.409090909091,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:47,1771286447.5029852,1444.5,500100.0,1447.555238095238,1447.2826086956522,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:49,1771286449.523122,1444.5,500300.0,1447.5494296577947,1447.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:51,1771286451.5331626,1443.5,500400.0,1447.545584045584,1447.02,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:53,1771286453.556001,1443.5,500400.0,1447.545584045584,1446.8846153846155,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:55,1771286455.5654602,1443.5,500400.0,1447.545584045584,1446.7592592592594,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:57,1771286457.5740798,1443.0,501500.0,1447.498590225564,1446.625,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:59,1771286459.583509,1443.0,501500.0,1447.498590225564,1446.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:01,1771286461.5975857,1442.0,504100.0,1447.3674311926607,1446.35,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:03,1771286463.6063507,1441.0,509400.0,1447.0721784776904,1446.05,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:05,1771286465.6070306,1441.5,511900.0,1446.952910958904,1445.7666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:07,1771286467.6162748,1441.5,512900.0,1446.9066213921901,1445.5666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:09,1771286469.6269505,1441.0,513200.0,1446.891617273497,1445.3166666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:11,1771286471.6534257,1441.5,514000.0,1446.8553406223718,1445.1,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:13,1771286473.6509185,1441.5,514000.0,1446.8553406223718,1444.8666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:15,1771286475.6492264,1442.0,514600.0,1446.8309623430962,1444.6833333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:17,1771286477.645481,1442.0,515000.0,1446.814845704754,1444.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:19,1771286479.653771,1442.5,516100.0,1446.7756198347108,1444.2666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:21,1771286481.6534107,1443.0,516500.0,1446.7631795716638,1444.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:23,1771286483.6513374,1444.0,516600.0,1446.7609053497943,1443.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:25,1771286485.6604362,1443.0,517800.0,1446.7241238793806,1443.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:27,1771286487.6653888,1443.0,517800.0,1446.7241238793806,1443.5333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:29,1771286489.675496,1443.0,517800.0,1446.7241238793806,1443.4,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:31,1771286491.6989594,1442.5,519000.0,1446.683212267958,1443.25,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:33,1771286493.7045271,1442.5,519000.0,1446.683212267958,1443.1166666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:35,1771286495.7101462,1442.5,519000.0,1446.683212267958,1442.9833333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:37,1771286497.7175677,1442.5,520100.0,1446.6464,1442.9,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:39,1771286499.7066398,1442.5,520100.0,1446.6464,1442.8,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:41,1771286501.7112558,1443.5,523800.0,1446.555944055944,1442.7333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:43,1771286503.7200327,1445.0,524500.0,1446.5475270479135,1442.7666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:45,1771286505.7287188,1444.5,529200.0,1446.475764354959,1442.7833333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:47,1771286507.7202494,1444.5,529200.0,1446.475764354959,1442.7833333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:49,1771286509.744984,1444.5,529200.0,1446.475764354959,1442.7833333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:51,1771286511.750635,1444.0,531100.0,1446.4411764705883,1442.8,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:53,1771286513.751976,1444.0,531100.0,1446.4411764705883,1442.8166666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:55,1771286515.7582614,1444.0,531100.0,1446.4411764705883,1442.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:57,1771286517.7682137,1443.0,531600.0,1446.4285714285713,1442.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:01:59,1771286519.7926252,1443.0,531600.0,1446.4285714285713,1442.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:01,1771286521.8002596,1443.5,531800.0,1446.424286759327,1442.8833333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:03,1771286523.8223472,1443.0,532200.0,1446.4142961342086,1442.95,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:05,1771286525.843498,1442.0,532800.0,1446.3950617283951,1442.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:07,1771286527.8495772,1441.5,533400.0,1446.3738250180766,1442.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:09,1771286529.872389,1442.5,535500.0,1446.3158831908831,1443.0166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:11,1771286531.866298,1443.5,540300.0,1446.2227961432507,1443.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:13,1771286533.8735898,1444.5,541200.0,1446.2121834360028,1443.1833333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:15,1771286535.8684247,1444.5,541200.0,1446.2121834360028,1443.2666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:17,1771286537.8767824,1444.5,541200.0,1446.2121834360028,1443.35,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:19,1771286539.8849275,1444.5,541400.0,1446.2098427887902,1443.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:21,1771286541.8791647,1443.0,545200.0,1446.128580946036,1443.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:23,1771286543.8871245,1443.0,545200.0,1446.128580946036,1443.3833333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:25,1771286545.8770676,1443.0,545200.0,1446.128580946036,1443.3833333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:27,1771286547.8863661,1443.0,545200.0,1446.128580946036,1443.3833333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:29,1771286549.8924952,1443.0,545200.0,1446.128580946036,1443.3833333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:31,1771286551.9135017,1443.0,545200.0,1446.128580946036,1443.4,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:33,1771286553.9241645,1443.0,545200.0,1446.128580946036,1443.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:35,1771286555.9246104,1443.0,545200.0,1446.128580946036,1443.4333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:37,1771286557.9351428,1442.5,546700.0,1446.0926781002638,1443.4333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:39,1771286559.9292028,1442.5,546700.0,1446.0926781002638,1443.4333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:41,1771286561.937353,1442.5,546700.0,1446.0926781002638,1443.4,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:43,1771286563.9306393,1442.5,546900.0,1446.0879446640315,1443.3166666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:45,1771286565.9238615,1442.5,546900.0,1446.0879446640315,1443.25,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:47,1771286567.9326656,1442.5,546900.0,1446.0879446640315,1443.1833333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:49,1771286569.9266286,1442.5,546900.0,1446.0879446640315,1443.1166666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:51,1771286571.9302077,1442.5,546900.0,1446.0879446640315,1443.0666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:53,1771286573.9412963,1443.0,547000.0,1446.0859117840685,1443.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:55,1771286575.9608681,1442.5,547100.0,1446.0835526315789,1442.9833333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:02:57,1771286577.968491,1442.5,547100.0,1446.0835526315789,1442.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
