,ts,price,volume,vwap,ma1,cross1,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-02-17 09:00:03,1771286403.452868,390.9,555000.0,390.9,390.9,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:05,1771286405.4470448,391.0,557100.0,391.0,390.95,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:07,1771286407.4547107,388.7,621600.0,388.77252252252254,390.2,1.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:09,1771286409.480447,388.5,622800.0,388.76769911504425,389.775,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:11,1771286411.4745836,389.0,631300.0,388.79357798165137,389.62,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:13,1771286413.4851341,388.7,631700.0,388.79308996088656,389.46666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:15,1771286415.4780512,389.0,634200.0,388.7996212121212,389.4,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:17,1771286417.4712594,389.1,640400.0,388.82142857142856,389.36249999999995,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:19,1771286419.4807262,389.1,640800.0,388.82272727272726,389.33333333333326,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:21,1771286421.476851,389.1,640800.0,388.82272727272726,389.30999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:23,1771286423.4822369,389.3,643100.0,388.83518728717365,389.30909090909086,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:25,1771286425.489863,389.2,644000.0,388.8388764044944,389.29999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:27,1771286427.51337,388.9,644500.0,388.839217877095,389.2692307692307,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:29,1771286429.5070276,388.7,646500.0,388.83617486338795,389.22857142857134,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:31,1771286431.5016937,388.9,646600.0,388.8362445414847,389.2066666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:33,1771286433.5107493,388.5,650100.0,388.82386961093584,389.1624999999999,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:35,1771286435.50496,388.6,650300.0,388.8233997901364,389.1294117647058,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:37,1771286437.5113075,388.5,650500.0,388.822722513089,389.0944444444444,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:39,1771286439.5052023,389.0,651700.0,388.82492244053776,389.0894736842105,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:41,1771286441.5118186,388.9,654300.0,388.82688821752265,389.0799999999999,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:43,1771286443.5023372,388.8,656300.0,388.8263573543929,389.0666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:45,1771286445.5101795,388.9,657400.0,388.8271484375,389.05909090909086,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:47,1771286447.5029852,389.0,657500.0,388.8273170731707,389.0565217391304,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:49,1771286449.523122,389.0,657500.0,388.8273170731707,389.0541666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:51,1771286451.5331626,389.0,657500.0,388.8273170731707,389.05199999999996,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:53,1771286453.556001,389.0,660700.0,388.8325449385052,389.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:55,1771286455.5654602,389.1,666800.0,388.847137745975,389.05185185185184,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:57,1771286457.5740798,389.0,666900.0,388.8472743521001,389.05,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17 09:00:59,1771286459.583509,389.1,668700.0,388.8512752858399,389.05172413793105,0.0,0.0,0.0,0.0,0.0,0.0,1
