file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251030.xlsx,7011,100,-3900,30,300,35
ticks_20251030.xlsx,7011,100,-3300,40,300,35
ticks_20251030.xlsx,7011,100,-6200,50,300,35
ticks_20251030.xlsx,7011,82,-8800,60,300,35
ticks_20251030.xlsx,7011,86,-7700,70,300,35
ticks_20251030.xlsx,7011,74,-6700,80,300,35
ticks_20251030.xlsx,7011,68,-8500,90,300,35
ticks_20251030.xlsx,7011,54,-9300,100,300,35
ticks_20251030.xlsx,7011,58,-8100,110,300,35
ticks_20251030.xlsx,7011,48,-11300,120,300,35
ticks_20251030.xlsx,7011,36,-9900,130,300,35
ticks_20251030.xlsx,7011,38,-8700,140,300,35
ticks_20251030.xlsx,7011,36,-7000,150,300,35
ticks_20251030.xlsx,7011,30,-6400,160,300,35
ticks_20251030.xlsx,7011,36,-9300,170,300,35
ticks_20251030.xlsx,7011,30,-5200,180,300,35
ticks_20251030.xlsx,7011,26,-3500,190,300,35
ticks_20251030.xlsx,7011,100,1200,30,350,35
ticks_20251030.xlsx,7011,100,-1500,40,350,35
ticks_20251030.xlsx,7011,100,-6400,50,350,35
ticks_20251030.xlsx,7011,92,-10700,60,350,35
ticks_20251030.xlsx,7011,80,-8800,70,350,35
ticks_20251030.xlsx,7011,72,-12700,80,350,35
ticks_20251030.xlsx,7011,56,-10300,90,350,35
ticks_20251030.xlsx,7011,50,-9700,100,350,35
ticks_20251030.xlsx,7011,44,-8400,110,350,35
ticks_20251030.xlsx,7011,40,-9400,120,350,35
ticks_20251030.xlsx,7011,34,-7400,130,350,35
ticks_20251030.xlsx,7011,46,-9500,140,350,35
ticks_20251030.xlsx,7011,32,-9300,150,350,35
ticks_20251030.xlsx,7011,30,-9600,160,350,35
ticks_20251030.xlsx,7011,28,-6200,170,350,35
ticks_20251030.xlsx,7011,30,-3900,180,350,35
ticks_20251030.xlsx,7011,24,-2300,190,350,35
ticks_20251030.xlsx,7011,100,-1700,30,400,35
ticks_20251030.xlsx,7011,100,-5800,40,400,35
ticks_20251030.xlsx,7011,90,-8800,50,400,35
ticks_20251030.xlsx,7011,88,-7700,60,400,35
ticks_20251030.xlsx,7011,72,-8000,70,400,35
ticks_20251030.xlsx,7011,64,-11500,80,400,35
ticks_20251030.xlsx,7011,62,-8300,90,400,35
ticks_20251030.xlsx,7011,52,-8700,100,400,35
ticks_20251030.xlsx,7011,58,-7600,110,400,35
ticks_20251030.xlsx,7011,50,-9200,120,400,35
