file,code,trade,total,THRESHOLD_SLOPE,TURBULENCE
ticks_20251226.xlsx,285A,48,12000.0,0.2,35.0
ticks_20251226.xlsx,285A,46,13000.0,0.22,35.0
ticks_20251226.xlsx,285A,42,12500.0,0.24,35.0
ticks_20251226.xlsx,285A,38,15000.0,0.26,35.0
ticks_20251226.xlsx,285A,38,15000.0,0.28,35.0
ticks_20251226.xlsx,285A,32,-3500.0,0.3,35.0
ticks_20251226.xlsx,285A,80,-4000.0,0.02,40.0
ticks_20251226.xlsx,285A,80,-4000.0,0.04,40.0
ticks_20251226.xlsx,285A,80,-4000.0,0.06,40.0
ticks_20251226.xlsx,285A,76,-2500.0,0.08,40.0
ticks_20251226.xlsx,285A,76,-2500.0,0.1,40.0
ticks_20251226.xlsx,285A,70,0.0,0.12,40.0
ticks_20251226.xlsx,285A,60,0.0,0.14,40.0
ticks_20251226.xlsx,285A,58,1000.0,0.16,40.0
ticks_20251226.xlsx,285A,56,500.0,0.18,40.0
ticks_20251226.xlsx,285A,56,500.0,0.2,40.0
ticks_20251226.xlsx,285A,54,1500.0,0.22,40.0
ticks_20251226.xlsx,285A,50,1000.0,0.24,40.0
ticks_20251226.xlsx,285A,46,3500.0,0.26,40.0
ticks_20251226.xlsx,285A,46,3500.0,0.28,40.0
ticks_20251226.xlsx,285A,38,-14000.0,0.3,40.0
ticks_20251226.xlsx,285A,82,-2500.0,0.02,45.0
ticks_20251226.xlsx,285A,82,-2500.0,0.04,45.0
ticks_20251226.xlsx,285A,82,-2500.0,0.06,45.0
ticks_20251226.xlsx,285A,78,-1000.0,0.08,45.0
ticks_20251226.xlsx,285A,78,-1000.0,0.1,45.0
ticks_20251226.xlsx,285A,72,1500.0,0.12,45.0
ticks_20251226.xlsx,285A,62,1500.0,0.14,45.0
ticks_20251226.xlsx,285A,60,2500.0,0.16,45.0
ticks_20251226.xlsx,285A,58,2000.0,0.18,45.0
ticks_20251226.xlsx,285A,58,2000.0,0.2,45.0
ticks_20251226.xlsx,285A,56,3000.0,0.22,45.0
ticks_20251226.xlsx,285A,52,2500.0,0.24,45.0
ticks_20251226.xlsx,285A,48,5000.0,0.26,45.0
ticks_20251226.xlsx,285A,48,5000.0,0.28,45.0
ticks_20251226.xlsx,285A,40,-12500.0,0.3,45.0
ticks_20251226.xlsx,285A,86,-3000.0,0.02,50.0
ticks_20251226.xlsx,285A,86,-3000.0,0.04,50.0
ticks_20251226.xlsx,285A,86,-3000.0,0.06,50.0
ticks_20251226.xlsx,285A,82,-1500.0,0.08,50.0
ticks_20251226.xlsx,285A,82,-1500.0,0.1,50.0
ticks_20251226.xlsx,285A,76,1000.0,0.12,50.0
ticks_20251226.xlsx,285A,66,1000.0,0.14,50.0
ticks_20251226.xlsx,285A,64,2000.0,0.16,50.0
ticks_20251226.xlsx,285A,62,1500.0,0.18,50.0
ticks_20251226.xlsx,285A,62,1500.0,0.2,50.0
ticks_20251226.xlsx,285A,60,2500.0,0.22,50.0
ticks_20251226.xlsx,285A,56,2000.0,0.24,50.0
ticks_20251226.xlsx,285A,52,4500.0,0.26,50.0
ticks_20251226.xlsx,285A,52,4500.0,0.28,50.0
ticks_20251226.xlsx,285A,42,-14500.0,0.3,50.0
ticks_20251226.xlsx,285A,88,-6000.0,0.02,55.0
ticks_20251226.xlsx,285A,88,-6000.0,0.04,55.0
ticks_20251226.xlsx,285A,88,-6000.0,0.06,55.0
ticks_20251226.xlsx,285A,84,-4500.0,0.08,55.0
ticks_20251226.xlsx,285A,84,-4500.0,0.1,55.0
ticks_20251226.xlsx,285A,78,-2000.0,0.12,55.0
ticks_20251226.xlsx,285A,68,-2000.0,0.14,55.0
ticks_20251226.xlsx,285A,66,-1000.0,0.16,55.0
ticks_20251226.xlsx,285A,64,-1500.0,0.18,55.0
ticks_20251226.xlsx,285A,64,-1500.0,0.2,55.0
ticks_20251226.xlsx,285A,62,-500.0,0.22,55.0
ticks_20251226.xlsx,285A,58,-1000.0,0.24,55.0
ticks_20251226.xlsx,285A,54,1500.0,0.26,55.0
ticks_20251226.xlsx,285A,54,1500.0,0.28,55.0
ticks_20251226.xlsx,285A,44,-17500.0,0.3,55.0
ticks_20251226.xlsx,285A,88,-6000.0,0.02,60.0
ticks_20251226.xlsx,285A,88,-6000.0,0.04,60.0
ticks_20251226.xlsx,285A,88,-6000.0,0.06,60.0
ticks_20251226.xlsx,285A,84,-4500.0,0.08,60.0
ticks_20251226.xlsx,285A,84,-4500.0,0.1,60.0
ticks_20251226.xlsx,285A,78,-2000.0,0.12,60.0
ticks_20251226.xlsx,285A,68,-2000.0,0.14,60.0
ticks_20251226.xlsx,285A,66,-1000.0,0.16,60.0
ticks_20251226.xlsx,285A,64,-1500.0,0.18,60.0
ticks_20251226.xlsx,285A,64,-1500.0,0.2,60.0
ticks_20251226.xlsx,285A,62,-500.0,0.22,60.0
ticks_20251226.xlsx,285A,58,-1000.0,0.24,60.0
ticks_20251226.xlsx,285A,54,1500.0,0.26,60.0
ticks_20251226.xlsx,285A,54,1500.0,0.28,60.0
ticks_20251226.xlsx,285A,44,-17500.0,0.3,60.0
ticks_20251226.xlsx,285A,90,-7500.0,0.02,65.0
ticks_20251226.xlsx,285A,90,-7500.0,0.04,65.0
ticks_20251226.xlsx,285A,90,-7500.0,0.06,65.0
ticks_20251226.xlsx,285A,86,-6000.0,0.08,65.0
ticks_20251226.xlsx,285A,86,-6000.0,0.1,65.0
ticks_20251226.xlsx,285A,80,-3500.0,0.12,65.0
ticks_20251226.xlsx,285A,70,-3500.0,0.14,65.0
ticks_20251226.xlsx,285A,68,-2500.0,0.16,65.0
ticks_20251226.xlsx,285A,66,-3000.0,0.18,65.0
ticks_20251226.xlsx,285A,64,-4500.0,0.2,65.0
ticks_20251226.xlsx,285A,62,-3500.0,0.22,65.0
ticks_20251226.xlsx,285A,58,-4000.0,0.24,65.0
ticks_20251226.xlsx,285A,54,-1500.0,0.26,65.0
ticks_20251226.xlsx,285A,54,-1500.0,0.28,65.0
ticks_20251226.xlsx,285A,46,-19000.0,0.3,65.0
ticks_20251226.xlsx,285A,90,-7500.0,0.02,70.0
ticks_20251226.xlsx,285A,90,-7500.0,0.04,70.0
ticks_20251226.xlsx,285A,90,-7500.0,0.06,70.0
ticks_20251226.xlsx,285A,86,-6000.0,0.08,70.0
ticks_20251226.xlsx,285A,86,-6000.0,0.1,70.0
ticks_20251226.xlsx,285A,80,-3500.0,0.12,70.0
ticks_20251226.xlsx,285A,70,-3500.0,0.14,70.0
ticks_20251226.xlsx,285A,68,-2500.0,0.16,70.0
ticks_20251226.xlsx,285A,66,-3000.0,0.18,70.0
ticks_20251226.xlsx,285A,64,-4500.0,0.2,70.0
ticks_20251226.xlsx,285A,62,-3500.0,0.22,70.0
ticks_20251226.xlsx,285A,58,-4000.0,0.24,70.0
ticks_20251226.xlsx,285A,54,-1500.0,0.26,70.0
ticks_20251226.xlsx,285A,54,-1500.0,0.28,70.0
ticks_20251226.xlsx,285A,46,-19000.0,0.3,70.0
ticks_20251226.xlsx,285A,90,-7500.0,0.02,75.0
ticks_20251226.xlsx,285A,90,-7500.0,0.04,75.0
ticks_20251226.xlsx,285A,90,-7500.0,0.06,75.0
ticks_20251226.xlsx,285A,86,-6000.0,0.08,75.0
ticks_20251226.xlsx,285A,86,-6000.0,0.1,75.0
ticks_20251226.xlsx,285A,80,-3500.0,0.12,75.0
ticks_20251226.xlsx,285A,70,-3500.0,0.14,75.0
ticks_20251226.xlsx,285A,68,-2500.0,0.16,75.0
ticks_20251226.xlsx,285A,66,-3000.0,0.18,75.0
ticks_20251226.xlsx,285A,64,-4500.0,0.2,75.0
ticks_20251226.xlsx,285A,62,-3500.0,0.22,75.0
ticks_20251226.xlsx,285A,58,-4000.0,0.24,75.0
ticks_20251226.xlsx,285A,54,-1500.0,0.26,75.0
ticks_20251226.xlsx,285A,54,-1500.0,0.28,75.0
ticks_20251226.xlsx,285A,46,-19000.0,0.3,75.0
ticks_20251226.xlsx,285A,90,-7500.0,0.02,75.0
ticks_20251226.xlsx,285A,90,-7500.0,0.04,75.0
ticks_20251226.xlsx,285A,90,-7500.0,0.06,75.0
ticks_20251226.xlsx,285A,86,-6000.0,0.08,75.0
ticks_20251226.xlsx,285A,86,-6000.0,0.1,75.0
ticks_20251226.xlsx,285A,80,-3500.0,0.12,75.0
ticks_20251226.xlsx,285A,70,-3500.0,0.14,75.0
ticks_20251226.xlsx,285A,68,-2500.0,0.16,75.0
ticks_20251226.xlsx,285A,66,-3000.0,0.18,75.0
ticks_20251226.xlsx,285A,64,-4500.0,0.2,75.0
ticks_20251226.xlsx,285A,62,-3500.0,0.22,75.0
ticks_20251226.xlsx,285A,58,-4000.0,0.24,75.0
ticks_20251226.xlsx,285A,54,-1500.0,0.26,75.0
ticks_20251226.xlsx,285A,54,-1500.0,0.28,75.0
ticks_20251226.xlsx,285A,46,-19000.0,0.3,75.0
