file,code,trade,total,THRESHOLD_SLOPE,TURBULENCE
ticks_20251219.xlsx,285A,72,-18100.0,0.1,25.0
ticks_20251219.xlsx,285A,70,-17400.0,0.12,25.0
ticks_20251219.xlsx,285A,64,-21700.0,0.14,25.0
ticks_20251219.xlsx,285A,56,-21700.0,0.16,25.0
ticks_20251219.xlsx,285A,50,-16500.0,0.18,25.0
ticks_20251219.xlsx,285A,44,-16700.0,0.2,25.0
ticks_20251219.xlsx,285A,34,-11900.0,0.22,25.0
ticks_20251219.xlsx,285A,32,-11300.0,0.24,25.0
ticks_20251219.xlsx,285A,28,-9600.0,0.26,25.0
ticks_20251219.xlsx,285A,26,-9100.0,0.28,25.0
ticks_20251219.xlsx,285A,22,-8400.0,0.3,25.0
ticks_20251219.xlsx,285A,90,-17200.0,0.02,30.0
ticks_20251219.xlsx,285A,86,-15800.0,0.04,30.0
ticks_20251219.xlsx,285A,82,-17400.0,0.06,30.0
ticks_20251219.xlsx,285A,78,-19100.0,0.08,30.0
ticks_20251219.xlsx,285A,74,-18500.0,0.1,30.0
ticks_20251219.xlsx,285A,72,-17800.0,0.12,30.0
ticks_20251219.xlsx,285A,66,-22100.0,0.14,30.0
ticks_20251219.xlsx,285A,58,-22100.0,0.16,30.0
ticks_20251219.xlsx,285A,52,-16900.0,0.18,30.0
ticks_20251219.xlsx,285A,46,-17100.0,0.2,30.0
ticks_20251219.xlsx,285A,36,-12300.0,0.22,30.0
ticks_20251219.xlsx,285A,34,-11700.0,0.24,30.0
ticks_20251219.xlsx,285A,30,-10000.0,0.26,30.0
ticks_20251219.xlsx,285A,28,-9500.0,0.28,30.0
ticks_20251219.xlsx,285A,24,-8800.0,0.3,30.0
ticks_20251219.xlsx,285A,98,12000.0,0.02,35.0
ticks_20251219.xlsx,285A,94,13400.0,0.04,35.0
ticks_20251219.xlsx,285A,90,11800.0,0.06,35.0
ticks_20251219.xlsx,285A,86,10100.0,0.08,35.0
ticks_20251219.xlsx,285A,82,10700.0,0.1,35.0
ticks_20251219.xlsx,285A,80,11400.0,0.12,35.0
ticks_20251219.xlsx,285A,74,7100.0,0.14,35.0
ticks_20251219.xlsx,285A,64,6000.0,0.16,35.0
ticks_20251219.xlsx,285A,58,11200.0,0.18,35.0
ticks_20251219.xlsx,285A,52,11000.0,0.2,35.0
ticks_20251219.xlsx,285A,42,15800.0,0.22,35.0
ticks_20251219.xlsx,285A,38,15600.0,0.24,35.0
ticks_20251219.xlsx,285A,34,17300.0,0.26,35.0
ticks_20251219.xlsx,285A,32,17800.0,0.28,35.0
ticks_20251219.xlsx,285A,28,18500.0,0.3,35.0
ticks_20251219.xlsx,285A,98,12000.0,0.02,40.0
ticks_20251219.xlsx,285A,94,13400.0,0.04,40.0
ticks_20251219.xlsx,285A,90,11800.0,0.06,40.0
ticks_20251219.xlsx,285A,86,10100.0,0.08,40.0
ticks_20251219.xlsx,285A,82,10700.0,0.1,40.0
ticks_20251219.xlsx,285A,80,11400.0,0.12,40.0
ticks_20251219.xlsx,285A,74,7100.0,0.14,40.0
ticks_20251219.xlsx,285A,64,6000.0,0.16,40.0
ticks_20251219.xlsx,285A,58,11200.0,0.18,40.0
ticks_20251219.xlsx,285A,52,11000.0,0.2,40.0
ticks_20251219.xlsx,285A,42,15800.0,0.22,40.0
ticks_20251219.xlsx,285A,38,15600.0,0.24,40.0
ticks_20251219.xlsx,285A,34,17300.0,0.26,40.0
ticks_20251219.xlsx,285A,32,17800.0,0.28,40.0
ticks_20251219.xlsx,285A,28,18500.0,0.3,40.0
ticks_20251219.xlsx,285A,100,9500.0,0.02,45.0
ticks_20251219.xlsx,285A,96,10900.0,0.04,45.0
ticks_20251219.xlsx,285A,92,9300.0,0.06,45.0
ticks_20251219.xlsx,285A,88,7600.0,0.08,45.0
ticks_20251219.xlsx,285A,84,8200.0,0.1,45.0
ticks_20251219.xlsx,285A,82,8900.0,0.12,45.0
ticks_20251219.xlsx,285A,76,4600.0,0.14,45.0
ticks_20251219.xlsx,285A,66,3500.0,0.16,45.0
ticks_20251219.xlsx,285A,60,8700.0,0.18,45.0
ticks_20251219.xlsx,285A,54,8500.0,0.2,45.0
ticks_20251219.xlsx,285A,44,13300.0,0.22,45.0
ticks_20251219.xlsx,285A,40,13100.0,0.24,45.0
ticks_20251219.xlsx,285A,36,14800.0,0.26,45.0
ticks_20251219.xlsx,285A,34,15300.0,0.28,45.0
ticks_20251219.xlsx,285A,30,16000.0,0.3,45.0
ticks_20251219.xlsx,285A,100,7500.0,0.02,50.0
ticks_20251219.xlsx,285A,98,10600.0,0.04,50.0
ticks_20251219.xlsx,285A,94,9000.0,0.06,50.0
ticks_20251219.xlsx,285A,90,7300.0,0.08,50.0
ticks_20251219.xlsx,285A,86,7900.0,0.1,50.0
ticks_20251219.xlsx,285A,84,8600.0,0.12,50.0
ticks_20251219.xlsx,285A,78,4300.0,0.14,50.0
ticks_20251219.xlsx,285A,66,3500.0,0.16,50.0
ticks_20251219.xlsx,285A,60,8700.0,0.18,50.0
ticks_20251219.xlsx,285A,54,8500.0,0.2,50.0
ticks_20251219.xlsx,285A,44,13300.0,0.22,50.0
ticks_20251219.xlsx,285A,40,13100.0,0.24,50.0
ticks_20251219.xlsx,285A,36,14800.0,0.26,50.0
ticks_20251219.xlsx,285A,34,15300.0,0.28,50.0
ticks_20251219.xlsx,285A,30,16000.0,0.3,50.0
ticks_20251219.xlsx,285A,100,6700.0,0.02,55.0
ticks_20251219.xlsx,285A,100,6200.0,0.04,55.0
ticks_20251219.xlsx,285A,98,6300.0,0.06,55.0
ticks_20251219.xlsx,285A,94,4600.0,0.08,55.0
ticks_20251219.xlsx,285A,90,5200.0,0.1,55.0
ticks_20251219.xlsx,285A,88,5900.0,0.12,55.0
ticks_20251219.xlsx,285A,82,1600.0,0.14,55.0
ticks_20251219.xlsx,285A,70,800.0,0.16,55.0
ticks_20251219.xlsx,285A,64,6000.0,0.18,55.0
ticks_20251219.xlsx,285A,58,5800.0,0.2,55.0
ticks_20251219.xlsx,285A,48,10600.0,0.22,55.0
ticks_20251219.xlsx,285A,44,10400.0,0.24,55.0
ticks_20251219.xlsx,285A,40,12100.0,0.26,55.0
ticks_20251219.xlsx,285A,38,12600.0,0.28,55.0
ticks_20251219.xlsx,285A,34,13300.0,0.3,55.0
ticks_20251219.xlsx,285A,100,7900.0,0.02,60.0
ticks_20251219.xlsx,285A,100,8000.0,0.04,60.0
ticks_20251219.xlsx,285A,100,7000.0,0.06,60.0
ticks_20251219.xlsx,285A,98,4500.0,0.08,60.0
ticks_20251219.xlsx,285A,94,5100.0,0.1,60.0
ticks_20251219.xlsx,285A,92,5800.0,0.12,60.0
ticks_20251219.xlsx,285A,86,1500.0,0.14,60.0
ticks_20251219.xlsx,285A,74,700.0,0.16,60.0
ticks_20251219.xlsx,285A,68,5900.0,0.18,60.0
ticks_20251219.xlsx,285A,62,5700.0,0.2,60.0
ticks_20251219.xlsx,285A,52,10500.0,0.22,60.0
ticks_20251219.xlsx,285A,48,10300.0,0.24,60.0
ticks_20251219.xlsx,285A,44,12000.0,0.26,60.0
ticks_20251219.xlsx,285A,42,12500.0,0.28,60.0
ticks_20251219.xlsx,285A,38,13200.0,0.3,60.0
ticks_20251219.xlsx,285A,100,7900.0,0.02,65.0
ticks_20251219.xlsx,285A,100,7300.0,0.04,65.0
ticks_20251219.xlsx,285A,100,7100.0,0.06,65.0
ticks_20251219.xlsx,285A,100,3500.0,0.08,65.0
ticks_20251219.xlsx,285A,96,4100.0,0.1,65.0
ticks_20251219.xlsx,285A,94,4800.0,0.12,65.0
ticks_20251219.xlsx,285A,88,500.0,0.14,65.0
ticks_20251219.xlsx,285A,76,-300.0,0.16,65.0
ticks_20251219.xlsx,285A,70,4900.0,0.18,65.0
ticks_20251219.xlsx,285A,64,4700.0,0.2,65.0
ticks_20251219.xlsx,285A,54,9500.0,0.22,65.0
ticks_20251219.xlsx,285A,50,9300.0,0.24,65.0
ticks_20251219.xlsx,285A,46,11000.0,0.26,65.0
ticks_20251219.xlsx,285A,44,11500.0,0.28,65.0
ticks_20251219.xlsx,285A,40,12200.0,0.3,65.0
ticks_20251219.xlsx,285A,100,7900.0,0.02,70.0
ticks_20251219.xlsx,285A,100,7300.0,0.04,70.0
ticks_20251219.xlsx,285A,100,7100.0,0.06,70.0
ticks_20251219.xlsx,285A,100,3500.0,0.08,70.0
ticks_20251219.xlsx,285A,96,4100.0,0.1,70.0
ticks_20251219.xlsx,285A,94,4800.0,0.12,70.0
ticks_20251219.xlsx,285A,88,500.0,0.14,70.0
ticks_20251219.xlsx,285A,76,-300.0,0.16,70.0
ticks_20251219.xlsx,285A,70,4900.0,0.18,70.0
ticks_20251219.xlsx,285A,64,4700.0,0.2,70.0
ticks_20251219.xlsx,285A,54,9500.0,0.22,70.0
ticks_20251219.xlsx,285A,50,9300.0,0.24,70.0
ticks_20251219.xlsx,285A,46,11000.0,0.26,70.0
ticks_20251219.xlsx,285A,44,11500.0,0.28,70.0
ticks_20251219.xlsx,285A,40,12200.0,0.3,70.0
ticks_20251219.xlsx,285A,100,7900.0,0.02,75.0
ticks_20251219.xlsx,285A,100,7300.0,0.04,75.0
ticks_20251219.xlsx,285A,100,7100.0,0.06,75.0
ticks_20251219.xlsx,285A,100,3500.0,0.08,75.0
ticks_20251219.xlsx,285A,96,4100.0,0.1,75.0
ticks_20251219.xlsx,285A,94,4800.0,0.12,75.0
ticks_20251219.xlsx,285A,88,500.0,0.14,75.0
ticks_20251219.xlsx,285A,76,-300.0,0.16,75.0
ticks_20251219.xlsx,285A,70,4900.0,0.18,75.0
ticks_20251219.xlsx,285A,64,4700.0,0.2,75.0
ticks_20251219.xlsx,285A,54,9500.0,0.22,75.0
ticks_20251219.xlsx,285A,50,9300.0,0.24,75.0
ticks_20251219.xlsx,285A,46,11000.0,0.26,75.0
ticks_20251219.xlsx,285A,44,11500.0,0.28,75.0
ticks_20251219.xlsx,285A,40,12200.0,0.3,75.0
ticks_20251219.xlsx,285A,100,7900.0,0.02,75.0
ticks_20251219.xlsx,285A,100,7300.0,0.04,75.0
ticks_20251219.xlsx,285A,100,7100.0,0.06,75.0
ticks_20251219.xlsx,285A,100,3500.0,0.08,75.0
ticks_20251219.xlsx,285A,96,4100.0,0.1,75.0
ticks_20251219.xlsx,285A,94,4800.0,0.12,75.0
ticks_20251219.xlsx,285A,88,500.0,0.14,75.0
ticks_20251219.xlsx,285A,76,-300.0,0.16,75.0
ticks_20251219.xlsx,285A,70,4900.0,0.18,75.0
ticks_20251219.xlsx,285A,64,4700.0,0.2,75.0
ticks_20251219.xlsx,285A,54,9500.0,0.22,75.0
ticks_20251219.xlsx,285A,50,9300.0,0.24,75.0
ticks_20251219.xlsx,285A,46,11000.0,0.26,75.0
ticks_20251219.xlsx,285A,44,11500.0,0.28,75.0
ticks_20251219.xlsx,285A,40,12200.0,0.3,75.0
