,ts,price,ma1,ma2,vwap,momentum,profit,profit_max,dd_ratio,diff_ma,diff_vwap,n_trade,count_negative,ma_gc,ma_dc,vwap_gc,vwap_dc,warmup
2026-08-06 09:03:00,1785974580.746371,5751.0,5751.0,5751.0,5751.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,False,False,1.0
2026-08-06 09:03:02,1785974582.769686,5748.0,5750.55,5749.5,5748.0,1.0,0.0,0.0,0.0,0.00018262457605012296,0.0004436325678497185,0,0,False,False,False,False,1.0
2026-08-06 09:03:04,1785974584.7693224,5745.0,5749.7175,5748.0,5747.265432098766,1.0,0.0,0.0,0.0,0.00029879958246342123,0.00042664949621762886,0,0,False,False,False,False,1.0
2026-08-06 09:03:06,1785974586.7669475,5745.0,5749.009875,5747.25,5746.739336492891,1.0,0.0,0.0,0.0,0.0003062116664491258,0.0003951003123963162,0,0,False,False,False,False,1.0
2026-08-06 09:03:08,1785974588.777048,5753.0,5749.60839375,5748.4,5747.398586572438,0.5375812141010368,0.0,0.0,0.0,0.00021021392909333748,0.00038448824181508526,0,0,False,False,False,False,1.0
2026-08-06 09:03:10,1785974590.7741337,5751.0,5749.8171346875,5748.833333333333,5747.625165562914,0.42284685327185334,0.0,0.0,0.0,0.00017113060983387542,0.0003813695328844676,0,0,False,False,False,False,1.0
2026-08-06 09:03:12,1785974592.7777774,5735.0,5746.619564484375,5746.857142857143,5746.6957055214725,0.7306869852307597,0.0,0.0,0.0,-4.134057396288841e-05,-1.3249533470979524e-05,0,0,False,False,False,False,1.0
2026-08-06 09:03:14,1785974594.7777946,5734.0,5743.9016298117185,5745.25,5745.351618211739,0.814697596787646,0.0,0.0,0.0,-0.00023469304003854985,-0.00025237591993924706,0,0,False,False,False,False,1.0
2026-08-06 09:03:16,1785974596.780465,5743.0,5743.616385339961,5745.0,5745.136023916293,0.8205717575762992,0.0,0.0,0.0,-0.00024083806092929538,-0.0002645087200731073,0,0,False,False,False,False,1.0
2026-08-06 09:03:18,1785974598.779414,5766.0,5747.948927538967,5747.1,5748.3984867591425,0.2288760455558229,0.0,0.0,0.0,0.00014771407126490987,-7.82059944541301e-05,0,0,False,False,False,False,1.0
2026-08-06 09:03:20,1785974600.7886329,5766.0,5751.781588408122,5748.818181818182,5749.1016949152545,0.04553825421142828,0.0,0.0,0.0,0.0005154810077856232,0.00046614125737898487,0,0,False,False,False,False,1.0
2026-08-06 09:03:22,1785974602.7885077,5771.0,5757.364350146903,5750.666666666667,5751.403033586133,0.27979963470294283,0.0,0.0,0.0,0.0011646794829995822,0.001036497794704828,0,0,False,False,False,False,1.0
