file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20260119.xlsx,285A,100,-66500.0,30,300
ticks_20260119.xlsx,285A,94,-56000.0,40,300
ticks_20260119.xlsx,285A,80,-27500.0,50,300
ticks_20260119.xlsx,285A,54,-44500.0,60,300
ticks_20260119.xlsx,285A,42,-24500.0,70,300
ticks_20260119.xlsx,285A,38,-17000.0,80,300
ticks_20260119.xlsx,285A,26,-6500.0,90,300
ticks_20260119.xlsx,285A,18,-2000.0,100,300
ticks_20260119.xlsx,285A,16,-8500.0,110,300
ticks_20260119.xlsx,285A,12,-7000.0,120,300
ticks_20260119.xlsx,285A,12,-14000.0,130,300
ticks_20260119.xlsx,285A,10,-12500.0,140,300
ticks_20260119.xlsx,285A,8,-6000.0,150,300
ticks_20260119.xlsx,285A,100,-42000.0,30,400
ticks_20260119.xlsx,285A,94,-52000.0,40,400
ticks_20260119.xlsx,285A,64,-35000.0,50,400
ticks_20260119.xlsx,285A,50,-31000.0,60,400
ticks_20260119.xlsx,285A,42,-19500.0,70,400
ticks_20260119.xlsx,285A,28,-24000.0,80,400
ticks_20260119.xlsx,285A,30,-28000.0,90,400
ticks_20260119.xlsx,285A,24,-23500.0,100,400
ticks_20260119.xlsx,285A,22,-34500.0,110,400
ticks_20260119.xlsx,285A,14,-13500.0,120,400
ticks_20260119.xlsx,285A,14,-16500.0,130,400
ticks_20260119.xlsx,285A,14,-21000.0,140,400
ticks_20260119.xlsx,285A,14,-21000.0,150,400
ticks_20260119.xlsx,285A,98,-39000.0,30,500
ticks_20260119.xlsx,285A,72,-24500.0,40,500
ticks_20260119.xlsx,285A,58,-32500.0,50,500
ticks_20260119.xlsx,285A,38,-17000.0,60,500
ticks_20260119.xlsx,285A,34,-13000.0,70,500
ticks_20260119.xlsx,285A,28,-21500.0,80,500
ticks_20260119.xlsx,285A,24,-32000.0,90,500
ticks_20260119.xlsx,285A,26,-30000.0,100,500
ticks_20260119.xlsx,285A,20,-31500.0,110,500
ticks_20260119.xlsx,285A,16,-21500.0,120,500
ticks_20260119.xlsx,285A,14,-7500.0,130,500
ticks_20260119.xlsx,285A,14,-9000.0,140,500
ticks_20260119.xlsx,285A,8,-6500.0,150,500
ticks_20260119.xlsx,285A,86,-29500.0,30,600
ticks_20260119.xlsx,285A,64,-44000.0,40,600
ticks_20260119.xlsx,285A,52,-18500.0,50,600
ticks_20260119.xlsx,285A,34,-28000.0,60,600
ticks_20260119.xlsx,285A,24,-18000.0,70,600
ticks_20260119.xlsx,285A,28,-14000.0,80,600
ticks_20260119.xlsx,285A,22,-26000.0,90,600
ticks_20260119.xlsx,285A,18,-22000.0,100,600
ticks_20260119.xlsx,285A,10,-16500.0,110,600
ticks_20260119.xlsx,285A,12,-24000.0,120,600
