file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20260113.xlsx,285A,74,-4000.0,30,300
ticks_20260113.xlsx,285A,48,28500.0,40,300
ticks_20260113.xlsx,285A,30,11500.0,50,300
ticks_20260113.xlsx,285A,28,2000.0,60,300
ticks_20260113.xlsx,285A,20,4000.0,70,300
ticks_20260113.xlsx,285A,20,3500.0,80,300
ticks_20260113.xlsx,285A,14,4000.0,90,300
ticks_20260113.xlsx,285A,10,7500.0,100,300
ticks_20260113.xlsx,285A,12,10500.0,110,300
ticks_20260113.xlsx,285A,12,-5000.0,120,300
ticks_20260113.xlsx,285A,10,6000.0,130,300
ticks_20260113.xlsx,285A,10,5500.0,140,300
ticks_20260113.xlsx,285A,6,-6000.0,150,300
ticks_20260113.xlsx,285A,60,-11000.0,30,400
ticks_20260113.xlsx,285A,34,-4000.0,40,400
ticks_20260113.xlsx,285A,26,500.0,50,400
ticks_20260113.xlsx,285A,18,11000.0,60,400
ticks_20260113.xlsx,285A,16,4000.0,70,400
ticks_20260113.xlsx,285A,10,7000.0,80,400
ticks_20260113.xlsx,285A,6,10500.0,90,400
ticks_20260113.xlsx,285A,10,4500.0,100,400
ticks_20260113.xlsx,285A,10,9500.0,110,400
ticks_20260113.xlsx,285A,8,8500.0,120,400
ticks_20260113.xlsx,285A,8,9500.0,130,400
ticks_20260113.xlsx,285A,6,-5000.0,140,400
ticks_20260113.xlsx,285A,6,12000.0,150,400
ticks_20260113.xlsx,285A,60,-9000.0,30,500
ticks_20260113.xlsx,285A,40,-3000.0,40,500
ticks_20260113.xlsx,285A,30,8000.0,50,500
ticks_20260113.xlsx,285A,24,13500.0,60,500
ticks_20260113.xlsx,285A,16,19500.0,70,500
ticks_20260113.xlsx,285A,8,-2500.0,80,500
ticks_20260113.xlsx,285A,8,3000.0,90,500
ticks_20260113.xlsx,285A,8,2500.0,100,500
ticks_20260113.xlsx,285A,10,2500.0,110,500
ticks_20260113.xlsx,285A,8,-5000.0,120,500
ticks_20260113.xlsx,285A,6,7500.0,130,500
ticks_20260113.xlsx,285A,6,-5000.0,140,500
