file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20260115.xlsx,285A,70,15500.0,30,300
ticks_20260115.xlsx,285A,56,20000.0,40,300
ticks_20260115.xlsx,285A,36,14500.0,50,300
ticks_20260115.xlsx,285A,32,13500.0,60,300
ticks_20260115.xlsx,285A,34,17000.0,70,300
ticks_20260115.xlsx,285A,16,9000.0,80,300
ticks_20260115.xlsx,285A,16,32500.0,90,300
ticks_20260115.xlsx,285A,16,-5000.0,100,300
ticks_20260115.xlsx,285A,12,3500.0,110,300
ticks_20260115.xlsx,285A,10,8000.0,120,300
ticks_20260115.xlsx,285A,8,11000.0,130,300
ticks_20260115.xlsx,285A,6,11000.0,140,300
ticks_20260115.xlsx,285A,4,6000.0,150,300
ticks_20260115.xlsx,285A,68,25500.0,30,400
ticks_20260115.xlsx,285A,48,25500.0,40,400
ticks_20260115.xlsx,285A,30,18000.0,50,400
ticks_20260115.xlsx,285A,30,7000.0,60,400
ticks_20260115.xlsx,285A,26,11500.0,70,400
ticks_20260115.xlsx,285A,20,5000.0,80,400
ticks_20260115.xlsx,285A,18,5500.0,90,400
ticks_20260115.xlsx,285A,16,500.0,100,400
ticks_20260115.xlsx,285A,6,9500.0,110,400
ticks_20260115.xlsx,285A,8,11000.0,120,400
ticks_20260115.xlsx,285A,8,9500.0,130,400
ticks_20260115.xlsx,285A,10,2000.0,140,400
ticks_20260115.xlsx,285A,6,500.0,150,400
ticks_20260115.xlsx,285A,62,14000.0,30,500
ticks_20260115.xlsx,285A,36,36000.0,40,500
ticks_20260115.xlsx,285A,26,4500.0,50,500
ticks_20260115.xlsx,285A,28,3500.0,60,500
ticks_20260115.xlsx,285A,22,-5500.0,70,500
ticks_20260115.xlsx,285A,20,-11000.0,80,500
ticks_20260115.xlsx,285A,12,-8000.0,90,500
ticks_20260115.xlsx,285A,12,-8500.0,100,500
ticks_20260115.xlsx,285A,6,2500.0,110,500
ticks_20260115.xlsx,285A,6,2500.0,120,500
ticks_20260115.xlsx,285A,8,2000.0,130,500
ticks_20260115.xlsx,285A,4,8500.0,140,500
ticks_20260115.xlsx,285A,4,6500.0,150,500
ticks_20260115.xlsx,285A,56,17500.0,30,600
ticks_20260115.xlsx,285A,42,26000.0,40,600
ticks_20260115.xlsx,285A,34,-3500.0,50,600
ticks_20260115.xlsx,285A,28,-4000.0,60,600
ticks_20260115.xlsx,285A,24,-4500.0,70,600
ticks_20260115.xlsx,285A,20,-6000.0,80,600
ticks_20260115.xlsx,285A,18,1500.0,90,600
ticks_20260115.xlsx,285A,10,0.0,100,600
ticks_20260115.xlsx,285A,6,8500.0,110,600
ticks_20260115.xlsx,285A,8,10500.0,120,600
ticks_20260115.xlsx,285A,4,9000.0,130,600
ticks_20260115.xlsx,285A,4,2000.0,140,600
ticks_20260115.xlsx,285A,4,1500.0,150,600
ticks_20260115.xlsx,285A,54,17000.0,30,700
ticks_20260115.xlsx,285A,44,32500.0,40,700
ticks_20260115.xlsx,285A,28,7000.0,50,700
ticks_20260115.xlsx,285A,24,5500.0,60,700
ticks_20260115.xlsx,285A,22,0.0,70,700
ticks_20260115.xlsx,285A,22,-4000.0,80,700
ticks_20260115.xlsx,285A,16,3000.0,90,700
ticks_20260115.xlsx,285A,14,1000.0,100,700
ticks_20260115.xlsx,285A,6,8000.0,110,700
ticks_20260115.xlsx,285A,6,7500.0,120,700
ticks_20260115.xlsx,285A,6,7500.0,130,700
ticks_20260115.xlsx,285A,4,14500.0,140,700
ticks_20260115.xlsx,285A,4,13500.0,150,700
ticks_20260115.xlsx,285A,48,19500.0,30,800
ticks_20260115.xlsx,285A,40,10500.0,40,800
ticks_20260115.xlsx,285A,30,5500.0,50,800
ticks_20260115.xlsx,285A,24,-1000.0,60,800
ticks_20260115.xlsx,285A,22,2500.0,70,800
ticks_20260115.xlsx,285A,16,-3500.0,80,800
ticks_20260115.xlsx,285A,12,3500.0,90,800
ticks_20260115.xlsx,285A,12,1000.0,100,800
ticks_20260115.xlsx,285A,8,6500.0,110,800
ticks_20260115.xlsx,285A,8,7000.0,120,800
ticks_20260115.xlsx,285A,4,11500.0,130,800
ticks_20260115.xlsx,285A,4,12000.0,140,800
ticks_20260115.xlsx,285A,4,12000.0,150,800
ticks_20260115.xlsx,285A,50,23000.0,30,900
ticks_20260115.xlsx,285A,38,9000.0,40,900
ticks_20260115.xlsx,285A,32,2000.0,50,900
ticks_20260115.xlsx,285A,22,-500.0,60,900
ticks_20260115.xlsx,285A,24,1500.0,70,900
ticks_20260115.xlsx,285A,20,-3000.0,80,900
ticks_20260115.xlsx,285A,12,1000.0,90,900
