file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20250912.xlsx,7203,36,500.0,30,300,10
ticks_20250912.xlsx,7203,24,650.0,40,300,10
ticks_20250912.xlsx,7203,24,-350.0,50,300,10
ticks_20250912.xlsx,7203,16,-200.0,60,300,10
ticks_20250912.xlsx,7203,4,0.0,70,300,10
ticks_20250912.xlsx,7203,4,50.0,80,300,10
ticks_20250912.xlsx,7203,2,200.0,90,300,10
ticks_20250912.xlsx,7203,2,250.0,100,300,10
ticks_20250912.xlsx,7203,2,200.0,110,300,10
ticks_20250912.xlsx,7203,2,150.0,120,300,10
ticks_20250912.xlsx,7203,0,0.0,130,300,10
ticks_20250912.xlsx,7203,0,0.0,140,300,10
ticks_20250912.xlsx,7203,0,0.0,150,300,10
ticks_20250912.xlsx,7203,0,0.0,160,300,10
ticks_20250912.xlsx,7203,0,0.0,170,300,10
ticks_20250912.xlsx,7203,0,0.0,180,300,10
ticks_20250912.xlsx,7203,0,0.0,190,300,10
ticks_20250912.xlsx,7203,36,500.0,30,350,10
ticks_20250912.xlsx,7203,22,400.0,40,350,10
ticks_20250912.xlsx,7203,18,100.0,50,350,10
ticks_20250912.xlsx,7203,10,-650.0,60,350,10
ticks_20250912.xlsx,7203,6,-350.0,70,350,10
ticks_20250912.xlsx,7203,2,-50.0,80,350,10
ticks_20250912.xlsx,7203,2,-250.0,90,350,10
ticks_20250912.xlsx,7203,2,-150.0,100,350,10
ticks_20250912.xlsx,7203,2,-150.0,110,350,10
ticks_20250912.xlsx,7203,2,-200.0,120,350,10
ticks_20250912.xlsx,7203,0,0.0,130,350,10
ticks_20250912.xlsx,7203,0,0.0,140,350,10
ticks_20250912.xlsx,7203,0,0.0,150,350,10
ticks_20250912.xlsx,7203,2,-550.0,160,350,10
ticks_20250912.xlsx,7203,2,-650.0,170,350,10
ticks_20250912.xlsx,7203,0,0.0,180,350,10
ticks_20250912.xlsx,7203,0,0.0,190,350,10
ticks_20250912.xlsx,7203,30,1350.0,30,400,10
ticks_20250912.xlsx,7203,24,500.0,40,400,10
ticks_20250912.xlsx,7203,16,400.0,50,400,10
ticks_20250912.xlsx,7203,10,300.0,60,400,10
ticks_20250912.xlsx,7203,6,-150.0,70,400,10
ticks_20250912.xlsx,7203,0,0.0,80,400,10
ticks_20250912.xlsx,7203,2,-50.0,90,400,10
ticks_20250912.xlsx,7203,2,0.0,100,400,10
ticks_20250912.xlsx,7203,2,-150.0,110,400,10
