file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20251229.xlsx,285A,100,-40500.0,30,300
ticks_20251229.xlsx,285A,100,-42500.0,40,300
ticks_20251229.xlsx,285A,100,-32000.0,50,300
ticks_20251229.xlsx,285A,98,-35500.0,60,300
ticks_20251229.xlsx,285A,100,-23000.0,70,300
ticks_20251229.xlsx,285A,86,-30500.0,80,300
ticks_20251229.xlsx,285A,80,-27500.0,90,300
ticks_20251229.xlsx,285A,60,-17500.0,100,300
ticks_20251229.xlsx,285A,62,-30500.0,110,300
ticks_20251229.xlsx,285A,50,-19500.0,120,300
ticks_20251229.xlsx,285A,44,-12000.0,130,300
ticks_20251229.xlsx,285A,36,-26000.0,140,300
ticks_20251229.xlsx,285A,34,-9000.0,150,300
ticks_20251229.xlsx,285A,100,-39500.0,30,400
ticks_20251229.xlsx,285A,100,-36500.0,40,400
ticks_20251229.xlsx,285A,100,-44500.0,50,400
ticks_20251229.xlsx,285A,88,-51000.0,60,400
ticks_20251229.xlsx,285A,80,-40000.0,70,400
ticks_20251229.xlsx,285A,72,-28500.0,80,400
ticks_20251229.xlsx,285A,68,-13500.0,90,400
ticks_20251229.xlsx,285A,62,-18000.0,100,400
ticks_20251229.xlsx,285A,52,-31500.0,110,400
ticks_20251229.xlsx,285A,42,-14000.0,120,400
ticks_20251229.xlsx,285A,46,-11500.0,130,400
ticks_20251229.xlsx,285A,38,-1000.0,140,400
ticks_20251229.xlsx,285A,40,2500.0,150,400
ticks_20251229.xlsx,285A,100,-70000.0,30,500
ticks_20251229.xlsx,285A,100,-57500.0,40,500
ticks_20251229.xlsx,285A,100,-61000.0,50,500
ticks_20251229.xlsx,285A,90,-39000.0,60,500
ticks_20251229.xlsx,285A,88,-64000.0,70,500
ticks_20251229.xlsx,285A,68,-41500.0,80,500
ticks_20251229.xlsx,285A,60,-23000.0,90,500
ticks_20251229.xlsx,285A,50,-35500.0,100,500
ticks_20251229.xlsx,285A,50,-24000.0,110,500
ticks_20251229.xlsx,285A,42,-11500.0,120,500
ticks_20251229.xlsx,285A,36,4000.0,130,500
ticks_20251229.xlsx,285A,36,-8000.0,140,500
ticks_20251229.xlsx,285A,32,-12500.0,150,500
ticks_20251229.xlsx,285A,100,-39500.0,30,600
ticks_20251229.xlsx,285A,100,-41000.0,40,600
ticks_20251229.xlsx,285A,100,-64000.0,50,600
ticks_20251229.xlsx,285A,92,-39000.0,60,600
ticks_20251229.xlsx,285A,70,-50500.0,70,600
ticks_20251229.xlsx,285A,72,-38500.0,80,600
ticks_20251229.xlsx,285A,56,-28500.0,90,600
ticks_20251229.xlsx,285A,46,-27500.0,100,600
ticks_20251229.xlsx,285A,50,-26500.0,110,600
ticks_20251229.xlsx,285A,40,-13500.0,120,600
ticks_20251229.xlsx,285A,42,-23500.0,130,600
ticks_20251229.xlsx,285A,30,-6000.0,140,600
ticks_20251229.xlsx,285A,28,-14500.0,150,600
ticks_20251229.xlsx,285A,100,-39500.0,30,700
ticks_20251229.xlsx,285A,100,-43500.0,40,700
ticks_20251229.xlsx,285A,100,-56500.0,50,700
ticks_20251229.xlsx,285A,86,-36500.0,60,700
ticks_20251229.xlsx,285A,84,-57500.0,70,700
ticks_20251229.xlsx,285A,70,-68000.0,80,700
ticks_20251229.xlsx,285A,54,-35000.0,90,700
ticks_20251229.xlsx,285A,48,-22000.0,100,700
ticks_20251229.xlsx,285A,50,-25500.0,110,700
ticks_20251229.xlsx,285A,38,-15500.0,120,700
ticks_20251229.xlsx,285A,38,-21000.0,130,700
ticks_20251229.xlsx,285A,34,-11500.0,140,700
ticks_20251229.xlsx,285A,30,-14000.0,150,700
ticks_20251229.xlsx,285A,100,-40000.0,30,800
ticks_20251229.xlsx,285A,98,-33000.0,40,800
ticks_20251229.xlsx,285A,88,-37000.0,50,800
ticks_20251229.xlsx,285A,78,-22500.0,60,800
ticks_20251229.xlsx,285A,70,-19000.0,70,800
ticks_20251229.xlsx,285A,54,-36500.0,80,800
ticks_20251229.xlsx,285A,48,-20500.0,90,800
ticks_20251229.xlsx,285A,44,-9000.0,100,800
ticks_20251229.xlsx,285A,44,-13000.0,110,800
ticks_20251229.xlsx,285A,38,-29500.0,120,800
ticks_20251229.xlsx,285A,42,-31500.0,130,800
ticks_20251229.xlsx,285A,34,-16500.0,140,800
ticks_20251229.xlsx,285A,32,-12500.0,150,800
ticks_20251229.xlsx,285A,100,-15500.0,30,900
ticks_20251229.xlsx,285A,96,-35500.0,40,900
