file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20251230.xlsx,285A,100,-1500.0,30,300
ticks_20251230.xlsx,285A,100,-13500.0,40,300
ticks_20251230.xlsx,285A,100,-9000.0,50,300
ticks_20251230.xlsx,285A,86,-6500.0,60,300
ticks_20251230.xlsx,285A,72,-500.0,70,300
ticks_20251230.xlsx,285A,56,-8000.0,80,300
ticks_20251230.xlsx,285A,46,-5000.0,90,300
ticks_20251230.xlsx,285A,38,-7500.0,100,300
ticks_20251230.xlsx,285A,32,-11500.0,110,300
ticks_20251230.xlsx,285A,28,-11500.0,120,300
ticks_20251230.xlsx,285A,26,-11000.0,130,300
ticks_20251230.xlsx,285A,20,-12000.0,140,300
ticks_20251230.xlsx,285A,14,-8000.0,150,300
ticks_20251230.xlsx,285A,100,-31000.0,30,400
ticks_20251230.xlsx,285A,90,-26500.0,40,400
ticks_20251230.xlsx,285A,88,-15500.0,50,400
ticks_20251230.xlsx,285A,64,-41000.0,60,400
ticks_20251230.xlsx,285A,62,-28000.0,70,400
ticks_20251230.xlsx,285A,48,-28500.0,80,400
ticks_20251230.xlsx,285A,48,-25500.0,90,400
ticks_20251230.xlsx,285A,38,-19500.0,100,400
ticks_20251230.xlsx,285A,36,-12500.0,110,400
ticks_20251230.xlsx,285A,26,-12000.0,120,400
ticks_20251230.xlsx,285A,28,-15000.0,130,400
ticks_20251230.xlsx,285A,24,-17500.0,140,400
ticks_20251230.xlsx,285A,20,-8500.0,150,400
ticks_20251230.xlsx,285A,100,-58000.0,30,500
ticks_20251230.xlsx,285A,100,-33000.0,40,500
ticks_20251230.xlsx,285A,94,-51000.0,50,500
ticks_20251230.xlsx,285A,66,-49500.0,60,500
ticks_20251230.xlsx,285A,58,-37500.0,70,500
ticks_20251230.xlsx,285A,48,-27000.0,80,500
ticks_20251230.xlsx,285A,46,-30000.0,90,500
ticks_20251230.xlsx,285A,36,-30500.0,100,500
ticks_20251230.xlsx,285A,30,-29500.0,110,500
ticks_20251230.xlsx,285A,30,-25500.0,120,500
ticks_20251230.xlsx,285A,24,-22000.0,130,500
ticks_20251230.xlsx,285A,24,-18000.0,140,500
ticks_20251230.xlsx,285A,20,-12500.0,150,500
ticks_20251230.xlsx,285A,100,-36000.0,30,600
ticks_20251230.xlsx,285A,94,-38500.0,40,600
ticks_20251230.xlsx,285A,86,-42500.0,50,600
ticks_20251230.xlsx,285A,76,-44500.0,60,600
ticks_20251230.xlsx,285A,60,-41000.0,70,600
ticks_20251230.xlsx,285A,44,-33000.0,80,600
ticks_20251230.xlsx,285A,40,-32500.0,90,600
ticks_20251230.xlsx,285A,32,-30500.0,100,600
ticks_20251230.xlsx,285A,28,-27500.0,110,600
ticks_20251230.xlsx,285A,26,-7500.0,120,600
ticks_20251230.xlsx,285A,24,-18000.0,130,600
ticks_20251230.xlsx,285A,16,-9500.0,140,600
ticks_20251230.xlsx,285A,14,-13500.0,150,600
ticks_20251230.xlsx,285A,100,-51500.0,30,700
ticks_20251230.xlsx,285A,86,-30500.0,40,700
ticks_20251230.xlsx,285A,72,-30000.0,50,700
ticks_20251230.xlsx,285A,60,-30500.0,60,700
ticks_20251230.xlsx,285A,46,-30000.0,70,700
ticks_20251230.xlsx,285A,34,-18500.0,80,700
ticks_20251230.xlsx,285A,34,-10000.0,90,700
ticks_20251230.xlsx,285A,32,-13500.0,100,700
ticks_20251230.xlsx,285A,28,-19000.0,110,700
ticks_20251230.xlsx,285A,20,-17000.0,120,700
ticks_20251230.xlsx,285A,16,-5500.0,130,700
ticks_20251230.xlsx,285A,14,-12000.0,140,700
ticks_20251230.xlsx,285A,12,-8500.0,150,700
ticks_20251230.xlsx,285A,100,-31500.0,30,800
ticks_20251230.xlsx,285A,80,-14500.0,40,800
ticks_20251230.xlsx,285A,68,-23500.0,50,800
ticks_20251230.xlsx,285A,52,-25000.0,60,800
ticks_20251230.xlsx,285A,46,-18000.0,70,800
ticks_20251230.xlsx,285A,40,-16000.0,80,800
ticks_20251230.xlsx,285A,44,-17000.0,90,800
ticks_20251230.xlsx,285A,30,-14500.0,100,800
ticks_20251230.xlsx,285A,26,-19000.0,110,800
ticks_20251230.xlsx,285A,22,-18000.0,120,800
ticks_20251230.xlsx,285A,16,-21000.0,130,800
ticks_20251230.xlsx,285A,10,-10000.0,140,800
ticks_20251230.xlsx,285A,8,-4000.0,150,800
ticks_20251230.xlsx,285A,94,-29000.0,30,900
ticks_20251230.xlsx,285A,66,-25000.0,40,900
ticks_20251230.xlsx,285A,58,-38000.0,50,900
ticks_20251230.xlsx,285A,44,-15500.0,60,900
ticks_20251230.xlsx,285A,46,-14000.0,70,900
ticks_20251230.xlsx,285A,36,-17500.0,80,900
ticks_20251230.xlsx,285A,34,-19500.0,90,900
ticks_20251230.xlsx,285A,28,-18000.0,100,900
