file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20260107.xlsx,285A,100,-22500.0,30,300
ticks_20260107.xlsx,285A,100,2500.0,40,300
ticks_20260107.xlsx,285A,100,-11500.0,50,300
ticks_20260107.xlsx,285A,100,6000.0,60,300
ticks_20260107.xlsx,285A,100,17000.0,70,300
ticks_20260107.xlsx,285A,92,45500.0,80,300
ticks_20260107.xlsx,285A,82,32000.0,90,300
ticks_20260107.xlsx,285A,88,39500.0,100,300
ticks_20260107.xlsx,285A,80,14500.0,110,300
ticks_20260107.xlsx,285A,66,4000.0,120,300
ticks_20260107.xlsx,285A,60,42000.0,130,300
ticks_20260107.xlsx,285A,62,56000.0,140,300
ticks_20260107.xlsx,285A,44,51000.0,150,300
ticks_20260107.xlsx,285A,100,-35500.0,30,400
ticks_20260107.xlsx,285A,100,-10000.0,40,400
ticks_20260107.xlsx,285A,100,17500.0,50,400
ticks_20260107.xlsx,285A,88,27000.0,60,400
ticks_20260107.xlsx,285A,84,12500.0,70,400
ticks_20260107.xlsx,285A,68,19500.0,80,400
ticks_20260107.xlsx,285A,72,7500.0,90,400
ticks_20260107.xlsx,285A,70,0.0,100,400
ticks_20260107.xlsx,285A,64,39000.0,110,400
ticks_20260107.xlsx,285A,62,33500.0,120,400
ticks_20260107.xlsx,285A,64,39000.0,130,400
ticks_20260107.xlsx,285A,60,58500.0,140,400
ticks_20260107.xlsx,285A,48,44000.0,150,400
ticks_20260107.xlsx,285A,96,45000.0,30,500
ticks_20260107.xlsx,285A,96,30000.0,40,500
ticks_20260107.xlsx,285A,82,5000.0,50,500
ticks_20260107.xlsx,285A,78,23500.0,60,500
ticks_20260107.xlsx,285A,74,7000.0,70,500
ticks_20260107.xlsx,285A,68,20500.0,80,500
ticks_20260107.xlsx,285A,64,31500.0,90,500
ticks_20260107.xlsx,285A,66,34000.0,100,500
ticks_20260107.xlsx,285A,54,43500.0,110,500
ticks_20260107.xlsx,285A,50,30500.0,120,500
ticks_20260107.xlsx,285A,52,28500.0,130,500
ticks_20260107.xlsx,285A,44,28500.0,140,500
ticks_20260107.xlsx,285A,42,10000.0,150,500
ticks_20260107.xlsx,285A,86,43000.0,30,600
ticks_20260107.xlsx,285A,88,4500.0,40,600
ticks_20260107.xlsx,285A,78,3000.0,50,600
ticks_20260107.xlsx,285A,68,31000.0,60,600
ticks_20260107.xlsx,285A,66,32500.0,70,600
ticks_20260107.xlsx,285A,60,36500.0,80,600
ticks_20260107.xlsx,285A,54,41500.0,90,600
ticks_20260107.xlsx,285A,54,17500.0,100,600
ticks_20260107.xlsx,285A,50,29500.0,110,600
ticks_20260107.xlsx,285A,48,10500.0,120,600
ticks_20260107.xlsx,285A,50,9000.0,130,600
ticks_20260107.xlsx,285A,46,20500.0,140,600
ticks_20260107.xlsx,285A,38,13000.0,150,600
ticks_20260107.xlsx,285A,90,20000.0,30,700
ticks_20260107.xlsx,285A,78,29500.0,40,700
ticks_20260107.xlsx,285A,68,22000.0,50,700
ticks_20260107.xlsx,285A,64,23000.0,60,700
ticks_20260107.xlsx,285A,58,-17000.0,70,700
ticks_20260107.xlsx,285A,54,6000.0,80,700
ticks_20260107.xlsx,285A,54,-5000.0,90,700
ticks_20260107.xlsx,285A,54,23500.0,100,700
ticks_20260107.xlsx,285A,50,20500.0,110,700
ticks_20260107.xlsx,285A,50,-6500.0,120,700
ticks_20260107.xlsx,285A,46,-14500.0,130,700
ticks_20260107.xlsx,285A,42,-16500.0,140,700
ticks_20260107.xlsx,285A,40,6000.0,150,700
ticks_20260107.xlsx,285A,88,22000.0,30,800
ticks_20260107.xlsx,285A,78,-6500.0,40,800
ticks_20260107.xlsx,285A,58,6000.0,50,800
ticks_20260107.xlsx,285A,54,-8500.0,60,800
ticks_20260107.xlsx,285A,56,-10000.0,70,800
ticks_20260107.xlsx,285A,54,-4000.0,80,800
ticks_20260107.xlsx,285A,56,-35500.0,90,800
ticks_20260107.xlsx,285A,48,-19000.0,100,800
ticks_20260107.xlsx,285A,44,7000.0,110,800
ticks_20260107.xlsx,285A,38,-27500.0,120,800
ticks_20260107.xlsx,285A,38,-22500.0,130,800
ticks_20260107.xlsx,285A,38,22000.0,140,800
ticks_20260107.xlsx,285A,34,20000.0,150,800
ticks_20260107.xlsx,285A,100,4000.0,30,900
ticks_20260107.xlsx,285A,78,-13500.0,40,900
ticks_20260107.xlsx,285A,62,-4500.0,50,900
ticks_20260107.xlsx,285A,64,-16000.0,60,900
ticks_20260107.xlsx,285A,58,-47000.0,70,900
ticks_20260107.xlsx,285A,52,-11000.0,80,900
ticks_20260107.xlsx,285A,50,-6500.0,90,900
ticks_20260107.xlsx,285A,48,-23500.0,100,900
ticks_20260107.xlsx,285A,48,-20500.0,110,900
ticks_20260107.xlsx,285A,42,-35000.0,120,900
ticks_20260107.xlsx,285A,34,-7500.0,130,900
ticks_20260107.xlsx,285A,32,4000.0,140,900
ticks_20260107.xlsx,285A,22,3000.0,150,900
ticks_20260107.xlsx,285A,90,-8500.0,30,1000
ticks_20260107.xlsx,285A,92,-31500.0,40,1000
ticks_20260107.xlsx,285A,70,1500.0,50,1000
ticks_20260107.xlsx,285A,68,-28500.0,60,1000
ticks_20260107.xlsx,285A,54,-15000.0,70,1000
ticks_20260107.xlsx,285A,52,-11500.0,80,1000
ticks_20260107.xlsx,285A,42,-11500.0,90,1000
ticks_20260107.xlsx,285A,48,-17500.0,100,1000
ticks_20260107.xlsx,285A,48,-5500.0,110,1000
ticks_20260107.xlsx,285A,44,-33500.0,120,1000
ticks_20260107.xlsx,285A,36,-11000.0,130,1000
ticks_20260107.xlsx,285A,34,-13500.0,140,1000
ticks_20260107.xlsx,285A,26,-9000.0,150,1000
ticks_20260107.xlsx,285A,96,-24000.0,30,1100
ticks_20260107.xlsx,285A,80,-62000.0,40,1100
ticks_20260107.xlsx,285A,78,-37000.0,50,1100
ticks_20260107.xlsx,285A,66,-48500.0,60,1100
ticks_20260107.xlsx,285A,68,-63000.0,70,1100
ticks_20260107.xlsx,285A,60,-34000.0,80,1100
ticks_20260107.xlsx,285A,56,-16500.0,90,1100
ticks_20260107.xlsx,285A,46,-9500.0,100,1100
