file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20260114.xlsx,285A,100,78000.0,30,300
ticks_20260114.xlsx,285A,100,39000.0,40,300
ticks_20260114.xlsx,285A,100,59500.0,50,300
ticks_20260114.xlsx,285A,76,43500.0,60,300
ticks_20260114.xlsx,285A,70,63500.0,70,300
ticks_20260114.xlsx,285A,70,53500.0,80,300
ticks_20260114.xlsx,285A,68,47500.0,90,300
ticks_20260114.xlsx,285A,60,61500.0,100,300
ticks_20260114.xlsx,285A,56,55500.0,110,300
ticks_20260114.xlsx,285A,48,20500.0,120,300
ticks_20260114.xlsx,285A,48,32500.0,130,300
ticks_20260114.xlsx,285A,42,37500.0,140,300
ticks_20260114.xlsx,285A,32,50500.0,150,300
ticks_20260114.xlsx,285A,100,31000.0,30,400
ticks_20260114.xlsx,285A,100,37000.0,40,400
ticks_20260114.xlsx,285A,96,13500.0,50,400
ticks_20260114.xlsx,285A,78,25000.0,60,400
ticks_20260114.xlsx,285A,64,39000.0,70,400
ticks_20260114.xlsx,285A,58,53500.0,80,400
ticks_20260114.xlsx,285A,60,57000.0,90,400
ticks_20260114.xlsx,285A,46,50500.0,100,400
ticks_20260114.xlsx,285A,46,59500.0,110,400
ticks_20260114.xlsx,285A,28,40500.0,120,400
ticks_20260114.xlsx,285A,34,35000.0,130,400
ticks_20260114.xlsx,285A,36,22000.0,140,400
ticks_20260114.xlsx,285A,36,23000.0,150,400
ticks_20260114.xlsx,285A,100,48000.0,30,500
ticks_20260114.xlsx,285A,80,54000.0,40,500
ticks_20260114.xlsx,285A,74,46000.0,50,500
ticks_20260114.xlsx,285A,58,30500.0,60,500
ticks_20260114.xlsx,285A,54,58000.0,70,500
ticks_20260114.xlsx,285A,52,66500.0,80,500
ticks_20260114.xlsx,285A,50,44500.0,90,500
ticks_20260114.xlsx,285A,40,39500.0,100,500
ticks_20260114.xlsx,285A,40,32500.0,110,500
ticks_20260114.xlsx,285A,34,32000.0,120,500
ticks_20260114.xlsx,285A,32,10500.0,130,500
ticks_20260114.xlsx,285A,30,4500.0,140,500
ticks_20260114.xlsx,285A,22,0.0,150,500
ticks_20260114.xlsx,285A,100,20000.0,30,600
ticks_20260114.xlsx,285A,74,70000.0,40,600
ticks_20260114.xlsx,285A,66,84000.0,50,600
ticks_20260114.xlsx,285A,50,99500.0,60,600
ticks_20260114.xlsx,285A,56,76500.0,70,600
ticks_20260114.xlsx,285A,44,37500.0,80,600
ticks_20260114.xlsx,285A,54,52500.0,90,600
ticks_20260114.xlsx,285A,50,13500.0,100,600
ticks_20260114.xlsx,285A,36,27000.0,110,600
ticks_20260114.xlsx,285A,32,-3000.0,120,600
ticks_20260114.xlsx,285A,26,-7500.0,130,600
ticks_20260114.xlsx,285A,18,-1500.0,140,600
ticks_20260114.xlsx,285A,20,-2500.0,150,600
ticks_20260114.xlsx,285A,86,81000.0,30,700
ticks_20260114.xlsx,285A,68,76500.0,40,700
ticks_20260114.xlsx,285A,62,77500.0,50,700
ticks_20260114.xlsx,285A,46,89000.0,60,700
ticks_20260114.xlsx,285A,44,38000.0,70,700
ticks_20260114.xlsx,285A,46,52000.0,80,700
ticks_20260114.xlsx,285A,42,20500.0,90,700
ticks_20260114.xlsx,285A,36,500.0,100,700
ticks_20260114.xlsx,285A,32,-500.0,110,700
ticks_20260114.xlsx,285A,30,30000.0,120,700
ticks_20260114.xlsx,285A,30,30500.0,130,700
ticks_20260114.xlsx,285A,28,-9000.0,140,700
ticks_20260114.xlsx,285A,26,-9500.0,150,700
ticks_20260114.xlsx,285A,86,72000.0,30,800
ticks_20260114.xlsx,285A,62,69500.0,40,800
ticks_20260114.xlsx,285A,54,39500.0,50,800
ticks_20260114.xlsx,285A,50,56000.0,60,800
ticks_20260114.xlsx,285A,46,44000.0,70,800
ticks_20260114.xlsx,285A,46,35500.0,80,800
ticks_20260114.xlsx,285A,48,52500.0,90,800
ticks_20260114.xlsx,285A,40,32000.0,100,800
ticks_20260114.xlsx,285A,34,17000.0,110,800
ticks_20260114.xlsx,285A,30,-2000.0,120,800
ticks_20260114.xlsx,285A,30,16000.0,130,800
ticks_20260114.xlsx,285A,26,-5500.0,140,800
ticks_20260114.xlsx,285A,28,7500.0,150,800
ticks_20260114.xlsx,285A,68,55500.0,30,900
ticks_20260114.xlsx,285A,54,39000.0,40,900
ticks_20260114.xlsx,285A,52,19500.0,50,900
ticks_20260114.xlsx,285A,42,41000.0,60,900
ticks_20260114.xlsx,285A,46,30000.0,70,900
ticks_20260114.xlsx,285A,46,21500.0,80,900
ticks_20260114.xlsx,285A,44,52500.0,90,900
ticks_20260114.xlsx,285A,38,26500.0,100,900
ticks_20260114.xlsx,285A,32,30500.0,110,900
ticks_20260114.xlsx,285A,26,24000.0,120,900
ticks_20260114.xlsx,285A,28,29000.0,130,900
ticks_20260114.xlsx,285A,26,11000.0,140,900
ticks_20260114.xlsx,285A,26,22000.0,150,900
ticks_20260114.xlsx,285A,56,30500.0,30,1000
ticks_20260114.xlsx,285A,46,34000.0,40,1000
ticks_20260114.xlsx,285A,38,31500.0,50,1000
ticks_20260114.xlsx,285A,36,19500.0,60,1000
ticks_20260114.xlsx,285A,34,50500.0,70,1000
ticks_20260114.xlsx,285A,30,31500.0,80,1000
ticks_20260114.xlsx,285A,32,19500.0,90,1000
ticks_20260114.xlsx,285A,28,4500.0,100,1000
ticks_20260114.xlsx,285A,26,-1500.0,110,1000
ticks_20260114.xlsx,285A,24,-10000.0,120,1000
ticks_20260114.xlsx,285A,24,-5000.0,130,1000
ticks_20260114.xlsx,285A,20,1000.0,140,1000
ticks_20260114.xlsx,285A,20,-12000.0,150,1000
ticks_20260114.xlsx,285A,62,31500.0,30,1100
ticks_20260114.xlsx,285A,54,11000.0,40,1100
ticks_20260114.xlsx,285A,46,17000.0,50,1100
ticks_20260114.xlsx,285A,40,30000.0,60,1100
ticks_20260114.xlsx,285A,38,20500.0,70,1100
ticks_20260114.xlsx,285A,30,34000.0,80,1100
ticks_20260114.xlsx,285A,30,21000.0,90,1100
ticks_20260114.xlsx,285A,26,1500.0,100,1100
ticks_20260114.xlsx,285A,18,8000.0,110,1100
ticks_20260114.xlsx,285A,18,-10000.0,120,1100
ticks_20260114.xlsx,285A,26,-22000.0,130,1100
ticks_20260114.xlsx,285A,20,-18000.0,140,1100
ticks_20260114.xlsx,285A,22,500.0,150,1100
ticks_20260114.xlsx,285A,60,36500.0,30,1200
ticks_20260114.xlsx,285A,48,35000.0,40,1200
ticks_20260114.xlsx,285A,40,30000.0,50,1200
ticks_20260114.xlsx,285A,34,36500.0,60,1200
ticks_20260114.xlsx,285A,28,30500.0,70,1200
ticks_20260114.xlsx,285A,22,42000.0,80,1200
ticks_20260114.xlsx,285A,22,29000.0,90,1200
ticks_20260114.xlsx,285A,18,6500.0,100,1200
ticks_20260114.xlsx,285A,18,-14500.0,110,1200
ticks_20260114.xlsx,285A,18,-15500.0,120,1200
ticks_20260114.xlsx,285A,16,1000.0,130,1200
ticks_20260114.xlsx,285A,14,5500.0,140,1200
