file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251003.xlsx,7011,16,30,300,-17.0
ticks_20251003.xlsx,7011,12,45,300,44.0
ticks_20251003.xlsx,7011,16,60,300,24.0
ticks_20251003.xlsx,7011,14,75,300,56.0
ticks_20251003.xlsx,7011,10,90,300,-2.0
ticks_20251003.xlsx,7011,10,105,300,-1.0
ticks_20251003.xlsx,7011,6,120,300,16.0
ticks_20251003.xlsx,7011,6,135,300,4.0
ticks_20251003.xlsx,7011,12,150,300,-7.0
ticks_20251003.xlsx,7011,12,165,300,-19.0
ticks_20251003.xlsx,7011,16,180,300,-29.0
ticks_20251003.xlsx,7011,14,30,360,-4.0
ticks_20251003.xlsx,7011,14,45,360,52.0
ticks_20251003.xlsx,7011,20,60,360,32.0
ticks_20251003.xlsx,7011,16,75,360,55.0
ticks_20251003.xlsx,7011,12,90,360,32.0
ticks_20251003.xlsx,7011,12,105,360,33.0
ticks_20251003.xlsx,7011,6,120,360,8.0
ticks_20251003.xlsx,7011,8,135,360,-12.0
ticks_20251003.xlsx,7011,12,150,360,-41.0
ticks_20251003.xlsx,7011,10,165,360,-40.0
ticks_20251003.xlsx,7011,10,180,360,-42.0
ticks_20251003.xlsx,7011,16,30,420,31.0
ticks_20251003.xlsx,7011,14,45,420,46.0
ticks_20251003.xlsx,7011,18,60,420,32.0
ticks_20251003.xlsx,7011,14,75,420,48.0
ticks_20251003.xlsx,7011,8,90,420,3.0
ticks_20251003.xlsx,7011,8,105,420,3.0
ticks_20251003.xlsx,7011,6,120,420,55.0
ticks_20251003.xlsx,7011,10,135,420,43.0
ticks_20251003.xlsx,7011,12,150,420,13.0
ticks_20251003.xlsx,7011,12,165,420,17.0
ticks_20251003.xlsx,7011,8,180,420,-59.0
ticks_20251003.xlsx,7011,18,30,480,29.0
ticks_20251003.xlsx,7011,14,45,480,48.0
ticks_20251003.xlsx,7011,16,60,480,28.0
ticks_20251003.xlsx,7011,10,75,480,57.0
ticks_20251003.xlsx,7011,8,90,480,43.0
ticks_20251003.xlsx,7011,8,105,480,37.0
ticks_20251003.xlsx,7011,6,120,480,46.0
ticks_20251003.xlsx,7011,8,135,480,37.0
ticks_20251003.xlsx,7011,12,150,480,0.0
ticks_20251003.xlsx,7011,12,165,480,-2.0
ticks_20251003.xlsx,7011,10,180,480,-16.0
ticks_20251003.xlsx,7011,18,30,540,26.0
ticks_20251003.xlsx,7011,12,45,540,41.0
ticks_20251003.xlsx,7011,16,60,540,16.0
ticks_20251003.xlsx,7011,10,75,540,53.0
ticks_20251003.xlsx,7011,8,90,540,33.0
ticks_20251003.xlsx,7011,8,105,540,32.0
ticks_20251003.xlsx,7011,6,120,540,39.0
ticks_20251003.xlsx,7011,6,135,540,6.0
ticks_20251003.xlsx,7011,10,150,540,-54.0
ticks_20251003.xlsx,7011,10,165,540,-57.0
ticks_20251003.xlsx,7011,10,180,540,-42.0
ticks_20251003.xlsx,7011,16,30,600,19.0
ticks_20251003.xlsx,7011,12,45,600,33.0
ticks_20251003.xlsx,7011,14,60,600,19.0
ticks_20251003.xlsx,7011,10,75,600,45.0
ticks_20251003.xlsx,7011,8,90,600,30.0
ticks_20251003.xlsx,7011,4,105,600,-20.0
ticks_20251003.xlsx,7011,4,120,600,16.0
ticks_20251003.xlsx,7011,8,135,600,14.0
ticks_20251003.xlsx,7011,12,150,600,-34.0
ticks_20251003.xlsx,7011,10,165,600,-32.0
ticks_20251003.xlsx,7011,10,180,600,-55.0
ticks_20251003.xlsx,7011,14,30,660,22.0
ticks_20251003.xlsx,7011,12,45,660,32.0
ticks_20251003.xlsx,7011,14,60,660,17.0
ticks_20251003.xlsx,7011,10,75,660,44.0
ticks_20251003.xlsx,7011,4,90,660,-15.0
ticks_20251003.xlsx,7011,8,105,660,9.0
ticks_20251003.xlsx,7011,6,120,660,19.0
ticks_20251003.xlsx,7011,8,135,660,9.0
ticks_20251003.xlsx,7011,10,150,660,-33.0
ticks_20251003.xlsx,7011,8,165,660,-60.0
ticks_20251003.xlsx,7011,8,180,660,-68.0
ticks_20251003.xlsx,7011,14,30,720,20.0
ticks_20251003.xlsx,7011,12,45,720,33.0
ticks_20251003.xlsx,7011,14,60,720,17.0
ticks_20251003.xlsx,7011,6,75,720,-1.0
ticks_20251003.xlsx,7011,8,90,720,10.0
ticks_20251003.xlsx,7011,8,105,720,2.0
ticks_20251003.xlsx,7011,8,120,720,0.0
ticks_20251003.xlsx,7011,8,135,720,0.0
ticks_20251003.xlsx,7011,8,150,720,-62.0
ticks_20251003.xlsx,7011,10,165,720,-54.0
ticks_20251003.xlsx,7011,12,180,720,-56.0
ticks_20251003.xlsx,7011,16,30,780,17.0
ticks_20251003.xlsx,7011,12,45,780,31.0
ticks_20251003.xlsx,7011,12,60,780,-2.0
ticks_20251003.xlsx,7011,8,75,780,-7.0
ticks_20251003.xlsx,7011,8,90,780,1.0
ticks_20251003.xlsx,7011,8,105,780,-6.0
ticks_20251003.xlsx,7011,6,120,780,4.0
ticks_20251003.xlsx,7011,8,135,780,17.0
ticks_20251003.xlsx,7011,10,150,780,-54.0
ticks_20251003.xlsx,7011,10,165,780,-55.0
ticks_20251003.xlsx,7011,10,180,780,-58.0
ticks_20251003.xlsx,7011,14,30,840,23.0
ticks_20251003.xlsx,7011,12,45,840,28.0
ticks_20251003.xlsx,7011,12,60,840,-1.0
ticks_20251003.xlsx,7011,8,75,840,-5.0
ticks_20251003.xlsx,7011,8,90,840,1.0
ticks_20251003.xlsx,7011,8,105,840,-8.0
ticks_20251003.xlsx,7011,8,120,840,12.0
ticks_20251003.xlsx,7011,8,135,840,15.0
ticks_20251003.xlsx,7011,10,150,840,-60.0
ticks_20251003.xlsx,7011,10,165,840,-57.0
ticks_20251003.xlsx,7011,10,180,840,-57.0
ticks_20251003.xlsx,7011,14,30,900,25.0
ticks_20251003.xlsx,7011,12,45,900,21.0
ticks_20251003.xlsx,7011,14,60,900,-5.0
ticks_20251003.xlsx,7011,8,75,900,-6.0
ticks_20251003.xlsx,7011,8,90,900,0.0
ticks_20251003.xlsx,7011,8,105,900,-9.0
ticks_20251003.xlsx,7011,6,120,900,14.0
ticks_20251003.xlsx,7011,8,135,900,11.0
ticks_20251003.xlsx,7011,10,150,900,-65.0
ticks_20251003.xlsx,7011,8,165,900,-50.0
ticks_20251003.xlsx,7011,10,180,900,-62.0
