file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251120.xlsx,7011,40,30,300,115.0
ticks_20251120.xlsx,7011,32,45,300,94.0
ticks_20251120.xlsx,7011,28,60,300,163.0
ticks_20251120.xlsx,7011,24,75,300,114.0
ticks_20251120.xlsx,7011,20,90,300,119.0
ticks_20251120.xlsx,7011,18,105,300,126.0
ticks_20251120.xlsx,7011,16,120,300,129.0
ticks_20251120.xlsx,7011,14,135,300,86.0
ticks_20251120.xlsx,7011,10,150,300,85.0
ticks_20251120.xlsx,7011,12,165,300,49.0
ticks_20251120.xlsx,7011,14,180,300,72.0
ticks_20251120.xlsx,7011,40,30,360,68.0
ticks_20251120.xlsx,7011,36,45,360,51.0
ticks_20251120.xlsx,7011,32,60,360,103.0
ticks_20251120.xlsx,7011,16,75,360,130.0
ticks_20251120.xlsx,7011,22,90,360,96.0
ticks_20251120.xlsx,7011,14,105,360,101.0
ticks_20251120.xlsx,7011,8,120,360,131.0
ticks_20251120.xlsx,7011,8,135,360,114.0
ticks_20251120.xlsx,7011,10,150,360,96.0
ticks_20251120.xlsx,7011,6,165,360,61.0
ticks_20251120.xlsx,7011,10,180,360,16.0
ticks_20251120.xlsx,7011,44,30,420,61.0
ticks_20251120.xlsx,7011,30,45,420,80.0
ticks_20251120.xlsx,7011,24,60,420,152.0
ticks_20251120.xlsx,7011,18,75,420,112.0
ticks_20251120.xlsx,7011,12,90,420,56.0
ticks_20251120.xlsx,7011,10,105,420,136.0
ticks_20251120.xlsx,7011,12,120,420,120.0
ticks_20251120.xlsx,7011,18,135,420,118.0
ticks_20251120.xlsx,7011,14,150,420,68.0
ticks_20251120.xlsx,7011,14,165,420,60.0
ticks_20251120.xlsx,7011,12,180,420,63.0
ticks_20251120.xlsx,7011,34,30,480,119.0
ticks_20251120.xlsx,7011,22,45,480,106.0
ticks_20251120.xlsx,7011,20,60,480,153.0
ticks_20251120.xlsx,7011,8,75,480,141.0
ticks_20251120.xlsx,7011,8,90,480,121.0
ticks_20251120.xlsx,7011,10,105,480,93.0
ticks_20251120.xlsx,7011,10,120,480,97.0
ticks_20251120.xlsx,7011,10,135,480,67.0
ticks_20251120.xlsx,7011,12,150,480,48.0
ticks_20251120.xlsx,7011,12,165,480,61.0
ticks_20251120.xlsx,7011,16,180,480,72.0
ticks_20251120.xlsx,7011,28,30,540,102.0
ticks_20251120.xlsx,7011,18,45,540,5.0
ticks_20251120.xlsx,7011,20,60,540,160.0
ticks_20251120.xlsx,7011,10,75,540,127.0
ticks_20251120.xlsx,7011,10,90,540,99.0
ticks_20251120.xlsx,7011,12,105,540,82.0
ticks_20251120.xlsx,7011,14,120,540,83.0
ticks_20251120.xlsx,7011,14,135,540,52.0
ticks_20251120.xlsx,7011,20,150,540,61.0
ticks_20251120.xlsx,7011,16,165,540,50.0
ticks_20251120.xlsx,7011,14,180,540,57.0
ticks_20251120.xlsx,7011,30,30,600,67.0
ticks_20251120.xlsx,7011,16,45,600,20.0
ticks_20251120.xlsx,7011,18,60,600,149.0
ticks_20251120.xlsx,7011,14,75,600,124.0
ticks_20251120.xlsx,7011,12,90,600,73.0
ticks_20251120.xlsx,7011,12,105,600,67.0
ticks_20251120.xlsx,7011,14,120,600,74.0
ticks_20251120.xlsx,7011,20,135,600,48.0
ticks_20251120.xlsx,7011,14,150,600,30.0
ticks_20251120.xlsx,7011,10,165,600,18.0
ticks_20251120.xlsx,7011,14,180,600,-2.0
ticks_20251120.xlsx,7011,34,30,660,64.0
ticks_20251120.xlsx,7011,22,45,660,4.0
ticks_20251120.xlsx,7011,18,60,660,111.0
ticks_20251120.xlsx,7011,16,75,660,83.0
ticks_20251120.xlsx,7011,14,90,660,54.0
ticks_20251120.xlsx,7011,12,105,660,55.0
ticks_20251120.xlsx,7011,16,120,660,66.0
ticks_20251120.xlsx,7011,16,135,660,36.0
ticks_20251120.xlsx,7011,16,150,660,-34.0
ticks_20251120.xlsx,7011,12,165,660,-46.0
ticks_20251120.xlsx,7011,10,180,660,-16.0
ticks_20251120.xlsx,7011,32,30,720,57.0
ticks_20251120.xlsx,7011,24,45,720,-16.0
ticks_20251120.xlsx,7011,22,60,720,108.0
ticks_20251120.xlsx,7011,18,75,720,39.0
ticks_20251120.xlsx,7011,16,90,720,42.0
ticks_20251120.xlsx,7011,18,105,720,65.0
ticks_20251120.xlsx,7011,18,120,720,41.0
ticks_20251120.xlsx,7011,12,135,720,19.0
ticks_20251120.xlsx,7011,14,150,720,-43.0
ticks_20251120.xlsx,7011,10,165,720,-27.0
ticks_20251120.xlsx,7011,14,180,720,15.0
ticks_20251120.xlsx,7011,32,30,780,59.0
ticks_20251120.xlsx,7011,26,45,780,-10.0
ticks_20251120.xlsx,7011,26,60,780,77.0
ticks_20251120.xlsx,7011,18,75,780,20.0
ticks_20251120.xlsx,7011,18,90,780,36.0
ticks_20251120.xlsx,7011,16,105,780,67.0
ticks_20251120.xlsx,7011,12,120,780,18.0
ticks_20251120.xlsx,7011,12,135,780,-15.0
ticks_20251120.xlsx,7011,12,150,780,-19.0
ticks_20251120.xlsx,7011,12,165,780,16.0
ticks_20251120.xlsx,7011,14,180,780,21.0
ticks_20251120.xlsx,7011,28,30,840,53.0
ticks_20251120.xlsx,7011,22,45,840,-49.0
ticks_20251120.xlsx,7011,26,60,840,74.0
ticks_20251120.xlsx,7011,22,75,840,31.0
ticks_20251120.xlsx,7011,12,90,840,37.0
ticks_20251120.xlsx,7011,12,105,840,39.0
ticks_20251120.xlsx,7011,12,120,840,20.0
ticks_20251120.xlsx,7011,12,135,840,-12.0
ticks_20251120.xlsx,7011,14,150,840,-29.0
ticks_20251120.xlsx,7011,14,165,840,-46.0
ticks_20251120.xlsx,7011,14,180,840,-44.0
ticks_20251120.xlsx,7011,30,30,900,44.0
ticks_20251120.xlsx,7011,20,45,900,-43.0
ticks_20251120.xlsx,7011,22,60,900,63.0
ticks_20251120.xlsx,7011,18,75,900,77.0
ticks_20251120.xlsx,7011,16,90,900,71.0
ticks_20251120.xlsx,7011,12,105,900,27.0
ticks_20251120.xlsx,7011,12,120,900,20.0
ticks_20251120.xlsx,7011,14,135,900,-7.0
ticks_20251120.xlsx,7011,16,150,900,-52.0
ticks_20251120.xlsx,7011,14,165,900,-52.0
ticks_20251120.xlsx,7011,12,180,900,-49.0
