file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251112.xlsx,7011,28,30,300,13.0
ticks_20251112.xlsx,7011,22,45,300,-8.0
ticks_20251112.xlsx,7011,24,60,300,69.0
ticks_20251112.xlsx,7011,18,75,300,57.0
ticks_20251112.xlsx,7011,22,90,300,47.0
ticks_20251112.xlsx,7011,20,105,300,38.0
ticks_20251112.xlsx,7011,14,120,300,43.0
ticks_20251112.xlsx,7011,14,135,300,38.0
ticks_20251112.xlsx,7011,16,150,300,55.0
ticks_20251112.xlsx,7011,14,165,300,49.0
ticks_20251112.xlsx,7011,12,180,300,22.0
ticks_20251112.xlsx,7011,26,30,360,-33.0
ticks_20251112.xlsx,7011,20,45,360,21.0
ticks_20251112.xlsx,7011,20,60,360,85.0
ticks_20251112.xlsx,7011,18,75,360,57.0
ticks_20251112.xlsx,7011,16,90,360,58.0
ticks_20251112.xlsx,7011,14,105,360,-6.0
ticks_20251112.xlsx,7011,10,120,360,0.0
ticks_20251112.xlsx,7011,14,135,360,19.0
ticks_20251112.xlsx,7011,20,150,360,-2.0
ticks_20251112.xlsx,7011,18,165,360,-18.0
ticks_20251112.xlsx,7011,16,180,360,-13.0
ticks_20251112.xlsx,7011,20,30,420,-18.0
ticks_20251112.xlsx,7011,18,45,420,36.0
ticks_20251112.xlsx,7011,16,60,420,74.0
ticks_20251112.xlsx,7011,14,75,420,51.0
ticks_20251112.xlsx,7011,14,90,420,62.0
ticks_20251112.xlsx,7011,12,105,420,-5.0
ticks_20251112.xlsx,7011,10,120,420,23.0
ticks_20251112.xlsx,7011,10,135,420,24.0
ticks_20251112.xlsx,7011,10,150,420,20.0
ticks_20251112.xlsx,7011,8,165,420,7.0
ticks_20251112.xlsx,7011,8,180,420,19.0
ticks_20251112.xlsx,7011,26,30,480,42.0
ticks_20251112.xlsx,7011,14,45,480,-11.0
ticks_20251112.xlsx,7011,16,60,480,76.0
ticks_20251112.xlsx,7011,14,75,480,56.0
ticks_20251112.xlsx,7011,16,90,480,33.0
ticks_20251112.xlsx,7011,16,105,480,-12.0
ticks_20251112.xlsx,7011,12,120,480,20.0
ticks_20251112.xlsx,7011,10,135,480,21.0
ticks_20251112.xlsx,7011,10,150,480,27.0
ticks_20251112.xlsx,7011,8,165,480,6.0
ticks_20251112.xlsx,7011,10,180,480,-6.0
ticks_20251112.xlsx,7011,20,30,540,51.0
ticks_20251112.xlsx,7011,16,45,540,42.0
ticks_20251112.xlsx,7011,14,60,540,15.0
ticks_20251112.xlsx,7011,12,75,540,8.0
