file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251015.xlsx,7011,40,30,300,38.0
ticks_20251015.xlsx,7011,30,45,300,-17.0
ticks_20251015.xlsx,7011,20,60,300,12.0
ticks_20251015.xlsx,7011,16,75,300,41.0
ticks_20251015.xlsx,7011,26,90,300,26.0
ticks_20251015.xlsx,7011,14,105,300,41.0
ticks_20251015.xlsx,7011,16,120,300,63.0
ticks_20251015.xlsx,7011,14,135,300,76.0
ticks_20251015.xlsx,7011,12,150,300,63.0
ticks_20251015.xlsx,7011,10,165,300,29.0
ticks_20251015.xlsx,7011,16,180,300,-20.0
ticks_20251015.xlsx,7011,30,30,360,51.0
ticks_20251015.xlsx,7011,22,45,360,24.0
ticks_20251015.xlsx,7011,20,60,360,50.0
ticks_20251015.xlsx,7011,12,75,360,31.0
ticks_20251015.xlsx,7011,12,90,360,54.0
ticks_20251015.xlsx,7011,16,105,360,55.0
ticks_20251015.xlsx,7011,10,120,360,65.0
ticks_20251015.xlsx,7011,8,135,360,69.0
ticks_20251015.xlsx,7011,6,150,360,51.0
ticks_20251015.xlsx,7011,12,165,360,24.0
ticks_20251015.xlsx,7011,14,180,360,-8.0
ticks_20251015.xlsx,7011,20,30,420,76.0
ticks_20251015.xlsx,7011,18,45,420,32.0
ticks_20251015.xlsx,7011,12,60,420,39.0
ticks_20251015.xlsx,7011,10,75,420,47.0
ticks_20251015.xlsx,7011,12,90,420,52.0
ticks_20251015.xlsx,7011,8,105,420,67.0
ticks_20251015.xlsx,7011,14,120,420,65.0
ticks_20251015.xlsx,7011,16,135,420,67.0
ticks_20251015.xlsx,7011,18,150,420,53.0
ticks_20251015.xlsx,7011,14,165,420,22.0
ticks_20251015.xlsx,7011,12,180,420,0.0
ticks_20251015.xlsx,7011,26,30,480,78.0
ticks_20251015.xlsx,7011,16,45,480,22.0
ticks_20251015.xlsx,7011,14,60,480,37.0
ticks_20251015.xlsx,7011,16,75,480,30.0
ticks_20251015.xlsx,7011,14,90,480,33.0
ticks_20251015.xlsx,7011,14,105,480,58.0
ticks_20251015.xlsx,7011,20,120,480,68.0
ticks_20251015.xlsx,7011,16,135,480,61.0
ticks_20251015.xlsx,7011,18,150,480,-2.0
ticks_20251015.xlsx,7011,12,165,480,10.0
ticks_20251015.xlsx,7011,14,180,480,8.0
ticks_20251015.xlsx,7011,26,30,540,65.0
ticks_20251015.xlsx,7011,20,45,540,17.0
ticks_20251015.xlsx,7011,16,60,540,24.0
ticks_20251015.xlsx,7011,18,75,540,29.0
ticks_20251015.xlsx,7011,14,90,540,52.0
ticks_20251015.xlsx,7011,12,105,540,61.0
ticks_20251015.xlsx,7011,14,120,540,57.0
ticks_20251015.xlsx,7011,12,135,540,20.0
ticks_20251015.xlsx,7011,14,150,540,9.0
ticks_20251015.xlsx,7011,12,165,540,6.0
ticks_20251015.xlsx,7011,14,180,540,-13.0
ticks_20251015.xlsx,7011,26,30,600,78.0
ticks_20251015.xlsx,7011,12,45,600,7.0
ticks_20251015.xlsx,7011,18,60,600,23.0
ticks_20251015.xlsx,7011,12,75,600,42.0
ticks_20251015.xlsx,7011,10,90,600,43.0
ticks_20251015.xlsx,7011,12,105,600,49.0
ticks_20251015.xlsx,7011,12,120,600,51.0
ticks_20251015.xlsx,7011,12,135,600,18.0
ticks_20251015.xlsx,7011,14,150,600,3.0
ticks_20251015.xlsx,7011,14,165,600,-3.0
ticks_20251015.xlsx,7011,12,180,600,-27.0
ticks_20251015.xlsx,7011,22,30,660,87.0
ticks_20251015.xlsx,7011,12,45,660,5.0
ticks_20251015.xlsx,7011,10,60,660,35.0
ticks_20251015.xlsx,7011,14,75,660,44.0
ticks_20251015.xlsx,7011,10,90,660,40.0
ticks_20251015.xlsx,7011,8,105,660,56.0
ticks_20251015.xlsx,7011,8,120,660,38.0
ticks_20251015.xlsx,7011,14,135,660,11.0
ticks_20251015.xlsx,7011,12,150,660,3.0
ticks_20251015.xlsx,7011,10,165,660,1.0
ticks_20251015.xlsx,7011,10,180,660,-28.0
ticks_20251015.xlsx,7011,26,30,720,66.0
ticks_20251015.xlsx,7011,12,45,720,27.0
ticks_20251015.xlsx,7011,12,60,720,9.0
ticks_20251015.xlsx,7011,12,75,720,31.0
ticks_20251015.xlsx,7011,12,90,720,30.0
ticks_20251015.xlsx,7011,10,105,720,38.0
ticks_20251015.xlsx,7011,10,120,720,20.0
ticks_20251015.xlsx,7011,12,135,720,-9.0
ticks_20251015.xlsx,7011,12,150,720,-22.0
ticks_20251015.xlsx,7011,12,165,720,-12.0
ticks_20251015.xlsx,7011,12,180,720,-18.0
ticks_20251015.xlsx,7011,22,30,780,73.0
ticks_20251015.xlsx,7011,12,45,780,24.0
ticks_20251015.xlsx,7011,10,60,780,8.0
ticks_20251015.xlsx,7011,12,75,780,25.0
ticks_20251015.xlsx,7011,12,90,780,15.0
ticks_20251015.xlsx,7011,8,105,780,41.0
ticks_20251015.xlsx,7011,8,120,780,24.0
ticks_20251015.xlsx,7011,12,135,780,-6.0
ticks_20251015.xlsx,7011,14,150,780,-30.0
ticks_20251015.xlsx,7011,14,165,780,-12.0
ticks_20251015.xlsx,7011,12,180,780,-17.0
ticks_20251015.xlsx,7011,20,30,840,62.0
ticks_20251015.xlsx,7011,12,45,840,15.0
ticks_20251015.xlsx,7011,10,60,840,4.0
ticks_20251015.xlsx,7011,12,75,840,26.0
ticks_20251015.xlsx,7011,12,90,840,34.0
ticks_20251015.xlsx,7011,8,105,840,47.0
ticks_20251015.xlsx,7011,10,120,840,22.0
ticks_20251015.xlsx,7011,12,135,840,5.0
ticks_20251015.xlsx,7011,14,150,840,-23.0
ticks_20251015.xlsx,7011,10,165,840,6.0
ticks_20251015.xlsx,7011,6,180,840,-5.0
ticks_20251015.xlsx,7011,18,30,900,42.0
ticks_20251015.xlsx,7011,10,45,900,1.0
ticks_20251015.xlsx,7011,10,60,900,25.0
ticks_20251015.xlsx,7011,12,75,900,31.0
ticks_20251015.xlsx,7011,16,90,900,10.0
ticks_20251015.xlsx,7011,8,105,900,51.0
ticks_20251015.xlsx,7011,6,120,900,40.0
ticks_20251015.xlsx,7011,8,135,900,22.0
ticks_20251015.xlsx,7011,12,150,900,-5.0
ticks_20251015.xlsx,7011,10,165,900,7.0
ticks_20251015.xlsx,7011,6,180,900,-5.0
