file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20250826.xlsx,7011,8,30,300,-7.0
ticks_20250826.xlsx,7011,4,45,300,5.0
ticks_20250826.xlsx,7011,4,60,300,-5.0
ticks_20250826.xlsx,7011,0,75,300,0.0
ticks_20250826.xlsx,7011,6,90,300,6.0
ticks_20250826.xlsx,7011,8,105,300,-14.0
ticks_20250826.xlsx,7011,4,120,300,-18.0
ticks_20250826.xlsx,7011,6,135,300,-4.0
ticks_20250826.xlsx,7011,8,150,300,-6.0
ticks_20250826.xlsx,7011,8,165,300,-12.0
ticks_20250826.xlsx,7011,6,180,300,-13.0
ticks_20250826.xlsx,7011,10,30,360,-3.0
ticks_20250826.xlsx,7011,6,45,360,3.0
ticks_20250826.xlsx,7011,6,60,360,-15.0
ticks_20250826.xlsx,7011,4,75,360,1.0
ticks_20250826.xlsx,7011,8,90,360,1.0
ticks_20250826.xlsx,7011,6,105,360,-3.0
ticks_20250826.xlsx,7011,4,120,360,-9.0
ticks_20250826.xlsx,7011,4,135,360,-1.0
ticks_20250826.xlsx,7011,8,150,360,-3.0
ticks_20250826.xlsx,7011,4,165,360,1.0
ticks_20250826.xlsx,7011,0,180,360,0.0
ticks_20250826.xlsx,7011,12,30,420,-15.0
ticks_20250826.xlsx,7011,6,45,420,-6.0
ticks_20250826.xlsx,7011,10,60,420,-20.0
ticks_20250826.xlsx,7011,8,75,420,-11.0
ticks_20250826.xlsx,7011,8,90,420,1.0
ticks_20250826.xlsx,7011,8,105,420,-12.0
ticks_20250826.xlsx,7011,4,120,420,-6.0
ticks_20250826.xlsx,7011,6,135,420,0.0
ticks_20250826.xlsx,7011,8,150,420,-2.0
ticks_20250826.xlsx,7011,0,165,420,0.0
ticks_20250826.xlsx,7011,2,180,420,-2.0
ticks_20250826.xlsx,7011,8,30,480,-7.0
ticks_20250826.xlsx,7011,10,45,480,-9.0
ticks_20250826.xlsx,7011,6,60,480,-10.0
ticks_20250826.xlsx,7011,2,75,480,0.0
ticks_20250826.xlsx,7011,6,90,480,2.0
ticks_20250826.xlsx,7011,6,105,480,-8.0
ticks_20250826.xlsx,7011,4,120,480,-4.0
ticks_20250826.xlsx,7011,2,135,480,0.0
ticks_20250826.xlsx,7011,8,150,480,1.0
ticks_20250826.xlsx,7011,4,165,480,9.0
ticks_20250826.xlsx,7011,0,180,480,0.0
ticks_20250826.xlsx,7011,10,30,540,-9.0
ticks_20250826.xlsx,7011,4,45,540,-2.0
ticks_20250826.xlsx,7011,6,60,540,0.0
ticks_20250826.xlsx,7011,4,75,540,5.0
ticks_20250826.xlsx,7011,6,90,540,-1.0
ticks_20250826.xlsx,7011,6,105,540,-12.0
ticks_20250826.xlsx,7011,2,120,540,-7.0
ticks_20250826.xlsx,7011,2,135,540,0.0
ticks_20250826.xlsx,7011,4,150,540,-2.0
ticks_20250826.xlsx,7011,0,165,540,0.0
ticks_20250826.xlsx,7011,0,180,540,0.0
ticks_20250826.xlsx,7011,8,30,600,-5.0
ticks_20250826.xlsx,7011,4,45,600,-1.0
ticks_20250826.xlsx,7011,4,60,600,-7.0
ticks_20250826.xlsx,7011,4,75,600,8.0
ticks_20250826.xlsx,7011,6,90,600,-3.0
ticks_20250826.xlsx,7011,6,105,600,-12.0
ticks_20250826.xlsx,7011,2,120,600,-7.0
ticks_20250826.xlsx,7011,2,135,600,0.0
ticks_20250826.xlsx,7011,4,150,600,-2.0
ticks_20250826.xlsx,7011,0,165,600,0.0
ticks_20250826.xlsx,7011,0,180,600,0.0
ticks_20250826.xlsx,7011,8,30,660,-4.0
ticks_20250826.xlsx,7011,4,45,660,-4.0
ticks_20250826.xlsx,7011,6,60,660,14.0
ticks_20250826.xlsx,7011,2,75,660,-4.0
ticks_20250826.xlsx,7011,6,90,660,-2.0
ticks_20250826.xlsx,7011,6,105,660,-11.0
ticks_20250826.xlsx,7011,2,120,660,-7.0
