,ts,price,ma1,ma2,vwap,momentum,profit,profit_max,dd_ratio,diff_ma,diff_vwap,n_trade,count_negative,ma_gc,ma_dc,vwap_gc,vwap_dc,warmup
2026-08-07 09:03:02,1786060982.537749,5555.0,5555.0,5555.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,False,False,1.0
2026-08-07 09:03:04,1786060984.5437884,5554.0,5554.85,5554.5,5554.0,1.0,0.0,0.0,0.0,6.30119722747977e-05,0.0001530428519986251,0,0,False,False,False,False,1.0
2026-08-07 09:03:06,1786060986.5341673,5525.0,5550.3725,5544.666666666667,5532.712544802867,1.0,0.0,0.0,0.0,0.0010290669712636942,0.0031919162714719148,0,0,False,False,False,False,1.0
2026-08-07 09:03:08,1786060988.5373967,5504.0,5543.416625000001,5534.5,5524.56160164271,1.0,0.0,0.0,0.0,0.0016110985635560122,0.0034129447215656065,0,0,False,False,False,False,1.0
2026-08-07 09:03:10,1786060990.5449772,5515.0,5539.15413125,5530.6,5520.303530751708,1.0,0.0,0.0,0.0,0.0015466913626007947,0.0034147760885396426,0,0,False,False,False,False,1.0
2026-08-07 09:03:12,1786060992.5337539,5532.0,5536.3560115625005,5530.833333333333,5521.028311965812,1.0,0.0,0.0,0.0,0.0009985255198133136,0.002776239992008188,0,0,False,False,False,False,1.0
2026-08-07 09:03:14,1786060994.5360343,5537.0,5535.177609828125,5531.714285714285,5521.403234220135,1.0,0.0,0.0,0.0,0.0006260851401497707,0.0024947237185322948,0,0,False,False,False,False,1.0
2026-08-07 09:03:16,1786060996.5428855,5531.0,5535.0009683539065,5531.625,5521.91057312253,1.0,0.0,0.0,0.0,0.0006103031846711411,0.002370627893738992,0,0,False,False,False,False,1.0
2026-08-07 09:03:18,1786060998.5476835,5524.0,5534.850823100821,5530.777777777777,5521.977522716404,1.0,0.0,0.0,0.0,0.0007364326477568284,0.0023312844595000316,0,0,False,False,False,False,1.0
2026-08-07 09:03:20,1786061000.5689335,5520.0,5532.998199635697,5529.7,5521.918793503481,1.0,0.0,0.0,0.0,0.0005964518212014266,0.0020064413379732426,0,0,False,False,False,False,1.0
2026-08-07 09:03:22,1786061002.5761094,5526.0,5531.498469690343,5529.363636363636,5522.031137184115,1.0,0.0,0.0,0.0,0.0003860902387875694,0.001714465614378152,0,0,False,False,False,False,1.0
2026-08-07 09:03:24,1786061004.5802627,5535.0,5531.873699236791,5529.833333333333,5522.115444967496,0.9685694751959961,0.0,0.0,0.0,0.0003689742132297339,0.0017671224672038272,0,0,False,False,False,False,1.0
2026-08-07 09:03:26,1786061006.5850508,5516.0,5528.367644351272,5528.7692307692305,5521.860580021482,0.9725937928595851,0.0,0.0,0.0,-7.263577139796239e-05,0.0011784188020489818,0,0,False,False,False,False,1.0
2026-08-07 09:03:28,1786061008.5934272,5531.0,5529.287497698581,5528.928571428572,5522.242486620008,0.9084833352327131,0.0,0.0,0.0,6.491787068195399e-05,0.0012757518518324348,0,0,False,False,False,False,1.0
2026-08-07 09:03:30,1786061010.5992634,5527.0,5529.469373043794,5528.8,5522.329021827,0.8962975662654,0.0,0.0,0.0,0.00012107022207236868,0.0012929963405967485,0,0,False,False,False,False,1.0
2026-08-07 09:03:32,1786061012.607897,5528.0,5529.398967087225,5528.75,5522.465483234714,0.8965532581577472,0.0,0.0,0.0,0.00011738043630570628,0.001255505149567692,0,0,False,False,False,False,1.0
2026-08-07 09:03:34,1786061014.6126812,5526.0,5528.214122024141,5528.588235294118,5522.579499904562,0.9006746168831528,0.0,0.0,0.0,-6.76688612092098e-05,0.0010202880953866593,0,0,False,False,False,False,1.0
2026-08-07 09:03:36,1786061016.6301138,5521.0,5527.50700372052,5528.166666666667,5522.542979675554,0.9029814122215083,0.0,0.0,0.0,-0.00011932761545069745,0.0008988656246287706,0,0,False,False,False,False,1.0
2026-08-07 09:03:38,1786061018.6334043,5517.0,5524.880953162442,5527.578947368421,5522.4715626725565,0.9106848560934465,0.0,0.0,0.0,-0.0004880969103595157,0.00043628843762112126,0,0,False,False,False,False,1.0
2026-08-07 09:03:40,1786061020.638181,5523.0,5524.298810188076,5527.35,5522.473886750962,0.9122297682705739,0.0,0.0,0.0,-0.0005520167552126814,0.00033045397308106454,0,0,False,False,False,False,1.0
2026-08-07 09:03:42,1786061022.6284304,5540.0,5527.553988659864,5527.952380952381,5523.626091422701,0.7435870927945194,0.0,0.0,0.0,-7.206869109238865e-05,0.0007111084588550338,0,0,False,False,False,False,1.0
2026-08-07 09:03:44,1786061024.6295836,5540.0,5530.470890360884,5528.5,5523.841865179929,0.6158885881156789,0.0,0.0,0.0,0.0003564964024390646,0.0012000751185043455,0,0,False,False,False,False,1.0
2026-08-07 09:03:46,1786061026.649995,5541.0,5533.550256806751,5529.04347826087,5524.293469320612,0.4999176521817324,0.0,0.0,0.0,0.0008151099848646824,0.0016756509293989674,0,0,False,False,False,False,1.0
2026-08-07 09:03:48,1786061028.6451485,5533.0,5534.667718285738,5529.208333333333,5524.371535702641,0.46184524508110647,0.0,0.0,0.0,0.0009873719026814286,0.001863774461322059,0,0,False,False,False,False,1.0
2026-08-07 09:03:50,1786061030.6543448,5524.0,5533.142560542878,5529.0,5524.365575874238,0.47986469204212623,0.0,0.0,0.0,0.0007492422757962774,0.0015887769460750615,0,0,False,False,False,False,1.0
2026-08-07 09:03:52,1786061032.673386,5532.0,5532.371176461446,5529.115384615385,5524.3997125519,0.4885265935727189,0.0,0.0,0.0,0.0005888449814450856,0.0014429556737964788,0,0,False,False,False,False,1.0
2026-08-07 09:03:54,1786061034.6733508,5529.0,5531.040499992229,5529.111111111111,5524.519209830456,0.5028096580029473,0.0,0.0,0.0,0.00034895100538688686,0.0011804267329126468,0,0,False,False,False,False,1.0
2026-08-07 09:03:56,1786061036.675805,5535.0,5531.184424993395,5529.321428571428,5524.624114567293,0.49828426479852334,0.0,0.0,0.0,0.00033693038938552023,0.0011874672900919299,0,0,False,False,False,False,1.0
2026-08-07 09:03:58,1786061038.677342,5531.0,5531.006761244385,5529.379310344828,5524.729365439952,0.5001423314244495,0.0,0.0,0.0,0.0002943279540458988,0.001136235893056038,0,0,False,False,False,False,1.0
2026-08-07 09:04:00,1786061040.6833098,5527.0,5530.630747057728,5529.3,5524.784067395803,0.5040297792252533,0.0,0.0,0.0,0.00024067188572286213,0.001058263923187307,0,0,False,False,False,False,1.0
2026-08-07 09:04:02,1786061042.6732202,5523.0,5528.811134999069,5529.096774193548,5524.766057059253,0.5220186434667063,0.0,0.0,0.0,-5.166109513815877e-05,0.0007321718056543977,0,0,False,False,False,False,1.0
2026-08-07 09:04:04,1786061044.67744,5535.0,5530.189464749208,5529.28125,5525.420569706929,0.4813207825860401,0.0,0.0,0.0,0.0001642554806211255,0.0008630827250371408,0,0,False,False,False,False,1.0
2026-08-07 09:04:06,1786061046.6703143,5531.0,5530.0110450368265,5529.333333333333,5525.561340274997,0.48310990281965716,0.0,0.0,0.0,0.00012256662108033178,0.0008052946095080819,0,0,False,False,False,False,1.0
2026-08-07 09:04:08,1786061048.6903713,5530.0,5529.934388281303,5529.35294117647,5525.585501858736,0.4838748004986643,0.0,0.0,0.0,0.00010515644615530081,0.0007870453585603835,0,0,False,False,False,False,1.0
2026-08-07 09:04:10,1786061050.7091734,5534.0,5531.069230039107,5529.4857142857145,5525.613338626439,0.4520639164567483,0.0,0.0,0.0,0.00028637667863067897,0.0009873820476234243,0,0,False,False,False,False,1.0
2026-08-07 09:04:12,1786061052.7138627,5527.0,5530.758845533242,5529.416666666667,5525.641736876215,0.45525791075711575,0.0,0.0,0.0,0.00024273426067992948,0.0009260659486620012,0,0,False,False,False,False,1.0
2026-08-07 09:04:14,1786061054.7160757,5531.0,5530.4950187032555,5529.459459459459,5525.744596999746,0.457943673093317,0.0,0.0,0.0,0.00018728037548494387,0.0008596889740594654,0,0,False,False,False,False,1.0
2026-08-07 09:04:16,1786061056.7366154,5520.0,5528.095765897767,5529.210526315789,5525.535587406591,0.48120474349379694,0.0,0.0,0.0,-0.0002016129450518729,0.00046333580712265294,0,0,False,False,False,False,1.0
2026-08-07 09:04:18,1786061058.7576456,5509.0,5523.6564010131015,5528.692307692308,5524.755807167036,0.5193677854786088,0.0,0.0,0.0,-0.0009108675974243476,-0.00019899633437350564,0,0,False,False,False,False,1.0
2026-08-07 09:04:20,1786061060.7474134,5511.0,5520.032940861136,5528.25,5524.630117973629,0.5465910216882,0.0,0.0,0.0,-0.0014863761839395808,-0.0008321239638355045,0,0,False,False,False,False,1.0
2026-08-07 09:04:22,1786061062.7522385,5507.0,5516.577999731966,5527.731707317073,5524.458481273623,0.5698232552948643,0.0,0.0,0.0,-0.0020177729628851645,-0.0014264713126851492,0,0,False,False,False,False,1.0
2026-08-07 09:04:24,1786061064.7534158,5496.0,5510.866299772171,5526.976190476191,5522.46969212741,0.6034170898893633,0.0,0.0,0.0,-0.002914774760886309,-0.0021011237728981833,0,0,False,False,False,False,1.0
2026-08-07 09:04:26,1786061066.7590516,5492.0,5505.936354806346,5526.162790697675,5521.547417355372,0.6284605466301325,0.0,0.0,0.0,-0.003660123065027437,-0.0028272984670850805,0,0,False,False,False,False,1.0
2026-08-07 09:04:28,1786061068.773519,5487.0,5501.445901585394,5525.272727272727,5521.169714927965,0.6486686382962832,0.0,0.0,0.0,-0.004312334768512748,-0.0035723975825707865,0,0,False,False,False,False,1.0
2026-08-07 09:04:30,1786061070.7623162,5482.0,5496.354016347585,5524.311111111111,5520.757860681428,0.6690782219280516,0.0,0.0,0.0,-0.0050607386516114475,-0.004420379402553798,0,0,False,False,False,False,1.0
2026-08-07 09:04:32,1786061072.7728515,5480.0,5491.8759138954465,5523.347826086957,5519.492163009404,0.68516311757672,0.0,0.0,0.0,-0.005697977600264021,-0.005003403990504137,0,0,False,False,False,False,1.0
2026-08-07 09:04:34,1786061074.7671793,5474.0,5487.54452681113,5522.297872340426,5519.063949539059,0.6993001757370123,0.0,0.0,0.0,-0.006293276156537177,-0.0057110087899165185,0,0,False,False,False,False,1.0
2026-08-07 09:04:36,1786061076.7753067,5480.0,5485.5128477894605,5521.416666666667,5518.603183736095,0.7055029012258277,0.0,0.0,0.0,-0.006502646158541407,-0.005996143379932698,0,0,False,False,False,False,1.0
2026-08-07 09:04:38,1786061078.7774546,5479.0,5483.935920621041,5520.551020408163,5517.164864615101,0.7101436572221003,0.0,0.0,0.0,-0.006632508177492524,-0.006022829625262209,0,0,False,False,False,False,1.0
2026-08-07 09:04:40,1786061080.794675,5480.0,5483.195532527885,5519.74,5516.871825433208,0.712272467339627,0.0,0.0,0.0,-0.006620686385973755,-0.0061042369608937845,0,0,False,False,False,False,1.0
2026-08-07 09:04:42,1786061082.8127818,5477.0,5482.041202648702,5518.901960784314,5516.206815723043,0.7155297947574059,0.0,0.0,0.0,-0.006679002163389291,-0.006193678775233341,0,0,False,False,False,False,1.0
2026-08-07 09:04:44,1786061084.826158,5478.0,5481.735022251397,5518.115384615385,5515.977417331302,0.7163814465716841,0.0,0.0,0.0,-0.006592896274952317,-0.00620785628532752,0,0,False,False,False,False,1.0
2026-08-07 09:04:46,1786061086.8416219,5475.0,5480.3497689136875,5517.301886792453,5515.259464694488,0.720171704285127,0.0,0.0,0.0,-0.006697497914192975,-0.0063296561121507205,0,0,False,False,False,False,1.0
2026-08-07 09:04:48,1786061088.8571794,5473.0,5478.7973035766345,5516.481481481482,5514.592980935875,0.7243008689932222,0.0,0.0,0.0,-0.006831198116290418,-0.00649108238504406,0,0,False,False,False,False,1.0
2026-08-07 09:04:50,1786061090.8741827,5476.0,5478.077708040139,5515.745454545455,5514.039203963102,0.7261737586583823,0.0,0.0,0.0,-0.006829130679747709,-0.006521806355151843,0,0,False,False,False,False,1.0
2026-08-07 09:04:52,1786061092.8896687,5472.0,5476.791051834119,5514.964285714285,5513.707906109652,0.7294598720502821,0.0,0.0,0.0,-0.006921755409921491,-0.006695467896408933,0,0,False,False,False,False,1.0
2026-08-07 09:04:54,1786061094.91182,5472.0,5475.622394059001,5514.210526315789,5513.167196386751,0.732377001795435,0.0,0.0,0.0,-0.0069979432364129035,-0.006810024254725436,0,0,False,False,False,False,1.0
2026-08-07 09:04:56,1786061096.9168882,5473.0,5475.07903495015,5513.5,5512.774639721716,0.7337119833855881,0.0,0.0,0.0,-0.0069685254466037285,-0.006837864276176653,0,0,False,False,False,False,1.0
